leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_32_L_31_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_32_L_29_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_32_L_35_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_32_L_30_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_28_L_35_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_39_L_35_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_35_L_29_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_39_L_34_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_39_L_37_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_39_L_28_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_39_L_36_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_31_L_30_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_31_L_29_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_34_L_29_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_34_L_30_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_34_L_36_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_37_L_36_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_28_L_36_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_38_L_36_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_33_L_30_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_30_L_29_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_33_L_29_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_28_L_38_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_28_L_29_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_28_L_37_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_38_L_37_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
