leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,    -52.76,      0.25,      0.22,     -0.08,    -52.82,      0.23,      0.22,      0.02,    -52.90,      0.21,      0.23,     -0.01,    -48.92,      0.99,      0.78,     -0.53,    -49.18,      0.66,      0.56,     -0.27,    -50.08,      0.21,      2.06,      0.98,      3.84,      1.02,      0.81,      3.64,      0.70,      0.61,      2.82,      0.29,      2.07,      3.43,      0.47,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,    -55.32,      0.17,      0.16,      0.03,    -54.89,      0.13,      0.18,      0.28,    -54.80,      0.16,      0.17,      0.03,    -53.69,      0.30,      0.28,     -0.03,    -53.18,      0.31,      0.28,     -0.21,    -52.76,      0.32,      0.37,      0.07,      1.63,      0.34,      0.32,      1.71,      0.33,      0.34,      2.04,      0.36,      0.41,      1.79,      0.21,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,    -15.82,      0.12,      0.15,      0.20,    -15.80,      0.15,      0.16,     -0.02,    -15.60,      0.16,      0.16,     -0.10,    -15.21,      0.15,      0.15,      0.06,    -15.20,      0.19,      0.18,      0.06,    -15.26,      0.16,      0.17,      0.03,      0.60,      0.19,      0.21,      0.61,      0.24,      0.24,      0.34,      0.22,      0.24,      0.52,      0.14,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,     -9.51,      0.15,      0.18,      0.18,     -9.52,      0.21,      0.18,     -0.13,     -9.43,      0.18,      0.19,     -0.00,     -8.59,      0.22,      0.32,      0.28,     -7.75,      0.22,      0.24,      0.07,     -7.92,      0.14,      0.20,      0.35,      0.92,      0.26,      0.36,      1.77,      0.31,      0.30,      1.51,      0.23,      0.28,      1.40,      0.27,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,     15.25,      0.35,      0.71,      0.79,     15.92,      0.43,      0.69,      0.54,     14.35,      0.53,      0.64,      0.29,     10.68,      1.20,      1.14,      0.71,      7.07,      0.65,    179.82,      1.00,     14.18,      0.87,      1.47,      0.87,     -4.57,      1.25,      1.34,     -8.85,      0.78,    179.82,     -0.17,      1.02,      1.60,     -4.53,      2.55,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,    -12.14,      0.29,      0.22,     -0.16,    -12.18,      0.22,      0.21,      0.03,    -12.77,      0.28,      0.29,      0.11,    -12.95,      0.30,      0.30,      0.05,    -13.30,      0.18,      0.19,     -0.10,    -12.24,      0.30,      0.32,      0.14,     -0.82,      0.42,      0.37,     -1.12,      0.29,      0.28,      0.54,      0.41,      0.43,     -0.47,      0.53,
edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,     -9.12,      0.12,      0.12,     -0.04,     -9.33,      0.14,      0.12,     -0.13,     -9.46,      0.15,      0.13,     -0.06,     -5.47,      0.16,      0.14,     -0.12,     -5.75,      0.14,      0.12,     -0.10,     -5.72,      0.11,      0.11,      0.05,      3.64,      0.20,      0.19,      3.58,      0.20,      0.17,      3.74,      0.19,      0.17,      3.65,      0.11,
edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,     35.30,      0.17,      0.17,      0.03,     35.25,      0.22,      0.18,     -0.16,     34.94,      0.19,      0.18,     -0.04,     29.82,      0.37,      0.93,      0.79,     29.94,      0.30,      0.89,      0.84,     30.22,      0.29,      1.06,      0.86,     -5.49,      0.40,      0.95,     -5.31,      0.37,      0.90,     -4.72,      0.34,      1.08,     -5.17,      0.29,
edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,     25.66,      0.04,      0.04,      0.01,     25.70,      0.05,      0.05,      0.00,     25.61,      0.05,      0.05,     -0.03,     26.76,      0.04,      0.04,     -0.06,     26.81,      0.03,      0.06,      0.34,     26.24,      0.05,      0.05,     -0.03,      1.10,      0.06,      0.06,      1.11,      0.06,      0.08,      0.62,      0.07,      0.07,      0.94,      0.16,
edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,     11.59,      0.07,      0.07,     -0.06,     11.49,      0.06,      0.07,     -0.00,     11.49,      0.07,      0.07,     -0.06,     10.98,      0.06,      0.07,      0.10,     12.79,      0.23,      0.22,      0.11,     11.58,      0.10,      0.11,     -0.02,     -0.61,      0.09,      0.10,      1.30,      0.24,      0.24,      0.10,      0.13,      0.13,      0.26,      0.56,
edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,      8.14,      0.13,      0.15,      0.04,      8.30,      0.15,      0.13,     -0.03,      8.44,      0.12,      0.14,      0.08,      7.55,      0.16,      0.25,      0.23,      8.94,      0.13,      0.16,      0.17,      7.72,      0.18,      0.20,      0.01,     -0.58,      0.21,      0.29,      0.64,      0.20,      0.20,     -0.72,      0.22,      0.25,     -0.22,      0.44,
edge_CHEMBL3402759_5.7_CHEMBL3402763_90,    -26.32,      0.28,      0.64,      0.79,    -26.16,      0.48,      2.93,      0.97,    -26.80,      0.50,      0.47,      0.21,    -24.88,      0.36,    140.23,      1.00,    -25.65,      0.79,     39.38,      1.00,    -23.19,      0.29,     34.10,      1.00,      1.44,      0.46,    140.23,      0.51,      0.92,     39.49,      3.61,      0.58,     34.10,      1.86,      0.95,
edge_CHEMBL3402759_5.7_CHEMBL3402758_10,    -22.33,      0.08,      0.08,     -0.06,    -22.43,      0.08,      0.08,      0.01,    -22.43,      0.08,      0.09,      0.06,    -24.59,      0.21,      0.20,      0.04,    -24.07,      0.19,      0.17,     -0.08,    -23.91,      0.20,      0.19,     -0.02,     -2.26,      0.22,      0.22,     -1.64,      0.21,      0.19,     -1.47,      0.22,      0.21,     -1.79,      0.25,
edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,    -46.37,      0.09,      0.09,     -0.01,    -46.05,      0.10,      0.10,      0.02,    -46.29,      0.11,      0.11,     -0.02,    -47.33,      0.16,      0.15,     -0.14,    -47.13,      0.22,      0.20,     -0.03,    -47.23,      0.16,      0.15,     -0.00,     -0.96,      0.19,      0.18,     -1.09,      0.25,      0.22,     -0.93,      0.19,      0.19,     -0.99,      0.12,
edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,     13.30,      0.05,      0.05,     -0.01,     13.36,      0.05,      0.05,      0.04,     13.41,      0.05,      0.05,      0.01,     13.27,      0.15,      0.22,      0.36,     12.41,      0.13,      0.17,      0.33,     12.69,      0.11,      0.22,      0.54,     -0.03,      0.16,      0.23,     -0.96,      0.14,      0.18,     -0.71,      0.12,      0.22,     -0.57,      0.29,
edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,      2.35,      0.05,      0.05,     -0.01,      2.45,      0.06,      0.05,     -0.05,      2.32,      0.05,      0.05,     -0.01,      1.56,      0.05,      0.05,      0.08,      1.74,      0.04,      0.06,      0.29,      1.48,      0.05,      0.05,      0.03,     -0.79,      0.07,      0.07,     -0.71,      0.07,      0.08,     -0.85,      0.07,      0.07,     -0.78,      0.05,
edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,     -0.80,      0.06,      0.05,     -0.09,     -0.92,      0.05,      0.05,     -0.00,     -0.85,      0.05,      0.05,      0.00,     -0.25,      0.06,      0.07,      0.14,      0.01,      0.04,      0.08,      0.37,     -0.36,      0.05,      0.07,      0.10,      0.56,      0.09,      0.09,      0.93,      0.06,      0.09,      0.49,      0.08,      0.09,      0.66,      0.14,
edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,     35.07,      0.07,      0.06,     -0.04,     35.22,      0.06,      0.06,      0.04,     35.16,      0.06,      0.06,      0.05,     32.51,      0.07,      0.10,      0.18,     32.59,      0.07,      0.05,     -0.25,     32.72,      0.08,      0.09,      0.08,     -2.56,      0.10,      0.12,     -2.63,      0.09,      0.08,     -2.45,      0.10,      0.11,     -2.55,      0.07,
edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,     -2.26,      0.06,      0.06,     -0.00,     -2.38,      0.07,      0.07,      0.02,     -2.32,      0.08,      0.07,      0.03,     -3.51,      0.11,      0.11,      0.03,     -3.17,      0.14,      0.12,     -0.14,     -3.29,      0.10,      0.11,      0.03,     -1.25,      0.13,      0.13,     -0.80,      0.16,      0.14,     -0.97,      0.13,      0.13,     -1.01,      0.15,
edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,     45.98,      0.10,      0.10,     -0.07,     46.03,      0.10,      0.10,      0.09,     46.08,      0.09,      0.09,      0.01,     48.20,      0.28,      0.26,      0.04,     47.89,      0.22,      0.23,      0.01,     47.92,      0.22,      0.19,     -0.08,      2.22,      0.29,      0.28,      1.86,      0.24,      0.26,      1.84,      0.23,      0.21,      1.97,      0.17,
edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,     56.88,      0.21,      0.23,      0.06,     56.58,      0.16,      0.21,      0.22,     56.50,      0.16,      0.19,      0.06,     51.09,      0.65,      3.64,      0.98,     51.39,      0.65,      1.45,      0.89,     51.12,      0.64,      0.90,      0.67,     -5.79,      0.68,      3.64,     -5.19,      0.67,      1.46,     -5.38,      0.66,      0.92,     -5.45,      0.38,
edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,     66.25,      0.19,      0.24,      0.19,     66.16,      0.28,      0.28,     -0.11,     66.20,      0.18,      0.18,     -0.03,     61.23,      0.36,      0.82,      0.74,     62.47,      0.75,      0.71,      0.14,     62.04,      0.78,      0.74,      0.29,     -5.02,      0.41,      0.86,     -3.69,      0.80,      0.76,     -4.16,      0.80,      0.76,     -4.29,      0.51,
edge_CHEMBL3402745_200_5_CHEMBL3402743_42,     39.55,      0.12,      0.14,     -0.02,     39.30,      0.11,      0.13,      0.15,     39.32,      0.13,      0.13,      0.05,     37.38,      0.16,      0.20,      0.02,     37.61,      0.22,      0.20,     -0.10,     37.19,      0.17,      0.16,     -0.15,     -2.17,      0.20,      0.24,     -1.69,      0.24,      0.24,     -2.13,      0.21,      0.20,     -2.00,      0.18,
