leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_49220392_49137530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49932714_49137530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49582468_49137530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49396360_49137530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_50181001_49137530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49585367_49137530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49220392_49175828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49220548_49220392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49220548_49932129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49582468_49932129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49396360_49175828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49175828_49580115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49220548_49137374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49220548_49580115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49396360_49220548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49932714_49582390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49396360_49582390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_50181001_49582390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_50107616_49582390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_48168913_48271249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49072088_48271249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_50107616_48271249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49137374_48271249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49932714_49175789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49932714_49580115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49932714_49582468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_48168913_49585367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_50107616_49585367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_48168913_48022468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_43249674_48022468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_48009208_43249674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_43249674_49175789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_49175789_49072088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_48009208_49137374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
