leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_33_13,     32.21,      0.05,      0.05,     -0.05,     32.09,      0.06,      0.06,     -0.02,     32.18,      0.05,      0.05,      0.03,     30.34,      0.08,      0.11,      0.19,     30.25,      0.11,      0.10,     -0.24,     29.78,      0.09,      0.10,      0.10,     -1.87,      0.09,      0.12,     -1.84,      0.13,      0.12,     -2.40,      0.10,      0.11,     -2.04,      0.19,
edge_33_25,     28.31,      0.06,      0.06,      0.03,     28.42,      0.06,      0.06,     -0.03,     28.43,      0.06,      0.06,      0.03,     26.25,      0.19,      0.18,      0.01,     26.61,      0.16,      0.19,      0.18,     25.44,      0.15,      0.18,      0.12,     -2.06,      0.20,      0.19,     -1.81,      0.17,      0.20,     -2.99,      0.16,      0.19,     -2.29,      0.37,
edge_31_33,    -13.16,      0.04,      0.05,      0.06,    -13.20,      0.04,      0.05,      0.04,    -13.12,      0.04,      0.04,      0.07,    -12.82,      0.07,      0.07,     -0.04,    -12.73,      0.07,      0.07,     -0.07,    -12.74,      0.09,      0.09,      0.03,      0.34,      0.08,      0.09,      0.47,      0.08,      0.09,      0.38,      0.10,      0.10,      0.40,      0.06,
edge_12_33,    -27.08,      0.05,      0.05,      0.03,    -27.02,      0.05,      0.05,     -0.01,    -27.02,      0.05,      0.05,      0.07,    -24.96,      0.08,      0.08,     -0.14,    -24.66,      0.09,      0.11,      0.23,    -25.05,      0.11,      0.10,     -0.25,      2.12,      0.09,      0.09,      2.36,      0.10,      0.12,      1.97,      0.12,      0.11,      2.15,      0.12,
edge_28_34,     74.39,      0.16,      0.16,      0.10,     74.56,      0.21,      0.21,     -0.11,     74.53,      0.14,      0.16,      0.00,     74.71,      0.14,      0.15,     -0.01,     76.54,      0.28,      0.20,     -0.48,     77.34,      0.16,      0.19,      0.19,      0.32,      0.21,      0.22,      1.98,      0.35,      0.29,      2.81,      0.21,      0.25,      1.70,      0.74,
edge_28_37,     62.03,      0.05,      0.05,     -0.02,     62.07,      0.04,      0.05,      0.05,     62.04,      0.07,      0.06,     -0.03,     64.21,      0.08,      0.07,     -0.22,     64.22,      0.10,      0.08,     -0.14,     63.92,      0.10,      0.08,     -0.25,      2.18,      0.09,      0.09,      2.15,      0.11,      0.09,      1.88,      0.12,      0.10,      2.07,      0.10,
edge_28_23,     91.23,      0.17,      0.15,     -0.01,     90.87,      0.16,      0.14,     -0.05,     90.99,      0.15,      0.17,      0.13,     92.58,      0.25,      0.18,     -0.32,     90.61,      0.15,      0.82,      0.92,     93.27,      0.27,      0.30,      0.19,      1.35,      0.30,      0.23,     -0.26,      0.22,      0.83,      2.28,      0.31,      0.34,      1.12,      0.75,
edge_22_32,    -12.67,      0.15,      0.15,      0.06,    -12.80,      0.13,      0.14,      0.09,    -12.85,      0.14,      0.14,      0.03,    -10.98,      0.33,      0.34,      0.10,    -11.99,      0.23,      0.40,      0.57,    -13.02,      0.19,      0.30,      0.40,      1.69,      0.36,      0.37,      0.81,      0.26,      0.42,     -0.17,      0.24,      0.33,      0.78,      0.55,
edge_22_16,      4.77,      0.09,      0.09,     -0.06,      4.73,      0.12,      0.10,     -0.13,      4.56,      0.12,      0.09,     -0.08,      4.51,      0.30,      0.20,     -0.35,      3.99,      0.18,      0.15,     -0.18,      6.09,      0.22,      0.17,     -0.27,     -0.26,      0.31,      0.22,     -0.74,      0.22,      0.18,      1.53,      0.25,      0.19,      0.18,      0.70,
edge_26_32,    -19.05,      0.07,      0.08,      0.04,    -19.04,      0.08,      0.08,     -0.08,    -19.07,      0.08,      0.08,     -0.02,    -17.65,      0.16,      0.20,      0.19,    -18.04,      0.18,      0.21,      0.14,    -18.01,      0.18,      0.17,     -0.01,      1.40,      0.17,      0.22,      1.00,      0.20,      0.22,      1.06,      0.20,      0.19,      1.15,      0.16,
edge_26_14,     -0.95,      0.06,      0.07,      0.04,     -0.86,      0.05,      0.06,      0.01,     -0.76,      0.06,      0.07,      0.05,     -1.39,      0.08,      0.09,      0.03,     -1.25,      0.07,      0.08,     -0.03,     -1.50,      0.11,      0.10,     -0.02,     -0.44,      0.10,      0.11,     -0.39,      0.09,      0.10,     -0.74,      0.13,      0.12,     -0.52,      0.12,
edge_16_26,     -0.20,      0.08,      0.09,     -0.05,     -0.13,      0.11,      0.10,     -0.05,     -0.08,      0.09,      0.09,      0.06,     -0.81,      0.18,      0.26,      0.25,     -1.68,      0.20,      0.21,      0.01,     -1.73,      0.13,      0.15,      0.04,     -0.61,      0.20,      0.28,     -1.55,      0.23,      0.23,     -1.65,      0.16,      0.17,     -1.27,      0.34,
edge_37_34,     18.96,      0.06,      0.06,     -0.02,     18.97,      0.04,      0.05,      0.04,     18.97,      0.05,      0.05,      0.00,     17.60,      0.14,      0.14,     -0.05,     17.07,      0.09,      0.08,     -0.03,     17.65,      0.11,      0.09,     -0.17,     -1.36,      0.15,      0.15,     -1.90,      0.10,      0.09,     -1.32,      0.12,      0.10,     -1.53,      0.20,
edge_19_37,    -23.61,      0.05,      0.05,     -0.03,    -23.72,      0.06,      0.07,      0.02,    -23.65,      0.05,      0.06,      0.04,    -22.85,      0.16,      0.23,      0.28,    -22.64,      0.16,      0.18,      0.01,    -22.83,      0.23,      0.22,     -0.02,      0.76,      0.17,      0.24,      1.08,      0.17,      0.19,      0.82,      0.24,      0.23,      0.89,      0.13,
edge_1a_37,     -5.39,      0.08,      0.08,      0.07,     -5.50,      0.08,      0.09,      0.04,     -5.27,      0.08,      0.08,     -0.07,     -7.04,      0.22,      0.21,     -0.06,     -8.08,      0.14,      0.14,      0.08,     -7.69,      0.17,      0.17,      0.06,     -1.65,      0.23,      0.22,     -2.58,      0.16,      0.17,     -2.42,      0.19,      0.19,     -2.22,      0.30,
edge_27_37,    -18.02,      0.05,      0.05,      0.01,    -17.91,      0.06,      0.05,     -0.04,    -18.02,      0.06,      0.05,     -0.02,    -15.86,      0.09,      0.11,      0.20,    -15.37,      0.08,      0.07,     -0.18,    -15.78,      0.09,      0.10,      0.12,      2.16,      0.10,      0.12,      2.54,      0.10,      0.09,      2.24,      0.11,      0.11,      2.31,      0.12,
edge_35_37,      4.99,      0.08,      0.08,     -0.08,      4.96,      0.07,      0.07,     -0.06,      4.99,      0.07,      0.07,      0.01,      7.11,      0.13,      0.16,      0.19,      7.27,      0.13,      0.12,     -0.09,      7.28,      0.13,      0.15,      0.01,      2.12,      0.15,      0.18,      2.31,      0.15,      0.14,      2.29,      0.15,      0.17,      2.24,      0.09,
edge_21_37,    -25.22,      0.05,      0.05,     -0.04,    -25.24,      0.04,      0.04,      0.01,    -25.27,      0.05,      0.05,     -0.05,    -23.88,      0.11,      0.14,      0.26,    -23.44,      0.11,      0.12,      0.17,    -23.65,      0.11,      0.12,      0.08,      1.34,      0.12,      0.15,      1.80,      0.12,      0.13,      1.62,      0.12,      0.13,      1.59,      0.14,
edge_30_20,     53.74,      0.05,      0.06,      0.09,     53.74,      0.05,      0.06,      0.03,     53.73,      0.06,      0.06,     -0.00,     50.13,      0.08,      0.11,      0.17,     50.24,      0.08,      0.08,      0.03,     49.62,      0.08,      0.09,      0.11,     -3.61,      0.09,      0.13,     -3.50,      0.09,      0.10,     -4.11,      0.10,      0.11,     -3.74,      0.19,
edge_30_13,     93.11,      0.06,      0.07,     -0.05,     93.02,      0.07,      0.07,     -0.02,     93.05,      0.05,      0.06,      0.07,     90.33,      0.09,      0.12,      0.19,     89.76,      0.10,      0.11,      0.06,     89.80,      0.13,      0.14,      0.11,     -2.78,      0.11,      0.14,     -3.26,      0.12,      0.13,     -3.25,      0.14,      0.15,     -3.10,      0.17,
edge_30_21,     71.18,      0.08,      0.08,      0.06,     71.24,      0.08,      0.08,      0.06,     71.10,      0.09,      0.08,      0.02,     67.43,      0.11,      0.13,      0.09,     69.25,      0.12,      0.29,      0.70,     68.76,      0.15,      0.21,      0.27,     -3.75,      0.14,      0.15,     -1.99,      0.14,      0.30,     -2.34,      0.17,      0.22,     -2.69,      0.54,
edge_30_39,     -4.81,      0.35,      0.28,     -0.13,     -4.39,      0.28,      0.25,     -0.07,     -4.58,      0.27,      0.24,     -0.10,     -4.47,      0.23,      0.35,      0.32,     -5.49,      0.34,      0.31,     -0.10,     -5.31,      0.24,      0.37,      0.30,      0.34,      0.42,      0.45,     -1.10,      0.44,      0.40,     -0.73,      0.36,      0.44,     -0.50,      0.47,
edge_1a_40,      4.33,      0.08,      0.07,     -0.08,      4.42,      0.06,      0.07,      0.02,      4.42,      0.06,      0.06,      0.03,      3.54,      0.15,      0.20,      0.32,      3.29,      0.12,      0.12,      0.03,      2.52,      0.11,      0.11,     -0.08,     -0.79,      0.17,      0.21,     -1.13,      0.13,      0.14,     -1.90,      0.13,      0.13,     -1.27,      0.33,
edge_29_40,    -10.11,      0.09,      0.11,      0.17,    -10.09,      0.11,      0.10,     -0.02,    -10.06,      0.08,      0.10,      0.06,     -7.99,      0.19,      0.27,      0.26,     -7.18,      0.17,      0.14,     -0.21,     -8.39,      0.13,      0.14,      0.06,      2.12,      0.21,      0.29,      2.91,      0.20,      0.17,      1.67,      0.15,      0.17,      2.23,      0.37,
edge_19_25,     -2.28,      0.04,      0.05,     -0.02,     -2.26,      0.04,      0.04,     -0.00,     -2.25,      0.04,      0.05,     -0.01,     -2.48,      0.07,      0.07,     -0.07,     -2.02,      0.06,      0.07,      0.05,     -2.54,      0.09,      0.09,      0.05,     -0.20,      0.08,      0.09,      0.24,      0.07,      0.08,     -0.29,      0.10,      0.10,     -0.08,      0.17,
edge_13_25,     -5.52,      0.06,      0.05,     -0.09,     -5.51,      0.05,      0.05,     -0.02,     -5.46,      0.05,      0.05,     -0.06,     -5.41,      0.10,      0.11,      0.05,     -5.65,      0.10,      0.08,     -0.16,     -5.83,      0.09,      0.12,      0.22,      0.11,      0.12,      0.12,     -0.14,      0.11,      0.09,     -0.37,      0.10,      0.13,     -0.13,      0.15,
edge_25_14,     -3.39,      0.04,      0.04,      0.02,     -3.37,      0.04,      0.04,     -0.01,     -3.36,      0.03,      0.04,      0.01,     -3.05,      0.05,      0.05,     -0.03,     -3.14,      0.05,      0.05,     -0.00,     -2.71,      0.05,      0.05,      0.06,      0.34,      0.06,      0.06,      0.23,      0.06,      0.06,      0.65,      0.06,      0.06,      0.41,      0.13,
