leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_49220392_49137530,      7.30,      0.11,      0.10,     -0.03,      7.39,      0.09,      0.09,     -0.01,      7.38,      0.09,      0.10,      0.01,      8.78,      0.28,      0.47,      0.44,      8.75,      0.16,      0.16,     -0.13,      5.02,      0.41,      0.79,      0.72,      1.48,      0.30,      0.48,      1.36,      0.18,      0.18,     -2.36,      0.42,      0.80,      0.16,      1.26,
edge_49932714_49137530,      4.98,      0.09,      0.09,      0.07,      5.23,      0.11,      0.09,     -0.17,      5.30,      0.08,      0.09,      0.04,      3.32,      0.11,      0.12,      0.06,      3.55,      0.09,      0.11,      0.16,      4.87,      0.11,      0.13,      0.20,     -1.66,      0.14,      0.15,     -1.68,      0.14,      0.14,     -0.43,      0.14,      0.16,     -1.26,      0.42,
edge_49582468_49137530,     36.74,      0.11,      0.13,      0.03,     36.73,      0.12,      0.14,      0.14,     36.68,      0.17,      0.14,     -0.11,     36.55,      0.24,      0.36,      0.32,     35.24,      0.15,      0.22,      0.33,     35.64,      0.55,      0.49,     -0.10,     -0.19,      0.26,      0.38,     -1.49,      0.19,      0.26,     -1.04,      0.58,      0.51,     -0.91,      0.43,
edge_49396360_49137530,      0.31,      0.07,      0.08,      0.01,      0.42,      0.07,      0.08,      0.03,      0.43,      0.08,      0.08,      0.02,      0.81,      0.14,      0.16,      0.17,     -0.08,      0.09,      0.10,      0.08,     -0.47,      0.13,      0.12,     -0.06,      0.50,      0.16,      0.18,     -0.50,      0.11,      0.13,     -0.90,      0.15,      0.14,     -0.30,      0.42,
edge_50181001_49137530,     -8.89,      0.10,      0.10,     -0.08,     -9.09,      0.09,      0.10,      0.00,     -8.95,      0.10,      0.11,      0.01,    -10.17,      0.18,      0.15,     -0.23,     -9.58,      0.15,      0.16,     -0.01,     -9.67,      0.17,      0.28,      0.42,     -1.28,      0.21,      0.18,     -0.49,      0.17,      0.19,     -0.72,      0.20,      0.30,     -0.83,      0.25,
edge_49585367_49137530,     -8.52,      0.07,      0.08,      0.03,     -8.59,      0.09,      0.08,     -0.06,     -8.45,      0.08,      0.08,     -0.01,    -10.37,      0.11,      0.11,      0.04,     -9.72,      0.08,      0.17,      0.58,     -9.88,      0.11,      0.13,      0.06,     -1.85,      0.13,      0.14,     -1.13,      0.12,      0.19,     -1.43,      0.14,      0.15,     -1.47,      0.21,
edge_49220392_49175828,      2.23,      0.07,      0.08,      0.07,      2.34,      0.09,      0.07,     -0.06,      2.19,      0.08,      0.07,     -0.06,      1.30,      0.09,      0.11,      0.29,      2.59,      0.10,      0.12,      0.18,      1.68,      0.09,      0.18,      0.53,     -0.93,      0.11,      0.14,      0.25,      0.13,      0.14,     -0.51,      0.12,      0.19,     -0.40,      0.35,
edge_49220548_49220392,     -7.63,      0.06,      0.07,      0.01,     -7.54,      0.07,      0.07,      0.04,     -7.50,      0.07,      0.07,      0.04,     -7.74,      0.08,      0.18,      0.57,     -6.91,      0.13,      0.13,      0.06,     -5.74,      0.07,      0.06,     -0.32,     -0.11,      0.10,      0.19,      0.63,      0.15,      0.15,      1.76,      0.10,      0.09,      0.76,      0.55,
edge_49220548_49932129,    -25.65,      0.15,      0.12,     -0.12,    -25.70,      0.09,      0.11,      0.08,    -25.67,      0.10,      0.11,      0.02,    -26.58,      0.30,      1.14,      0.90,    -23.58,      0.34,      0.71,      0.72,    -23.72,      0.57,      0.72,      0.37,     -0.93,      0.34,      1.15,      2.12,      0.35,      0.72,      1.95,      0.58,      0.73,      1.05,      1.01,
edge_49582468_49932129,     11.43,      0.10,      0.12,     -0.00,     10.68,      0.10,      0.11,     -0.01,     11.03,      0.13,      0.11,     -0.13,     12.78,      0.15,      0.17,      0.12,     11.31,      0.12,      0.20,      0.31,      9.47,      0.20,      0.23,      0.21,      1.35,      0.18,      0.21,      0.63,      0.16,      0.23,     -1.56,      0.24,      0.25,      0.14,      0.88,
edge_49396360_49175828,     -4.93,      0.10,      0.10,      0.06,     -4.73,      0.09,      0.11,      0.03,     -4.69,      0.09,      0.11,      0.17,     -3.94,      0.38,      0.43,      0.05,     -3.83,      0.25,      1.76,      0.97,     -3.39,      0.51,      0.53,     -0.04,      0.99,      0.39,      0.44,      0.90,      0.27,      1.76,      1.30,      0.52,      0.54,      1.06,      0.23,
edge_49175828_49580115,      6.21,      0.09,      0.10,      0.14,      6.15,      0.09,      0.10,      0.02,      6.09,      0.11,      0.09,     -0.04,,,,,      6.78,      0.25,      1.26,      0.93,      5.05,      0.40,      0.47,      0.20,,,,      0.63,      0.27,      1.26,     -1.04,      0.41,      0.48,,,
edge_49220548_49137374,     -5.08,      0.09,      0.09,     -0.04,     -5.37,      0.09,      0.09,     -0.01,     -5.31,      0.09,      0.09,     -0.07,     -4.22,      0.21,      0.32,      0.35,     -2.95,      0.18,      0.25,      0.36,     -4.40,      0.12,      0.59,      0.90,      0.86,      0.23,      0.33,      2.42,      0.20,      0.27,      0.91,      0.15,      0.60,      1.40,      0.52,
edge_49220548_49580115,      1.24,      0.07,      0.08,      0.07,      1.23,      0.08,      0.08,     -0.10,      0.93,      0.07,      0.07,     -0.16,      2.35,      0.23,      0.31,      0.27,      1.36,      0.47,      0.71,      0.57,      1.64,      0.26,      0.64,      0.75,      1.11,      0.24,      0.32,      0.13,      0.48,      0.71,      0.71,      0.27,      0.64,      0.65,      0.32,
edge_49396360_49220548,      0.71,      0.08,      0.08,     -0.01,      0.80,      0.09,      0.08,      0.05,      0.50,      0.09,      0.10,      0.11,     -0.49,      0.15,      0.18,      0.28,     -0.64,      0.13,      0.26,      0.58,      1.75,      0.40,      0.41,      0.08,     -1.20,      0.17,      0.20,     -1.44,      0.16,      0.27,      1.25,      0.41,      0.42,     -0.46,      0.87,
edge_49932714_49582390,      8.69,      0.13,      0.11,     -0.11,      8.51,      0.08,      0.11,      0.12,      8.53,      0.11,      0.10,      0.01,      7.90,      0.17,      0.18,      0.08,      8.79,      0.15,      0.15,     -0.07,      8.44,      0.12,      0.13,      0.04,     -0.79,      0.21,      0.21,      0.28,      0.17,      0.19,     -0.09,      0.16,      0.16,     -0.20,      0.32,
edge_49396360_49582390,      4.62,      0.08,      0.08,      0.00,      4.43,      0.08,      0.10,      0.14,      4.57,      0.09,      0.10,      0.06,      4.45,      0.14,      0.14,      0.11,      4.49,      0.10,      0.13,      0.13,      3.83,      0.13,      0.11,     -0.04,     -0.17,      0.16,      0.16,      0.06,      0.13,      0.16,     -0.74,      0.16,      0.15,     -0.28,      0.24,
edge_50181001_49582390,     -5.42,      0.19,      0.18,     -0.09,     -5.32,      0.16,      0.16,      0.01,     -5.00,      0.15,      0.15,     -0.07,     -5.18,      0.21,      0.31,      0.40,     -4.13,      0.26,      0.24,     -0.03,     -6.66,      0.19,      0.57,      0.78,      0.24,      0.28,      0.36,      1.19,      0.31,      0.29,     -1.66,      0.24,      0.59,     -0.08,      0.84,
edge_50107616_49582390,     57.46,      0.10,      0.15,      0.37,     57.05,      0.10,      0.10,      0.05,     56.91,      0.11,      0.10,     -0.05,     54.13,      0.13,      0.78,      0.94,     56.72,      0.23,      0.29,      0.16,     55.80,      0.18,      0.17,     -0.21,     -3.33,      0.16,      0.79,     -0.33,      0.25,      0.31,     -1.11,      0.21,      0.20,     -1.59,      0.91,
edge_48168913_48271249,     43.71,      0.10,      0.10,     -0.01,     43.69,      0.08,      0.09,      0.14,     43.41,      0.09,      0.10,      0.00,     46.48,      0.21,      0.57,      0.74,     44.27,      0.17,      0.19,      0.14,     44.31,      0.58,      0.55,     -0.10,      2.77,      0.23,      0.58,      0.58,      0.19,      0.21,      0.90,      0.59,      0.56,      1.42,      0.71,
edge_49072088_48271249,      2.09,      0.14,      0.13,     -0.09,      2.44,      0.11,      0.13,      0.06,      2.08,      0.13,      0.12,     -0.10,      3.14,      0.15,      0.14,     -0.10,      2.06,      0.18,      0.39,      0.63,      2.15,      0.27,      0.21,     -0.19,      1.05,      0.21,      0.19,     -0.38,      0.21,      0.41,      0.07,      0.30,      0.24,      0.25,      0.44,
edge_50107616_48271249,     16.18,      0.12,      0.11,     -0.06,     16.46,      0.16,      0.14,     -0.06,     16.29,      0.13,      0.13,     -0.01,     19.50,      0.27,      0.32,      0.12,     16.90,      0.28,      2.19,      0.98,     16.73,      0.21,      0.69,      0.85,      3.32,      0.30,      0.34,      0.44,      0.32,      2.19,      0.44,      0.25,      0.70,      1.40,      0.96,
edge_49137374_48271249,     -0.44,      0.06,      0.07,     -0.01,     -0.44,      0.07,      0.07,      0.07,     -0.33,      0.07,      0.08,      0.10,      1.26,      0.07,      0.10,      0.13,     -0.38,      0.39,      0.39,     -0.08,     -0.17,      0.25,      0.55,      0.67,      1.70,      0.09,      0.12,      0.06,      0.40,      0.40,      0.16,      0.26,      0.56,      0.64,      0.55,
edge_49932714_49175789,      5.53,      0.08,      0.08,      0.00,      5.35,      0.08,      0.09,      0.04,      5.61,      0.10,      0.10,      0.01,      4.50,      0.43,      0.70,      0.59,      6.52,      0.16,      0.84,      0.93,      5.25,      0.20,      0.45,      0.64,     -1.03,      0.44,      0.70,      1.17,      0.18,      0.84,     -0.36,      0.22,      0.46,     -0.07,      0.67,
edge_49932714_49580115,      5.95,      0.07,      0.07,     -0.04,      5.93,      0.10,      0.08,     -0.08,      5.96,      0.07,      0.07,     -0.05,      7.12,      0.10,      0.11,      0.05,      6.51,      0.11,      0.13,     -0.02,      5.95,      0.14,      0.15,      0.14,      1.17,      0.12,      0.13,      0.58,      0.15,      0.15,     -0.01,      0.16,      0.17,      0.58,      0.35,
edge_49932714_49582468,    -32.56,      0.11,      0.10,     -0.03,    -32.27,      0.12,      0.10,     -0.14,    -32.16,      0.10,      0.10,      0.09,    -34.47,      0.14,      0.14,     -0.07,    -32.66,      0.28,      0.28,     -0.01,    -31.69,      0.31,      0.34,      0.13,     -1.91,      0.18,      0.17,     -0.39,      0.30,      0.30,      0.47,      0.33,      0.35,     -0.61,      0.70,
edge_48168913_49585367,     58.30,      0.13,      0.14,     -0.06,     58.11,      0.12,      0.13,      0.14,     58.09,      0.12,      0.12,      0.00,     57.00,      0.62,      6.66,      0.99,     57.80,      0.42,      2.61,      0.96,     56.89,      0.32,     22.30,      1.00,     -1.30,      0.63,      6.66,     -0.31,      0.44,      2.61,     -1.20,      0.34,     22.30,     -0.94,      0.38,
