leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_22_1h1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1h1s_1oiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1oiu_26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_26_1h1q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_17_1h1q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1oiy_1oi9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_29_26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1h1s_26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_28_26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_17_21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_28_31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1h1r_1oi9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1h1r_21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_30_26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1oiy_32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_17_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_26_1oi9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1oiy_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1oiy_31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_31_32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1oi9_20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_20_1h1q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1oiy_1h1q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1oiu_1h1q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_30_31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
