leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_CHEMBL1078774_CHEMBL1089056,      5.43,      0.07,      0.07,      0.15,      5.37,      0.09,      0.08,     -0.08,      5.49,      0.07,      0.09,      0.08,      6.42,      0.14,      0.39,      0.81,      5.07,      0.16,      0.34,      0.62,      4.09,      0.14,      0.17,      0.25,      0.98,      0.15,      0.40,     -0.30,      0.19,      0.35,     -1.40,      0.15,      0.19,     -0.24,      0.69,
edge_CHEMBL1078774_CHEMBL1088740,     -0.32,      0.10,      0.09,     -0.08,     -0.30,      0.08,      0.08,     -0.03,     -0.23,      0.10,      0.09,     -0.01,      0.43,      0.43,      0.33,     -0.12,      0.33,      0.17,      0.13,     -0.33,      0.56,      0.39,      0.86,      0.66,      0.76,      0.44,      0.35,      0.63,      0.19,      0.15,      0.79,      0.40,      0.87,      0.73,      0.19,
edge_CHEMBL1093087_CHEMBL1084678,    -90.32,      0.43,      0.34,     -0.24,    -88.73,      0.36,      0.29,     -0.12,    -88.89,      0.32,      0.25,     -0.28,    -90.95,      0.42,      0.55,      0.30,    -92.28,      0.31,      7.35,      1.00,    -89.37,      0.71,      2.00,      0.92,     -0.64,      0.60,      0.65,     -3.55,      0.47,      7.36,     -0.49,      0.77,      2.01,     -1.56,      1.04,
edge_CHEMBL1093087_CHEMBL1096003,    -78.26,      0.53,      1.03,      0.70,    -78.16,      0.56,      0.46,     -0.30,    -77.77,      0.42,      0.40,     -0.10,    -77.57,      0.52,     11.05,      1.00,    -80.97,      0.42,    678.38,      1.00,    -81.30,      0.65,    455.78,      1.00,      0.69,      0.74,     11.09,     -2.81,      0.70,    678.38,     -3.53,      0.77,    455.78,     -1.88,      1.34,
edge_CHEMBL1093087_CHEMBL1086409,     12.05,      0.31,      0.33,      0.18,     13.00,      0.24,      0.35,      0.38,     12.94,      0.27,      0.29,      0.16,     11.13,      0.41,     11.76,      1.00,      8.20,      0.66,     32.27,      1.00,     16.23,      1.42,      0.83,     -0.27,     -0.92,      0.51,     11.77,     -4.80,      0.71,     32.27,      3.28,      1.45,      0.88,     -0.81,      2.36,
edge_CHEMBL1093087_CHEMBL1083517,    -17.59,      0.27,      0.28,     -0.03,    -16.72,      0.48,      0.39,     -0.23,    -16.81,      0.17,      0.34,      0.49,    -19.71,      0.64,     12.80,      1.00,    -21.22,      0.58,    319.97,      1.00,    -17.47,      0.47,     24.67,      1.00,     -2.12,      0.70,     12.80,     -4.50,      0.75,    319.97,     -0.66,      0.50,     24.68,     -2.43,      1.13,
edge_CHEMBL1082249_CHEMBL1086409,     31.34,      0.21,      0.16,     -0.07,     31.74,      0.18,      0.19,      0.03,     31.66,      0.16,      0.18,      0.10,     33.85,      0.61,      0.62,      0.16,     31.91,      0.35,      0.32,     -0.06,     31.14,      0.38,      0.49,      0.38,      2.52,      0.65,      0.64,      0.17,      0.40,      0.37,     -0.53,      0.41,      0.53,      0.72,      0.94,
edge_CHEMBL1082249_CHEMBL1077227,     30.12,      0.17,      0.20,     -0.03,     30.11,      0.19,      0.20,      0.04,     30.14,      0.19,      0.21,      0.19,     33.46,      0.32,      1.27,      0.92,     32.55,      0.33,      0.87,      0.79,     32.86,      0.35,      2.62,      0.98,      3.34,      0.36,      1.28,      2.44,      0.38,      0.89,      2.72,      0.39,      2.63,      2.83,      0.32,
edge_CHEMBL1082249_CHEMBL1082248,     47.04,      0.13,      0.15,     -0.01,     47.17,      0.16,      0.17,      0.09,     47.16,      0.14,      0.16,      0.10,     47.70,      0.51,      0.66,      0.20,     49.61,      0.55,      0.54,      0.23,     46.96,      0.30,      0.27,     -0.04,      0.66,      0.53,      0.68,      2.44,      0.58,      0.57,     -0.20,      0.33,      0.32,      0.97,      0.80,
edge_CHEMBL1082249_CHEMBL1096003,    -81.83,      0.29,      0.35,      0.08,    -80.70,      0.30,      0.31,      0.01,    -81.12,      0.19,      0.33,      0.41,    -79.08,      0.43,      1.81,      0.95,    -80.77,      0.31,     17.69,      1.00,    -83.15,      0.58,      0.56,     -0.06,      2.75,      0.52,      1.85,     -0.07,      0.43,     17.69,     -2.03,      0.61,      0.65,      0.22,      1.40,
edge_CHEMBL1089393_CHEMBL1093088,      5.03,      0.12,      0.13,      0.04,      4.88,      0.14,      0.15,     -0.08,      4.96,      0.14,      0.12,     -0.08,      2.10,      0.33,      0.27,     -0.09,      4.04,      0.19,      0.22,      0.09,      3.92,      0.17,      0.18,     -0.04,     -2.93,      0.35,      0.30,     -0.84,      0.24,      0.26,     -1.04,      0.22,      0.21,     -1.61,      0.67,
edge_CHEMBL1089393_CHEMBL1088740,      0.61,      0.05,      0.05,     -0.03,      0.57,      0.05,      0.05,      0.04,      0.60,      0.04,      0.05,      0.00,      0.98,      0.05,      0.06,      0.13,      0.83,      0.04,      0.06,      0.36,      0.86,      0.05,      0.06,      0.16,      0.37,      0.07,      0.08,      0.26,      0.06,      0.08,      0.26,      0.07,      0.08,      0.30,      0.05,
edge_CHEMBL1089393_CHEMBL1085895,    -62.33,      0.17,      0.18,      0.04,    -61.82,      0.19,      0.21,     -0.13,    -62.71,      0.21,      0.21,     -0.10,    -65.04,      0.36,      0.35,     -0.10,    -64.33,      0.48,      0.37,     -0.25,    -65.73,      0.21,      0.90,      0.90,     -2.71,      0.40,      0.39,     -2.51,      0.52,      0.42,     -3.02,      0.30,      0.92,     -2.75,      0.25,
edge_CHEMBL1078691_CHEMBL1089056,     25.34,      0.07,      0.06,      0.02,     25.46,      0.06,      0.05,     -0.08,     25.49,      0.06,      0.06,      0.00,     26.66,      0.18,      0.21,      0.15,     26.69,      0.10,      0.09,     -0.14,     27.95,      0.11,      0.12,      0.07,      1.31,      0.19,      0.22,      1.23,      0.12,      0.11,      2.45,      0.13,      0.13,      1.67,      0.40,
edge_CHEMBL1078691_CHEMBL1093088,     23.04,      0.12,      0.12,     -0.02,     23.01,      0.12,      0.12,      0.06,     23.11,      0.12,      0.12,      0.03,     26.49,      0.33,      1.04,      0.86,     24.00,      0.39,      0.31,     -0.31,     23.58,      0.30,      0.26,     -0.08,      3.46,      0.35,      1.04,      0.99,      0.41,      0.33,      0.47,      0.33,      0.29,      1.64,      0.93,
edge_CHEMBL1086409_CHEMBL1082248,     15.78,      0.08,      0.09,      0.10,     15.76,      0.08,      0.09,      0.02,     15.76,      0.09,      0.09,      0.02,     15.17,      0.18,      0.18,      0.04,     13.73,      0.15,      0.20,      0.23,     14.46,      0.20,      0.20,      0.12,     -0.61,      0.19,      0.20,     -2.03,      0.17,      0.22,     -1.30,      0.22,      0.22,     -1.31,      0.42,
edge_CHEMBL1086409_CHEMBL1085666,    -32.27,      0.08,      0.07,     -0.04,    -32.37,      0.07,      0.08,      0.05,    -32.34,      0.08,      0.08,     -0.01,    -32.01,      0.12,      0.14,     -0.08,    -31.90,      0.16,      0.19,      0.14,    -32.12,      0.15,      0.18,      0.06,      0.26,      0.15,      0.16,      0.47,      0.17,      0.21,      0.23,      0.17,      0.20,      0.32,      0.11,
edge_CHEMBL1086409_CHEMBL1084676,    -18.98,      0.19,      0.21,      0.06,    -18.12,      0.20,      0.21,      0.09,    -18.48,      0.19,      0.20,      0.14,    -19.87,      0.71,      0.64,     -0.18,    -18.56,      0.25,      0.58,      0.78,    -18.64,      0.20,      1.25,      0.95,     -0.89,      0.74,      0.67,     -0.44,      0.32,      0.61,     -0.16,      0.28,      1.26,     -0.50,      0.32,
edge_CHEMBL1086409_CHEMBL1083517,    -28.80,      0.07,      0.07,      0.07,    -28.90,      0.06,      0.07,      0.01,    -28.77,      0.07,      0.06,     -0.01,    -29.60,      0.12,      0.17,      0.23,    -30.74,      0.14,      0.19,      0.39,    -30.57,      0.11,      0.10,     -0.25,     -0.80,      0.14,      0.19,     -1.85,      0.15,      0.20,     -1.80,      0.13,      0.12,     -1.48,      0.35,
edge_CHEMBL1086409_CHEMBL1086410,      8.64,      0.07,      0.08,      0.06,      8.53,      0.06,      0.07,      0.14,      8.54,      0.06,      0.06,     -0.04,      8.53,      0.14,      0.17,      0.15,      8.87,      0.15,      0.18,      0.14,      9.30,      0.13,      0.25,      0.52,     -0.12,      0.15,      0.19,      0.34,      0.17,      0.19,      0.76,      0.14,      0.26,      0.33,      0.27,
edge_CHEMBL1086409_CHEMBL1084678,   -108.87,      0.41,      0.82,      0.69,   -108.81,      0.58,      0.44,     -0.22,   -109.51,      0.53,      0.58,      0.09,   -109.52,      0.42,      4.19,      0.99,   -109.40,      0.33,    112.98,      1.00,   -108.21,      0.40,    125.55,      1.00,     -0.65,      0.59,      4.27,     -0.59,      0.67,    112.98,      1.30,      0.66,    125.56,      0.02,      0.70,
edge_CHEMBL1082248_CHEMBL1084678,   -125.52,      0.45,      0.63,      0.41,   -124.50,      0.44,      0.41,      0.07,   -125.27,      0.44,      0.51,      0.18,   -125.62,      1.42,      4.99,      0.99,   -125.59,      0.69,      2.16,      0.95,   -127.04,      0.42,     95.62,      1.00,     -0.10,      1.49,      5.03,     -1.09,      0.82,      2.20,     -1.77,      0.61,     95.62,     -0.99,      0.70,
edge_CHEMBL1082248_CHEMBL1086410,     -8.08,      0.12,      0.13,      0.00,     -8.25,      0.10,      0.11,      0.04,     -8.23,      0.13,      0.13,      0.01,     -6.93,      0.29,      0.34,      0.09,     -7.54,      0.27,      0.27,     -0.01,     -6.98,      0.54,      0.54,      0.21,      1.14,      0.31,      0.36,      0.71,      0.29,      0.29,      1.25,      0.55,      0.55,      1.03,      0.26,
edge_CHEMBL1082248_CHEMBL1083517,    -44.73,      0.08,      0.10,      0.01,    -44.74,      0.12,      0.11,     -0.02,    -44.87,      0.10,      0.10,      0.04,    -46.33,      0.20,      0.19,     -0.03,    -46.70,      0.17,      0.31,      0.51,    -44.07,      0.16,      0.24,      0.25,     -1.59,      0.22,      0.21,     -1.96,      0.21,      0.33,      0.79,      0.19,      0.26,     -0.92,      0.87,
edge_CHEMBL1082248_CHEMBL1084143,   -101.24,      0.45,      0.45,     -0.07,   -103.11,      0.35,      0.45,      0.22,   -100.80,      0.46,      0.38,     -0.09,   -101.93,      0.32,      4.05,      0.99,   -101.95,      0.25,      3.17,      0.99,   -101.32,      0.47,      9.42,      1.00,     -0.69,      0.55,      4.08,      1.16,      0.43,      3.21,     -0.53,      0.66,      9.43,     -0.02,      0.64,
