leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_p38a_2u_p38a_2q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fln_p38a_2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2u_p38a_2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2v_p38a_3fln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fln_p38a_2n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2ee_p38a_3fln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fly_p38a_3flq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fln_p38a_2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fly_p38a_2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2v_p38a_2y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2j_p38a_2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2j_p38a_2q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2z_p38a_3fmk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fly_p38a_3fmh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2z_p38a_2aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fln_p38a_2gg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2v_p38a_3fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2j_p38a_2h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2l_p38a_2o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fln_p38a_2t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2v_p38a_2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2j_p38a_2ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2g_p38a_2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2l_p38a_2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2g_p38a_2h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fln_p38a_2o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2gg_p38a_2j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fln_p38a_2r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fln_p38a_2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2z_p38a_3flw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2g_p38a_2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3flz_p38a_2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2ee_p38a_2j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2m_p38a_2j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2t_p38a_2j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2j_p38a_2r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2e_p38a_2j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2v_p38a_3fmh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2v_p38a_3fmk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2aa_p38a_2bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fln_p38a_2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2v_p38a_2j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2v_p38a_2bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2l_p38a_2j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2z_p38a_2y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fln_p38a_3flz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2z_p38a_3flq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2l_p38a_2n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3fln_p38a_2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2m_p38a_2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_3flz_p38a_2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2aa_p38a_3flw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2s_p38a_2l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_p38a_2g_p38a_2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
