leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_SHP099-1_E8,     51.12,      0.11,      0.10,     -0.04,     51.15,      0.09,      0.10,     -0.02,     51.39,      0.10,      0.10,     -0.04,     50.70,      0.26,      1.52,      0.94,     51.69,      0.67,      0.88,      0.65,     49.54,      0.29,      0.99,      0.88,     -0.42,      0.28,      1.53,      0.54,      0.67,      0.89,     -1.84,      0.30,      1.00,     -0.57,      0.72,
edge_SHP099-1_E14,     29.74,      0.24,      0.19,     -0.05,     29.34,      0.16,      0.19,      0.05,     29.70,      0.22,      0.21,     -0.05,     24.83,      0.52,      1.79,      0.92,     25.94,      0.41,      0.34,     -0.11,     23.95,      0.30,      1.51,      0.94,     -4.91,      0.58,      1.80,     -3.40,      0.44,      0.39,     -5.75,      0.37,      1.53,     -4.69,      0.71,
edge_SHP099-1_E22,      9.85,      0.13,      0.15,      0.06,      9.85,      0.14,      0.16,      0.13,      9.95,      0.15,      0.14,     -0.01,     14.26,      0.39,      0.52,      0.42,     10.74,      0.16,      0.68,      0.89,     12.63,      0.80,      0.52,     -0.34,      4.41,      0.41,      0.54,      0.89,      0.21,      0.70,      2.68,      0.81,      0.54,      2.66,      1.05,
edge_SHP099-1_E2,   -308.15,      0.09,      0.09,     -0.01,   -307.83,      0.09,      0.09,      0.00,   -307.88,      0.11,      0.10,     -0.17,   -307.11,      0.19,      0.20,      0.05,   -307.66,      0.18,      0.28,      0.26,   -307.29,      0.18,      0.17,     -0.05,      1.05,      0.21,      0.22,      0.16,      0.20,      0.29,      0.59,      0.21,      0.20,      0.60,      0.27,
edge_SHP099-1_E1,   -308.15,      0.08,      0.09,      0.05,   -308.34,      0.09,      0.09,     -0.01,   -308.26,      0.07,      0.09,     -0.00,   -309.26,      0.21,      0.22,     -0.03,   -308.69,      0.18,      0.21,      0.25,   -308.71,      0.12,      0.11,     -0.22,     -1.11,      0.22,      0.24,     -0.35,      0.20,      0.23,     -0.45,      0.14,      0.14,     -0.64,      0.25,
edge_SHP099-1_E30,   -104.42,      0.13,      0.15,      0.14,   -104.20,      0.16,      0.15,      0.01,   -104.46,      0.13,      0.13,      0.00,   -108.29,      0.18,      0.29,      0.43,   -108.19,      0.19,      0.18,     -0.08,   -107.39,      0.27,      0.30,      0.12,     -3.86,      0.23,      0.33,     -3.99,      0.24,      0.23,     -2.93,      0.30,      0.32,     -3.60,      0.34,
edge_SHP099-1_E5,   -322.18,      0.11,      0.08,     -0.33,   -323.73,      0.15,      0.15,      0.04,   -322.38,      0.11,      0.09,     -0.29,   -321.00,      0.47,     14.09,      1.00,   -323.40,      0.55,     11.31,      1.00,   -319.08,      0.51,      5.96,      1.00,      1.18,      0.48,     14.09,      0.34,      0.57,     11.31,      3.30,      0.52,      5.96,      1.61,      0.91,
edge_SHP099-1_E28,     12.81,      1.16,27040839.44,      1.00,     13.26,      1.48,6348687.72,      1.00,     14.85,      0.54,120996722.11,      1.00,     -8.10,      0.20,     15.97,      1.00,     -8.18,      0.22,      1.48,      0.97,     -8.37,      0.40,      6.80,      1.00,    -20.91,      1.17,27040839.44,    -21.45,      1.50,6348687.72,    -23.22,      0.67,120996722.11,    -21.86,      0.89,
edge_SHP099-1_10,     43.33,      0.10,      0.11,      0.09,     43.37,      0.11,      0.12,      0.09,     43.38,      0.10,      0.11,      0.10,     43.70,      0.13,      0.12,      0.03,     43.91,      0.11,      0.11,      0.05,     44.06,      0.09,      0.10,      0.02,      0.37,      0.16,      0.17,      0.53,      0.16,      0.16,      0.68,      0.13,      0.15,      0.53,      0.12,
edge_SHP099-1_E23,     15.59,      0.11,      0.13,      0.09,     15.54,      0.12,      0.13,      0.05,     15.67,      0.18,      0.15,     -0.05,     16.43,      0.22,      0.29,      0.36,     16.85,      0.22,      0.21,      0.04,     19.62,      0.22,      0.55,      0.76,      0.83,      0.24,      0.32,      1.30,      0.26,      0.25,      3.96,      0.28,      0.57,      2.03,      0.97,
edge_SHP099-1_E26,    -22.32,      0.16,      0.17,     -0.03,    -24.99,      0.18,      0.18,      0.01,    -21.99,      0.16,      0.17,      0.05,    -23.52,      0.40,      1.20,      0.86,    -20.49,      0.61,     23.52,      1.00,    -17.03,      0.60,      4.37,      0.99,     -1.20,      0.43,      1.21,      4.51,      0.64,     23.52,      4.96,      0.62,      4.37,      2.75,      2.00,
edge_SHP099-1_E25,      5.25,      0.15,      0.15,     -0.04,      6.24,      0.16,      0.12,     -0.34,      6.52,      0.12,      0.25,      0.49,      9.37,      0.58,     24.48,      1.00,     10.36,      0.32,    136.48,      1.00,      7.72,      0.37,     20.00,      1.00,      4.13,      0.60,     24.48,      4.11,      0.36,    136.48,      1.20,      0.38,     20.00,      3.15,      0.99,
edge_SHP099-1_E24,      3.31,      0.16,      0.15,     -0.00,      3.34,      0.12,      0.14,     -0.08,      2.97,      0.12,      0.15,      0.13,      6.51,      0.28,      0.27,     -0.01,      6.30,      0.40,      0.70,      0.63,      7.18,      0.64,      0.68,      0.12,      3.20,      0.33,      0.31,      2.96,      0.42,      0.71,      4.21,      0.65,      0.69,      3.46,      0.43,
edge_E22_E23,      6.08,      0.13,      0.12,      0.09,      5.64,      0.12,      0.15,      0.14,      6.02,      0.13,      0.15,     -0.03,      5.75,      0.12,      0.11,     -0.12,      5.45,      0.18,      0.21,      0.17,      5.47,      0.19,      0.18,     -0.04,     -0.33,      0.18,      0.17,     -0.19,      0.22,      0.26,     -0.56,      0.23,      0.23,     -0.36,      0.14,
edge_E22_7,   -232.39,      0.12,      0.14,      0.16,   -232.35,      0.15,      0.15,      0.01,   -232.24,      0.10,      0.13,      0.14,   -233.86,      0.31,     50.42,      1.00,   -234.93,      0.49,     55.28,      1.00,   -233.17,      0.25,     44.85,      1.00,     -1.47,      0.33,     50.42,     -2.58,      0.51,     55.28,     -0.93,      0.27,     44.85,     -1.66,      0.51,
edge_E29_E9,     67.64,      0.10,      0.11,      0.10,     68.16,      0.14,      0.17,      0.26,     68.09,      0.12,      0.18,      0.38,     73.09,      0.56,      1.89,      0.94,     73.65,      0.31,      0.59,      0.63,     70.86,      0.38,     66.51,      1.00,      5.45,      0.57,      1.89,      5.49,      0.34,      0.61,      2.77,      0.39,     66.51,      4.57,      0.91,
edge_E29_11,     46.58,      0.10,      0.12,      0.18,     46.43,      0.09,      0.12,      0.36,     46.71,      0.11,      0.12,      0.08,     51.34,      0.19,     17.66,      1.00,     48.30,      0.54,      6.11,      0.99,     49.13,      0.16,     35.49,      1.00,      4.76,      0.21,     17.66,      1.86,      0.55,      6.11,      2.42,      0.20,     35.49,      3.02,      0.91,
edge_11_E25,    -15.11,      0.13,      0.12,     -0.00,    -15.17,      0.12,      0.14,      0.20,    -15.39,      0.12,      0.12,     -0.02,    -13.15,      0.32,      8.29,      1.00,     -9.60,      0.35,      6.19,      1.00,    -11.36,      1.02,      2.01,      0.93,      1.96,      0.35,      8.29,      5.57,      0.37,      6.19,      4.03,      1.03,      2.02,      3.85,      1.11,
edge_11_E6,   -358.61,      0.11,      0.13,      0.20,   -358.04,      0.12,      0.11,     -0.05,   -358.35,      0.13,      0.16,      0.13,   -358.71,      0.47,      1.19,      0.88,   -360.68,      0.24,      9.43,      1.00,   -359.18,      0.28,      3.54,      0.99,     -0.10,      0.48,      1.20,     -2.64,      0.27,      9.43,     -0.84,      0.31,      3.55,     -1.19,      0.77,
edge_11_4,   -246.63,      0.14,      0.16,      0.16,   -246.86,      0.17,      0.19,      0.13,   -246.93,      0.15,      0.17,      0.06,   -242.48,      0.63,      8.68,      1.00,   -244.76,      0.48,     57.25,      1.00,   -246.91,      0.43,      7.42,      1.00,      4.15,      0.65,      8.68,      2.11,      0.51,     57.25,      0.02,      0.46,      7.42,      2.09,      1.22,
edge_11_7,   -244.90,      0.15,      0.16,      0.18,   -244.84,      0.14,      0.17,      0.10,   -244.53,      0.16,      0.19,      0.24,   -243.06,      0.53,      8.14,      1.00,   -246.68,      0.42,      0.82,      0.73,   -244.69,      0.43,     35.59,      1.00,      1.84,      0.55,      8.14,     -1.84,      0.44,      0.83,     -0.16,      0.46,     35.59,     -0.05,      1.09,
edge_4_E5,    -95.82,      0.14,      0.12,     -0.29,    -95.78,      0.16,      0.12,     -0.28,    -95.87,      0.18,      0.12,     -0.37,    -99.29,      0.50,     91.59,      1.00,    -98.08,      0.49,     25.13,      1.00,   -100.09,      0.32,     99.13,      1.00,     -3.46,      0.52,     91.59,     -2.30,      0.52,     25.13,     -4.22,      0.37,     99.13,     -3.33,      0.60,
edge_4_E27,    317.98,      0.18,      0.17,      0.06,    318.20,      0.15,      0.17,      0.19,    318.04,      0.19,      0.17,     -0.01,    317.42,      0.27,      0.34,      0.26,    318.09,      0.61,      0.56,     -0.08,    317.70,      0.52,      0.49,     -0.33,     -0.56,      0.32,      0.38,     -0.11,      0.63,      0.59,     -0.33,      0.55,      0.52,     -0.33,      0.29,
edge_4_SHP836-2,      5.99,      0.16,      0.15,     -0.08,      6.09,      0.14,      0.14,     -0.03,      6.03,      0.16,      0.16,      0.05,      5.60,      0.19,      0.20,      0.07,      5.63,      0.14,      0.27,      0.46,      5.11,      0.16,      0.22,      0.28,     -0.39,      0.25,      0.25,     -0.46,      0.20,      0.31,     -0.92,      0.22,      0.27,     -0.59,      0.19,
edge_E2_E23,    323.65,      0.10,      0.11,     -0.02,    323.46,      0.11,      0.13,      0.20,    323.41,      0.16,      0.13,     -0.02,    324.48,      0.36,      0.32,     -0.07,    323.16,      0.22,      1.60,      0.97,    325.57,      0.53,      0.62,      0.22,      0.83,      0.37,      0.34,     -0.30,      0.24,      1.61,      2.16,      0.55,      0.63,      0.90,      0.71,
edge_E2_E1,     -0.52,      0.15,      0.15,     -0.01,     -0.29,      0.12,      0.14,      0.11,     -0.41,      0.15,      0.14,      0.00,     -0.79,      0.14,      0.21,      0.37,     -0.90,      0.19,      0.16,     -0.15,     -0.64,      0.17,      0.15,     -0.04,     -0.26,      0.20,      0.26,     -0.61,      0.23,      0.21,     -0.23,      0.23,      0.20,     -0.37,      0.16,
