leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_7395_3484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_7395_0738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8041_4415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4189_4415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1939_3032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5544_3806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4754_4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806_6221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806_0340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806-mvEster_0340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806_1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806-mvEster_1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806_5973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806-mvEster_5973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4096_4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4147_2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4147_7846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_6694_4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1038_9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1038_0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1038_0848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_9211_1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_9211_9237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_9211_0848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2333_9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2333_0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2333_0848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0395_8161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8414_1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8414_1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8414_2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8414_5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5644_9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5644_0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5670_9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5687_1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
