leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,    -50.09,      0.32,      0.26,     -0.25,    -49.80,      0.24,      0.25,      0.04,    -50.29,      0.20,      0.22,      0.16,    -47.67,      0.29,      0.73,      0.75,    -48.60,      0.45,      0.56,      0.18,    -48.17,      0.40,      0.49,      0.28,      2.42,      0.43,      0.78,      1.21,      0.51,      0.61,      2.12,      0.45,      0.53,      1.91,      0.41,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,    -52.65,      0.15,      0.17,      0.15,    -52.24,      0.18,      0.20,      0.10,    -52.57,      0.24,      0.20,     -0.19,    -51.13,      0.41,      0.39,     -0.08,    -50.98,      0.30,      0.27,     -0.06,    -51.05,      0.25,      0.30,      0.08,      1.52,      0.44,      0.42,      1.25,      0.35,      0.33,      1.52,      0.34,      0.36,      1.43,      0.21,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,     -3.36,      0.15,      0.14,     -0.01,     -3.73,      0.15,      0.16,      0.00,     -3.54,      0.11,      0.13,      0.08,     -4.21,      0.12,      0.14,      0.11,     -4.02,      0.11,      0.12,      0.00,     -3.97,      0.16,      0.14,     -0.06,     -0.85,      0.19,      0.20,     -0.28,      0.18,      0.19,     -0.43,      0.19,      0.19,     -0.52,      0.19,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,     -8.28,      0.14,      0.14,     -0.02,     -8.46,      0.13,      0.14,     -0.02,     -8.64,      0.14,      0.17,      0.19,     -6.68,      0.21,      0.24,      0.23,     -6.74,      0.28,      0.26,     -0.12,     -5.87,      0.17,      0.19,      0.13,      1.60,      0.25,      0.28,      1.72,      0.31,      0.30,      2.78,      0.22,      0.26,      2.03,      0.40,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,     20.60,      0.32,      0.68,      0.70,     19.88,      0.51,      0.58,      0.21,     20.02,      0.39,      0.92,      0.78,     16.93,      1.05,      2.18,      0.95,     15.67,      1.34,      2.20,      0.94,     15.13,      0.58,     17.65,      1.00,     -3.67,      1.10,      2.29,     -4.21,      1.43,      2.28,     -4.89,      0.70,     17.68,     -4.26,      0.67,
edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,    -24.62,      0.19,      0.17,     -0.02,    -24.24,      0.13,      0.14,      0.05,    -24.68,      0.20,      0.18,     -0.10,    -25.89,      0.15,      0.18,      0.17,    -25.98,      0.17,      0.16,     -0.06,    -25.57,      0.15,      0.16,      0.11,     -1.27,      0.24,      0.25,     -1.74,      0.21,      0.21,     -0.89,      0.25,      0.24,     -1.30,      0.27,
edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,    -14.07,      0.09,      0.10,      0.05,    -14.31,      0.12,      0.11,      0.01,    -14.14,      0.11,      0.10,     -0.02,     -9.79,      0.12,      0.12,     -0.01,    -10.85,      0.12,      0.12,     -0.05,    -10.53,      0.13,      0.15,      0.08,      4.29,      0.15,      0.16,      3.46,      0.17,      0.16,      3.61,      0.16,      0.18,      3.79,      0.27,
edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,     34.21,      0.18,      0.19,     -0.11,     34.63,      0.18,      0.17,     -0.03,     34.42,      0.21,      0.19,     -0.01,     26.63,      0.41,      1.67,      0.94,     27.50,      0.31,      1.81,      0.96,     27.94,      0.33,      2.24,      0.97,     -7.57,      0.45,      1.68,     -7.13,      0.36,      1.82,     -6.49,      0.39,      2.25,     -7.07,      0.35,
edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,     25.43,      0.04,      0.05,     -0.04,     25.22,      0.04,      0.05,     -0.04,     25.31,      0.05,      0.05,      0.09,     26.36,      0.03,      0.03,     -0.06,     26.48,      0.03,      0.03,     -0.10,     26.57,      0.03,      0.03,     -0.01,      0.92,      0.05,      0.05,      1.26,      0.05,      0.06,      1.25,      0.06,      0.06,      1.15,      0.11,
edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,      8.31,      0.08,      0.08,      0.01,      8.42,      0.07,      0.07,      0.03,      8.19,      0.09,      0.08,      0.01,      8.70,      0.08,      0.07,     -0.13,      8.73,      0.07,      0.08,      0.09,      8.61,      0.08,      0.08,     -0.09,      0.39,      0.11,      0.11,      0.31,      0.10,      0.11,      0.42,      0.12,      0.11,      0.37,      0.06,
edge_CHEMBL3402759_5.7_CHEMBL3402757_6.5,     -0.99,      0.15,      0.12,     -0.16,     -1.05,      0.12,      0.14,      0.13,     -0.89,      0.13,      0.13,     -0.05,     -1.51,      0.26,      0.20,     -0.16,     -1.29,      0.16,      0.16,     -0.10,     -2.26,      0.12,      0.16,      0.17,     -0.51,      0.29,      0.24,     -0.24,      0.20,      0.21,     -1.38,      0.18,      0.20,     -0.71,      0.36,
edge_CHEMBL3402759_5.7_CHEMBL3402763_90,    -46.36,      0.49,      0.70,      0.36,    -46.55,      0.46,      0.54,      0.09,    -45.75,      0.41,      0.50,      0.10,    -44.80,      0.78,      8.92,      1.00,    -48.37,      1.57,      3.59,      0.98,    -46.40,      0.76,     78.43,      1.00,      1.57,      0.92,      8.95,     -1.82,      1.64,      3.63,     -0.65,      0.86,     78.44,     -0.30,      1.12,
edge_CHEMBL3402759_5.7_CHEMBL3402758_10,    -35.86,      0.10,      0.09,     -0.08,    -35.78,      0.08,      0.08,      0.07,    -35.96,      0.09,      0.08,     -0.06,    -35.72,      0.17,      0.22,      0.31,    -36.57,      0.10,      0.10,      0.09,    -36.95,      0.15,      0.14,     -0.11,      0.14,      0.20,      0.24,     -0.79,      0.13,      0.13,     -1.00,      0.17,      0.16,     -0.55,      0.36,
edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,    -42.33,      0.07,      0.08,     -0.01,    -42.29,      0.09,      0.08,      0.02,    -42.21,      0.09,      0.09,     -0.01,    -43.98,      0.14,      0.12,     -0.04,    -44.50,      0.11,      0.18,      0.37,    -40.80,      0.40,      0.50,      0.19,     -1.65,      0.15,      0.15,     -2.21,      0.14,      0.20,      1.41,      0.41,      0.51,     -0.82,      1.12,
edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,     23.18,      0.04,      0.04,      0.02,     23.26,      0.05,      0.04,     -0.03,     23.29,      0.05,      0.05,      0.00,     22.32,      0.09,      0.18,      0.55,     22.80,      0.10,      0.15,      0.33,     22.50,      0.07,      0.15,      0.54,     -0.86,      0.09,      0.18,     -0.46,      0.11,      0.16,     -0.79,      0.09,      0.16,     -0.70,      0.13,
edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,     10.00,      0.05,      0.05,     -0.09,      9.95,      0.05,      0.05,      0.00,      9.84,      0.05,      0.05,      0.03,      9.20,      0.05,      0.05,      0.10,      9.87,      0.07,      0.06,      0.01,      9.39,      0.06,      0.05,     -0.27,     -0.80,      0.07,      0.07,     -0.09,      0.08,      0.08,     -0.44,      0.08,      0.07,     -0.44,      0.21,
edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,      2.67,      0.05,      0.05,      0.01,      2.61,      0.05,      0.05,     -0.01,      2.61,      0.05,      0.04,     -0.00,      2.48,      0.04,      0.04,     -0.01,      2.33,      0.04,      0.05,      0.05,      2.49,      0.05,      0.05,      0.03,     -0.18,      0.06,      0.06,     -0.28,      0.07,      0.07,     -0.13,      0.06,      0.06,     -0.20,      0.05,
edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,     39.30,      0.06,      0.06,     -0.04,     39.27,      0.07,      0.06,     -0.05,     39.35,      0.06,      0.07,     -0.04,     36.51,      0.06,      0.06,     -0.13,     36.92,      0.08,      0.08,      0.04,     36.21,      0.08,      0.07,     -0.09,     -2.79,      0.08,      0.09,     -2.35,      0.11,      0.11,     -3.14,      0.10,      0.10,     -2.76,      0.23,
edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,     -2.28,      0.06,      0.06,      0.01,     -2.33,      0.06,      0.06,      0.12,     -2.32,      0.06,      0.05,     -0.02,     -3.40,      0.08,      0.08,     -0.04,     -3.60,      0.07,      0.07,     -0.02,     -3.75,      0.07,      0.07,     -0.05,     -1.12,      0.11,      0.10,     -1.27,      0.09,      0.09,     -1.43,      0.10,      0.09,     -1.27,      0.10,
edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,     43.91,      0.07,      0.09,      0.01,     43.89,      0.08,      0.08,      0.02,     43.96,      0.09,      0.07,     -0.00,     45.81,      0.14,      0.14,     -0.03,     45.92,      0.18,      0.17,      0.01,     45.94,      0.17,      0.16,     -0.04,      1.90,      0.16,      0.16,      2.03,      0.20,      0.19,      1.98,      0.20,      0.18,      1.97,      0.10,
edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,     60.20,      0.20,      0.23,      0.02,     59.86,      0.18,      0.19,     -0.07,     60.27,      0.16,      0.22,      0.15,     55.27,      0.53,      0.65,      0.30,     55.54,      0.31,      0.56,      0.55,     54.89,      0.63,      0.50,     -0.08,     -4.93,      0.57,      0.69,     -4.32,      0.36,      0.59,     -5.38,      0.65,      0.55,     -4.88,      0.40,
edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,     66.97,      0.17,      0.21,      0.19,     66.88,      0.15,      0.22,      0.34,     67.37,      0.25,      0.22,     -0.09,     60.75,      0.69,      1.33,      0.81,     59.18,      0.31,     41.62,      1.00,     64.19,      0.58,      0.68,      0.32,     -6.22,      0.71,      1.35,     -7.70,      0.34,     41.62,     -3.18,      0.63,      0.72,     -5.70,      1.36,
edge_CHEMBL3402745_200_5_CHEMBL3402743_42,     48.94,      0.12,      0.13,      0.06,     49.12,      0.12,      0.12,      0.07,     48.99,      0.12,      0.13,      0.05,     46.72,      0.16,      0.20,      0.15,     47.07,      0.18,      0.16,     -0.05,     46.71,      0.20,      0.17,     -0.02,     -2.21,      0.20,      0.24,     -2.05,      0.22,      0.20,     -2.28,      0.23,      0.21,     -2.18,      0.13,
