leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_17124-1_18634-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18626-1_18624-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18636-1_18625-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18632-1_18624-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18635-1_18625-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18626-1_18658-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18639-1_18658-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18626-1_18625-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18638-1_18658-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18628-1_18624-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18631-1_18660-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18638-1_18634-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18626-1_18632-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18626-1_18630-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18631-1_18624-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18629-1_18627-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18634-1_18637-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18626-1_18627-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18631-1_18652-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18637-1_18631-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18626-1_18634-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18633-1_18624-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_17124-1_18631-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18627-1_18630-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18659-1_18634-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18636-1_18624-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18626-1_18628-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18626-1_18660-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18626-1_18659-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18639-1_18634-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_18635-1_18624-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
