leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_43_38,     -2.64,      0.08,      0.09,     -0.02,     -2.64,      0.08,      0.08,     -0.13,     -2.56,      0.08,      0.08,      0.01,     -3.59,      0.12,      0.12,     -0.13,     -3.39,      0.11,      0.12,      0.06,     -4.03,      0.10,      0.14,      0.28,     -0.95,      0.15,      0.15,     -0.74,      0.14,      0.14,     -1.47,      0.13,      0.16,     -1.05,      0.22,
edge_43_42,     -4.73,      0.07,      0.07,     -0.07,     -4.73,      0.05,      0.06,     -0.00,     -4.69,      0.08,      0.07,     -0.04,     -6.14,      0.09,      0.14,      0.31,     -6.08,      0.17,      0.17,      0.10,     -6.22,      0.10,      0.17,      0.47,     -1.41,      0.12,      0.16,     -1.34,      0.18,      0.18,     -1.53,      0.13,      0.18,     -1.43,      0.09,
edge_43_45,      7.20,      0.11,      0.10,     -0.11,      6.98,      0.10,      0.10,      0.07,      6.96,      0.11,      0.10,     -0.08,      6.60,      0.13,      0.15,      0.18,      5.82,      0.17,      0.19,      0.10,      6.74,      0.11,      0.13,     -0.03,     -0.60,      0.17,      0.17,     -1.16,      0.20,      0.21,     -0.22,      0.16,      0.16,     -0.66,      0.28,
edge_17_16,      8.10,      0.05,      0.06,      0.04,      8.13,      0.06,      0.06,     -0.01,      8.11,      0.06,      0.07,     -0.02,      6.11,      0.12,      0.17,      0.33,      6.29,      0.12,      0.16,      0.34,      6.71,      0.13,      0.13,     -0.01,     -1.99,      0.13,      0.18,     -1.84,      0.13,      0.17,     -1.39,      0.15,      0.15,     -1.74,      0.19,
edge_17_25,   -114.49,      0.14,      0.22,      0.34,   -113.13,      0.13,      0.12,     -0.02,   -114.53,      0.16,      0.20,      0.16,   -115.10,      0.84,      1.54,      0.88,   -115.70,      0.23,     14.70,      1.00,   -115.71,      0.52,     56.08,      1.00,     -0.61,      0.85,      1.55,     -2.56,      0.26,     14.70,     -1.18,      0.54,     56.08,     -1.45,      0.65,
edge_17_45,     34.71,      0.13,      0.12,      0.00,     34.82,      0.14,      0.12,     -0.12,     34.78,      0.10,      0.12,      0.08,     32.65,      0.68,      0.43,     -0.41,     31.54,      0.38,      0.68,      0.59,     31.62,      0.39,      0.34,     -0.01,     -2.07,      0.69,      0.45,     -3.28,      0.41,      0.69,     -3.17,      0.40,      0.36,     -2.84,      0.44,
edge_28_25,   -170.95,      0.09,      0.11,     -0.07,   -170.97,      0.12,      0.11,      0.01,   -171.03,      0.11,      0.12,      0.12,   -172.54,      0.50,      0.29,     -0.36,   -174.00,      0.36,      2.00,      0.96,   -171.30,      0.20,      0.46,      0.72,     -1.59,      0.51,      0.31,     -3.03,      0.38,      2.01,     -0.27,      0.23,      0.47,     -1.63,      0.81,
edge_28_30,    -31.07,      0.15,      0.13,     -0.06,    -31.37,      0.14,      0.14,     -0.01,    -31.10,      0.16,      0.15,     -0.01,    -35.50,      0.52,      1.15,      0.84,    -37.06,      0.22,      1.53,      0.96,    -34.91,      0.44,      0.45,     -0.08,     -4.43,      0.54,      1.16,     -5.68,      0.26,      1.54,     -3.80,      0.47,      0.47,     -4.64,      0.59,
edge_28_39,     -7.81,      0.12,      0.12,      0.04,     -8.10,      0.12,      0.11,     -0.10,     -8.09,      0.09,      0.11,      0.11,    -14.06,      0.27,      0.38,      0.43,    -11.14,      0.24,      0.26,     -0.00,    -12.65,      0.50,      0.38,     -0.29,     -6.25,      0.30,      0.39,     -3.04,      0.27,      0.29,     -4.56,      0.50,      0.39,     -4.62,      0.94,
edge_22_21,     -2.70,      0.06,      0.06,     -0.07,     -2.86,      0.07,      0.06,      0.02,     -2.80,      0.07,      0.06,      0.03,     -0.40,      0.11,      0.14,      0.15,     -0.26,      0.12,      0.11,     -0.07,     -0.13,      0.11,      0.14,      0.23,      2.30,      0.13,      0.15,      2.60,      0.14,      0.12,      2.67,      0.13,      0.16,      2.52,      0.13,
edge_22_26,    -65.25,      0.07,      0.07,     -0.05,    -65.36,      0.07,      0.07,     -0.07,    -65.41,      0.07,      0.07,     -0.05,    -63.89,      0.20,     14.93,      1.00,    -61.91,      0.78,      1.91,      0.94,    -61.72,      0.40,      0.98,      0.84,      1.36,      0.22,     14.93,      3.45,      0.78,      1.91,      3.69,      0.40,      0.98,      2.83,      0.78,
edge_22_32,    -50.77,      0.10,      0.10,      0.03,    -50.75,      0.10,      0.10,     -0.02,    -50.65,      0.09,      0.09,     -0.08,    -49.53,      0.29,      0.34,      0.18,    -50.56,      0.28,      1.48,      0.95,    -48.96,      0.20,      0.24,      0.18,      1.23,      0.30,      0.36,      0.20,      0.30,      1.49,      1.68,      0.22,      0.26,      1.04,      0.46,
edge_16_14,     -2.38,      0.09,      0.09,     -0.03,     -2.50,      0.08,      0.10,      0.11,     -2.34,      0.10,      0.10,      0.06,      0.58,      0.26,      0.27,     -0.01,     -1.79,      0.21,      0.51,      0.76,     -2.29,      0.24,      1.32,      0.94,      2.96,      0.28,      0.29,      0.71,      0.23,      0.52,      0.05,      0.26,      1.32,      1.24,      0.89,
edge_16_15,     15.31,      0.13,      0.14,      0.06,     15.48,      0.12,      0.19,      0.40,     14.33,      0.09,      0.08,      0.00,     14.70,      0.24,      0.25,      0.09,     14.08,      0.18,      0.18,      0.01,     14.81,      0.20,      0.24,      0.22,     -0.61,      0.27,      0.28,     -1.40,      0.22,      0.26,      0.47,      0.22,      0.26,     -0.51,      0.55,
edge_16_20,    -11.15,      0.18,      0.17,      0.00,    -11.24,      0.13,      0.16,     -0.02,    -11.55,      0.18,      0.17,     -0.06,    -13.84,      0.33,      0.44,      0.36,    -13.50,      0.52,      0.55,     -0.05,    -12.89,      0.96,      0.66,     -0.48,     -2.68,      0.37,      0.47,     -2.25,      0.54,      0.57,     -1.35,      0.98,      0.68,     -2.10,      0.51,
edge_16_19,     -6.80,      0.12,      0.10,     -0.04,     -6.53,      0.10,      0.10,     -0.02,     -6.77,      0.09,      0.10,      0.01,     -8.30,      0.18,      0.35,      0.56,     -8.92,      0.22,      0.30,      0.32,     -8.05,      0.28,      0.27,     -0.11,     -1.50,      0.21,      0.36,     -2.39,      0.24,      0.31,     -1.28,      0.29,      0.29,     -1.72,      0.36,
edge_30_33,    -18.82,      0.12,      0.13,      0.08,    -18.49,      0.10,      0.11,      0.07,    -18.85,      0.14,      0.13,      0.00,    -15.23,      0.26,      0.55,      0.66,    -16.16,      0.15,      0.11,     -0.26,,,,,      3.59,      0.29,      0.57,      2.34,      0.18,      0.16,,,,,,
edge_30_37,      2.83,      0.08,      0.07,     -0.08,      2.95,      0.07,      0.06,     -0.04,      2.86,      0.07,      0.07,      0.02,      3.50,      0.15,      0.12,     -0.11,      2.87,      0.12,      0.15,      0.17,      1.95,      0.11,      0.15,      0.29,      0.67,      0.17,      0.14,     -0.08,      0.14,      0.16,     -0.90,      0.13,      0.17,     -0.11,      0.46,
edge_21_20,    -25.50,      0.11,      0.12,      0.07,    -25.50,      0.10,      0.12,      0.05,    -25.39,      0.14,      0.13,      0.01,    -29.24,      0.13,      0.26,      0.51,    -26.57,      0.38,      0.36,      0.04,    -28.92,      0.53,      0.52,      0.00,     -3.74,      0.16,      0.28,     -1.08,      0.39,      0.38,     -3.53,      0.55,      0.54,     -2.78,      0.86,
edge_21_41,      5.35,      0.11,      0.11,      0.03,      5.26,      0.16,      0.13,     -0.15,      5.11,      0.11,      0.11,      0.01,      1.29,      0.24,      0.31,      0.30,      0.06,      0.17,      0.22,      0.22,      0.55,      0.22,      0.27,      0.30,     -4.06,      0.26,      0.33,     -5.20,      0.24,      0.26,     -4.55,      0.24,      0.29,     -4.60,      0.34,
edge_21_29,   -123.55,      0.26,      0.27,      0.13,   -124.06,      0.27,      0.23,     -0.17,   -123.43,      0.23,      0.25,      0.03,   -124.89,      0.34,      1.00,      0.86,   -125.28,      0.81,      0.64,     -0.37,   -125.98,      0.35,      0.44,      0.32,     -1.34,      0.43,      1.03,     -1.22,      0.85,      0.68,     -2.55,      0.42,      0.51,     -1.70,      0.51,
edge_21_26,    -61.61,      0.06,      0.06,      0.04,    -61.53,      0.05,      0.06,     -0.00,    -61.56,      0.05,      0.06,     -0.01,    -61.43,      0.12,      0.09,     -0.28,    -62.38,      0.10,      0.10,      0.02,    -63.00,      0.09,      0.09,      0.05,      0.17,      0.13,      0.10,     -0.85,      0.11,      0.11,     -1.44,      0.11,      0.10,     -0.70,      0.47,
edge_24_42,     42.07,      0.19,      0.23,      0.05,     42.44,      0.20,      0.20,     -0.06,     42.03,      0.19,      0.23,      0.16,     36.34,      0.53,      3.25,      0.98,     38.47,      0.63,      0.89,      0.57,     36.50,      0.53,      4.55,      0.99,     -5.73,      0.56,      3.26,     -3.97,      0.66,      0.91,     -5.53,      0.56,      4.56,     -5.08,      0.60,
edge_24_33,     47.93,      0.09,      0.10,      0.03,     47.78,      0.08,      0.08,     -0.05,     48.07,      0.09,      0.08,     -0.05,     46.48,      0.19,     15.52,      1.00,     46.22,      0.31,      4.94,      1.00,     47.20,      0.37,      3.29,      0.99,     -1.45,      0.21,     15.52,     -1.56,      0.32,      4.94,     -0.87,      0.38,      3.29,     -1.29,      0.24,
edge_38_29,   -125.69,      0.18,      0.21,      0.15,   -126.14,      0.24,      0.25,     -0.03,   -126.49,      0.26,      0.27,     -0.04,   -123.27,      0.48,      1.70,      0.92,   -125.80,      0.57,     27.01,      1.00,   -123.85,      0.42,     15.21,      1.00,      2.41,      0.51,      1.71,      0.34,      0.62,     27.01,      2.64,      0.50,     15.21,      1.80,      0.77,
edge_31_25,   -140.33,      0.14,      0.14,     -0.04,   -140.80,      0.11,      0.12,     -0.02,   -140.43,      0.12,      0.15,      0.08,   -134.68,      0.38,      0.90,      0.78,   -137.48,      0.43,      0.95,      0.80,   -134.96,      0.58,      1.46,      0.88,      5.65,      0.41,      0.91,      3.32,      0.45,      0.96,      5.47,      0.59,      1.47,      4.81,      0.78,
edge_31_37,      2.41,      0.07,      0.07,      0.09,      2.50,      0.06,      0.07,      0.07,      2.56,      0.07,      0.07,      0.04,      3.75,      0.10,      0.10,      0.06,      3.26,      0.09,      0.09,      0.02,      3.69,      0.11,      0.11,      0.17,      1.34,      0.12,      0.12,      0.76,      0.11,      0.12,      1.13,      0.13,      0.13,      1.08,      0.18,
