leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_7395_3484,    -63.36,      0.10,      0.09,     -0.05,    -63.26,      0.07,      0.08,      0.05,    -63.16,      0.10,      0.09,     -0.02,    -61.56,      0.18,      0.38,      0.58,    -63.51,      0.25,      0.39,      0.32,    -62.04,      0.24,      0.26,      0.05,      1.80,      0.21,      0.39,     -0.25,      0.26,      0.40,      1.12,      0.26,      0.28,      0.89,      0.61,
edge_7395_0738,   -134.12,      0.10,      0.09,     -0.17,   -134.33,      0.11,      0.09,     -0.08,   -134.19,      0.09,      0.09,     -0.06,   -133.52,      0.28,      0.45,      0.43,   -134.44,      0.31,      0.27,      0.01,   -132.99,      0.43,      0.40,     -0.12,      0.60,      0.30,      0.46,     -0.11,      0.33,      0.28,      1.20,      0.44,      0.41,      0.56,      0.40,
edge_8041_4415,     19.05,      0.07,      0.07,      0.07,     18.73,      0.05,      0.05,      0.00,     18.68,      0.05,      0.05,     -0.08,     19.30,      0.14,      0.20,      0.35,     18.65,      0.11,      0.09,     -0.17,     19.62,      0.10,      0.14,      0.30,      0.25,      0.16,      0.21,     -0.08,      0.12,      0.10,      0.94,      0.11,      0.15,      0.37,      0.31,
edge_4189_4415,     47.02,      0.07,      0.06,     -0.01,     46.90,      0.06,      0.06,      0.03,     46.65,      0.05,      0.04,     -0.00,     46.95,      0.09,      0.07,     -0.12,     44.85,      0.17,      0.24,      0.18,     45.00,      0.09,      0.08,     -0.18,     -0.07,      0.11,      0.09,     -2.05,      0.18,      0.25,     -1.65,      0.10,      0.09,     -1.26,      0.61,
edge_1939_3032,    -18.08,      0.09,      0.07,     -0.35,    -17.97,      0.12,      0.09,     -0.40,    -17.91,      0.11,      0.08,     -0.33,    -16.61,      0.12,      0.09,     -0.25,    -17.31,      0.09,      0.09,     -0.32,    -17.04,      0.10,      0.08,     -0.17,      1.47,      0.15,      0.11,      0.66,      0.15,      0.13,      0.87,      0.15,      0.11,      1.00,      0.25,
edge_5544_3806,     51.80,      0.08,      0.07,     -0.09,     51.60,      0.09,      0.10,      0.05,     51.68,      0.09,      0.09,      0.08,     52.59,      0.13,      0.36,      0.73,     52.76,      0.23,      0.27,      0.10,     52.54,      0.22,      0.25,      0.14,      0.79,      0.15,      0.37,      1.16,      0.25,      0.29,      0.86,      0.24,      0.27,      0.94,      0.15,
edge_4754_4147,    -38.39,      0.09,      0.10,      0.04,    -38.48,      0.11,      0.10,      0.03,    -38.36,      0.09,      0.09,     -0.08,    -37.72,      0.25,      0.29,      0.12,    -37.37,      0.25,      0.23,     -0.09,    -37.73,      0.15,      0.19,      0.22,      0.67,      0.27,      0.31,      1.11,      0.27,      0.25,      0.63,      0.17,      0.21,      0.80,      0.19,
edge_3806_6221,   -107.34,      0.08,      0.08,     -0.09,   -107.34,      0.08,      0.09,      0.03,   -107.42,      0.09,      0.09,      0.08,   -105.34,      0.20,      0.59,      0.82,   -106.43,      0.18,      0.28,      0.46,   -105.89,      0.28,      0.29,      0.18,      2.00,      0.22,      0.60,      0.91,      0.20,      0.29,      1.53,      0.29,      0.30,      1.48,      0.34,
edge_3806_0340,    -65.01,      0.10,      0.57,      0.92,    -65.04,      0.08,      0.54,      0.94,    -64.89,      0.08,      0.51,      0.92,    -63.96,      0.25,      0.61,      0.77,    -64.42,      0.38,      0.62,      0.53,    -61.78,      0.43,      2.78,      0.98,      1.05,      0.27,      0.83,      0.62,      0.39,      0.82,      3.11,      0.44,      2.83,      1.59,      0.79,
edge_3806_1423,    -59.95,      0.09,      0.07,     -0.21,    -59.86,      0.12,      0.09,     -0.32,    -59.84,      0.10,      0.08,     -0.29,    -60.83,      0.22,      0.15,     -0.40,    -61.26,      0.17,      0.14,     -0.31,    -58.75,      0.19,      0.12,     -0.63,     -0.88,      0.24,      0.17,     -1.40,      0.21,      0.17,      1.09,      0.21,      0.14,     -0.40,      0.76,
edge_3806_5973,    -75.28,      0.09,      0.11,      0.07,    -75.28,      0.09,      0.09,      0.05,    -75.25,      0.11,      0.12,     -0.02,    -73.09,      0.49,      0.59,      0.29,    -70.97,      0.12,      0.24,      0.54,    -73.13,      0.26,      0.35,      0.27,      2.19,      0.50,      0.60,      4.31,      0.15,      0.26,      2.12,      0.28,      0.37,      2.87,      0.73,
edge_4096_4147,     -9.35,      0.06,      0.05,     -0.03,     -9.29,      0.06,      0.06,      0.04,     -9.31,      0.06,      0.05,     -0.02,     -9.02,      0.11,      0.09,     -0.08,     -8.97,      0.07,      0.08,      0.03,     -9.54,      0.09,      0.08,     -0.06,      0.33,      0.13,      0.10,      0.32,      0.09,      0.10,     -0.23,      0.11,      0.09,      0.14,      0.19,
edge_4147_2750,     11.08,      0.05,      0.05,     -0.08,     11.19,      0.04,      0.05,      0.03,     11.15,      0.05,      0.05,      0.03,     11.51,      0.06,      0.07,     -0.06,     10.91,      0.09,      0.09,     -0.02,     11.25,      0.09,      0.10,      0.16,      0.43,      0.08,      0.09,     -0.28,      0.10,      0.10,      0.10,      0.10,      0.11,      0.08,      0.21,
edge_4147_7846,     23.46,      0.05,      0.05,     -0.04,     23.43,      0.04,      0.05,      0.00,     23.42,      0.05,      0.05,      0.01,     22.89,      0.11,      0.10,     -0.05,     23.14,      0.08,      0.08,     -0.02,     23.27,      0.15,      0.20,      0.39,     -0.57,      0.12,      0.11,     -0.29,      0.09,      0.09,     -0.15,      0.16,      0.21,     -0.34,      0.13,
edge_6694_4147,    -10.54,      0.07,      0.08,      0.09,    -10.53,      0.09,      0.09,      0.09,    -10.33,      0.08,      0.07,      0.04,    -10.59,      0.14,      0.16,      0.05,    -10.36,      0.09,      0.13,      0.33,    -10.13,      0.10,      0.10,     -0.00,     -0.05,      0.16,      0.18,      0.17,      0.13,      0.16,      0.20,      0.13,      0.12,      0.11,      0.10,
edge_1038_9211,    -32.42,      0.09,      0.11,      0.21,    -32.56,      0.12,      0.11,      0.02,    -32.40,      0.10,      0.10,      0.07,    -32.78,      0.16,      0.17,     -0.06,    -33.31,      0.15,      0.18,      0.03,    -34.79,      0.28,      0.39,      0.14,     -0.36,      0.18,      0.20,     -0.75,      0.19,      0.21,     -2.39,      0.30,      0.40,     -1.17,      0.63,
edge_1038_0309,      2.96,      0.08,      0.09,      0.09,      2.87,      0.10,      0.10,     -0.02,      2.62,      0.11,      0.09,     -0.08,      1.43,      0.15,      0.18,      0.16,      2.70,      0.16,      0.23,      0.28,      2.68,      0.17,      0.16,     -0.04,     -1.53,      0.17,      0.20,     -0.17,      0.19,      0.25,      0.06,      0.20,      0.18,     -0.55,      0.50,
edge_1038_0848,    -23.40,      0.27,      0.28,     -0.12,    -24.38,      0.22,      0.34,      0.50,    -24.86,      0.34,      0.42,      0.19,    -23.79,      0.42,      3.10,      0.98,    -23.51,      0.59,      1.27,      0.84,    -25.06,      0.30,     11.48,      1.00,     -0.39,      0.50,      3.11,      0.87,      0.63,      1.31,     -0.20,      0.45,     11.49,      0.09,      0.45,
edge_9211_1056,      5.81,      0.09,      0.10,     -0.00,      5.97,      0.08,      0.07,     -0.05,      5.82,      0.08,      0.09,      0.12,      3.72,      0.07,      0.06,     -0.37,      5.65,      0.11,      0.19,      0.39,      5.01,      0.07,      0.09,      0.17,     -2.09,      0.11,      0.12,     -0.32,      0.14,      0.20,     -0.81,      0.11,      0.13,     -1.07,      0.53,
edge_9211_9237,    -34.51,      0.14,      0.14,     -0.04,    -32.34,      0.11,      0.10,     -0.13,    -32.76,      0.15,      0.13,     -0.08,    -34.07,      0.11,      0.08,     -0.54,    -32.96,      0.12,      0.31,      0.71,    -34.50,      0.18,      0.15,     -0.10,      0.44,      0.18,      0.16,     -0.62,      0.16,      0.33,     -1.74,      0.23,      0.20,     -0.64,      0.63,
edge_9211_0848,      9.78,      0.39,      0.38,     -0.04,      9.72,      0.25,      0.28,      0.09,     10.77,      0.32,      0.26,     -0.16,     10.06,      0.28,      1.28,      0.94,     12.94,      0.63,      0.40,     -0.34,     13.15,      0.32,      0.50,      0.41,      0.28,      0.48,      1.34,      3.22,      0.68,      0.49,      2.38,      0.45,      0.56,      1.96,      0.90,
edge_2333_9211,    -29.74,      0.34,      0.28,     -0.19,    -30.09,      0.22,      0.21,      0.01,    -30.18,      0.21,      0.21,     -0.04,    -30.29,      0.18,      0.38,      0.57,    -29.26,      0.49,      0.52,      0.36,    -30.28,      0.28,      0.31,      0.11,     -0.55,      0.38,      0.47,      0.83,      0.54,      0.56,     -0.10,      0.35,      0.37,      0.06,      0.45,
edge_2333_0309,     -0.46,      0.14,      0.15,     -0.01,     -0.62,      0.10,      0.13,      0.18,     -0.16,      0.16,      0.17,      0.01,      0.73,      0.43,      0.34,     -0.10,     -0.62,      0.31,      4.00,      0.99,      0.96,      0.20,      1.90,      0.98,      1.19,      0.45,      0.37,      0.00,      0.33,      4.00,      1.12,      0.26,      1.91,      0.77,      0.42,
edge_2333_0848,    -28.75,      0.26,      0.28,      0.14,    -29.01,      0.30,      0.29,     -0.01,    -28.23,      0.25,      0.37,      0.35,    -27.07,      0.48,      0.59,      0.38,    -26.78,      0.45,      1.21,      0.83,    -27.11,      0.85,      0.67,     -0.39,      1.68,      0.55,      0.65,      2.23,      0.54,      1.24,      1.12,      0.89,      0.77,      1.68,      0.46,
edge_0395_8161,    -10.16,      0.26,      0.43,      0.43,    -10.65,      0.45,      0.42,     -0.02,    -10.52,      0.36,      0.42,      0.07,    -11.69,      0.91,      9.45,      1.00,     -9.19,      0.94,      0.70,     -0.37,     -9.46,      0.75,      1.16,      0.74,     -1.53,      0.95,      9.46,      1.46,      1.04,      0.82,      1.06,      0.83,      1.23,      0.33,      1.02,
edge_8414_1038,     42.28,      0.41,      0.35,     -0.09,     42.19,      0.27,      0.29,      0.10,     41.62,      0.30,      0.38,      0.28,     40.88,      0.77,      0.66,     -0.41,     40.88,      0.45,      1.35,      0.89,     41.73,      0.51,      3.18,      0.99,     -1.40,      0.87,      0.75,     -1.31,      0.52,      1.38,      0.11,      0.59,      3.20,     -0.87,      0.59,
