leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_1d_6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1d_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1b_3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_6a_1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1b_1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1d_1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1b_1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1a_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3a_1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_6a_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1d_7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1b_7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3a_1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1d_1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1a_3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_6e_6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
