leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_7395_3484,    -15.39,      0.10,      0.10,      0.01,    -15.47,      0.10,      0.10,      0.01,    -15.45,      0.09,      0.10,     -0.01,,,,,,,,,,,,,,,,,,,,,,,,
edge_7395_0738,    -25.70,      0.08,      0.09,      0.08,    -25.61,      0.08,      0.10,      0.03,    -25.68,      0.08,      0.09,      0.10,,,,,,,,,,,,,,,,,,,,,,,,
edge_8041_4415,     15.14,      0.05,      0.05,      0.02,     15.27,      0.05,      0.05,      0.00,     15.18,      0.06,      0.05,     -0.04,,,,,,,,,,,,,,,,,,,,,,,,
edge_4189_4415,     10.20,      0.05,      0.05,     -0.00,     10.15,      0.05,      0.05,     -0.06,     10.20,      0.04,      0.05,     -0.03,,,,,,,,,,,,,,,,,,,,,,,,
edge_1939_3032,     30.88,      0.07,      0.07,     -0.05,     30.90,      0.07,      0.07,      0.03,     31.03,      0.07,      0.06,      0.01,,,,,,,,,,,,,,,,,,,,,,,,
edge_5544_3806,    -18.95,      0.11,      0.10,     -0.04,    -19.07,      0.11,      0.10,      0.04,    -19.02,      0.12,      0.12,     -0.03,,,,,,,,,,,,,,,,,,,,,,,,
edge_4754_4147,    -19.76,      0.11,      0.10,     -0.05,    -19.67,      0.11,      0.10,     -0.08,    -19.55,      0.10,      0.10,     -0.04,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806_6221,    -22.83,      0.10,      0.10,      0.05,    -22.78,      0.09,      0.10,      0.02,    -22.92,      0.09,      0.11,      0.10,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806_0340,    -14.40,      0.11,      0.29,      0.74,    -14.58,      0.16,      0.25,      0.43,    -14.10,      0.11,      0.27,      0.69,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806-mvEster_0340,     -8.20,      0.09,      0.09,      0.05,     -8.21,      0.11,      0.10,     -0.11,     -8.69,      0.09,      0.10,      0.00,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806_1423,    -12.70,      0.14,      0.12,     -0.10,    -12.72,      0.10,      0.12,      0.04,    -12.74,      0.13,      0.12,     -0.04,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806-mvEster_1423,    -10.23,      0.26,      0.45,      0.45,    -10.55,      0.19,      0.40,      0.61,    -10.42,      0.22,      0.41,      0.53,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806_5973,    -11.82,      0.12,      0.11,     -0.03,    -11.80,      0.12,      0.12,     -0.02,    -11.90,      0.09,      0.10,      0.15,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806-mvEster_5973,     -6.15,      0.11,      0.09,     -0.10,     -6.20,      0.10,      0.09,     -0.01,     -6.15,      0.09,      0.10,     -0.06,,,,,,,,,,,,,,,,,,,,,,,,
edge_4096_4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4147_2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4147_7846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_6694_4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1038_9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1038_0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1038_0848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_9211_1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_9211_9237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_9211_0848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2333_9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2333_0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2333_0848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0395_8161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8414_1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8414_1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8414_2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8414_5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5644_9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5644_0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5670_9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5687_1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5687_4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3032_4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8041_4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5687_1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0340_4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_7395_1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5687_8161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5544_4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8041_0738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5973_4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4147_0395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3484_2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1939_7846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2750_6221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5973_4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3484_4189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1038_5687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4415_3032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3806_4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1423_4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4147_5973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1801_4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2750_5973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8041_1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0340_0738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3032_8041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
