leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_1495_5109,     55.42,      0.10,      0.09,     -0.15,     55.76,      0.10,      0.09,     -0.11,     55.72,      0.09,      0.09,     -0.05,     54.97,      0.21,      0.22,      0.05,     54.47,      0.12,      0.16,      0.34,     55.47,      0.17,      0.16,     -0.10,     -0.45,      0.23,      0.24,     -1.29,      0.16,      0.18,     -0.25,      0.19,      0.18,     -0.66,      0.33,
edge_1495_3040,     19.60,      0.10,      0.10,      0.04,     19.49,      0.09,      0.10,      0.04,     19.56,      0.11,      0.11,      0.05,     18.23,      0.13,      0.34,      0.75,     18.41,      0.20,      0.22,      0.07,     17.83,      0.32,      0.48,      0.47,     -1.37,      0.16,      0.35,     -1.08,      0.22,      0.24,     -1.73,      0.34,      0.49,     -1.39,      0.21,
edge_1495_2606,     21.48,      0.10,      0.11,      0.03,     21.52,      0.07,      0.10,      0.08,     21.49,      0.08,      0.09,      0.09,     17.76,      0.20,      0.26,      0.19,     18.77,      0.36,      0.43,      0.18,     17.04,      0.19,      0.16,     -0.19,     -3.72,      0.22,      0.28,     -2.75,      0.37,      0.44,     -4.45,      0.21,      0.18,     -3.64,      0.51,
edge_1495_6691,     25.18,      0.08,      0.10,      0.06,     25.50,      0.09,      0.09,     -0.04,     25.42,      0.09,      0.10,      0.04,     24.32,      0.28,      0.29,      0.05,     24.37,      0.15,      0.24,      0.42,     23.09,      0.18,      0.14,     -0.26,     -0.86,      0.29,      0.31,     -1.13,      0.17,      0.26,     -2.33,      0.20,      0.17,     -1.44,      0.47,
edge_2359_3053,     -7.73,      0.08,      0.08,     -0.03,     -7.79,      0.07,      0.07,      0.02,     -7.79,      0.07,      0.07,      0.04,     -5.47,      0.16,      0.16,     -0.02,     -5.41,      0.18,      0.22,      0.17,     -4.11,      0.16,      0.12,     -0.22,      2.26,      0.18,      0.18,      2.38,      0.19,      0.23,      3.68,      0.17,      0.14,      2.77,      0.46,
edge_3053_8602,     -5.88,      0.10,      0.10,      0.04,     -5.84,      0.08,      0.10,      0.04,     -5.94,      0.12,      0.11,     -0.08,     -6.16,      0.18,      0.16,     -0.20,     -5.90,      0.22,      0.26,      0.10,     -6.96,      0.14,      0.19,      0.22,     -0.28,      0.21,      0.19,     -0.06,      0.23,      0.28,     -1.02,      0.18,      0.22,     -0.45,      0.30,
edge_0529_6770,      8.97,      0.06,      0.06,      0.02,      8.99,      0.06,      0.07,     -0.01,      8.86,      0.07,      0.07,     -0.03,     11.13,      0.17,      0.17,      0.03,     11.66,      0.18,      0.20,      0.12,     10.95,      0.25,      0.34,      0.25,      2.16,      0.18,      0.18,      2.67,      0.19,      0.21,      2.09,      0.26,      0.35,      2.31,      0.21,
edge_0681_6770,     13.89,      0.18,      0.40,      0.69,     11.96,      0.11,      0.13,      0.14,     13.83,      0.22,      0.38,      0.39,     14.10,      0.12,      0.61,      0.92,     13.43,      0.17,      1.05,      0.96,     14.89,      0.19,      0.48,      0.66,      0.21,      0.22,      0.73,      1.47,      0.20,      1.06,      1.06,      0.29,      0.61,      0.91,      0.39,
edge_0798_1859,      5.81,      0.08,      0.08,     -0.04,      5.92,      0.09,      0.08,     -0.07,      5.69,      0.08,      0.09,      0.00,      3.84,      0.19,      0.14,     -0.22,      3.70,      0.30,      0.26,     -0.06,      4.93,      0.28,      0.25,     -0.08,     -1.97,      0.21,      0.16,     -2.22,      0.31,      0.27,     -0.76,      0.29,      0.27,     -1.65,      0.46,
edge_0798_9022,      0.38,      0.04,      0.05,      0.01,      0.38,      0.06,      0.06,      0.05,      0.37,      0.06,      0.05,      0.03,      0.92,      0.11,      0.12,      0.08,      1.67,      0.13,      0.14,      0.13,      2.13,      0.08,      0.15,      0.38,      0.54,      0.12,      0.13,      1.29,      0.14,      0.15,      1.76,      0.10,      0.16,      1.20,      0.36,
edge_0798_4451,    -17.79,      0.05,      0.06,      0.07,    -17.83,      0.06,      0.07,      0.06,    -17.83,      0.05,      0.06,     -0.00,    -16.28,      0.11,      0.12,      0.04,    -15.72,      0.11,      0.11,     -0.03,    -16.25,      0.12,      0.14,      0.14,      1.51,      0.12,      0.13,      2.11,      0.13,      0.13,      1.58,      0.13,      0.15,      1.73,      0.20,
edge_0798_6770,     28.14,      0.07,      0.07,      0.02,     28.25,      0.07,      0.08,     -0.00,     28.29,      0.08,      0.08,      0.07,     30.68,      0.17,      0.23,      0.33,     30.00,      0.18,      0.18,     -0.01,     28.47,      0.22,      0.27,      0.31,      2.54,      0.18,      0.24,      1.75,      0.19,      0.20,      0.18,      0.23,      0.28,      1.49,      0.70,
edge_0798_7447,     17.38,      0.07,      0.08,      0.00,     17.42,      0.07,      0.08,      0.07,     17.45,      0.08,      0.09,      0.06,     12.82,      0.21,      6.24,      1.00,     13.43,      0.18,      4.78,      1.00,     12.95,      0.20,      4.28,      1.00,     -4.56,      0.22,      6.24,     -3.99,      0.19,      4.78,     -4.50,      0.22,      4.28,     -4.35,      0.20,
edge_1537_6770,     13.17,      0.10,      0.09,     -0.02,     13.32,      0.09,      0.08,      0.01,     13.14,      0.09,      0.08,      0.00,     13.47,      0.17,      0.15,     -0.24,     11.95,      0.21,      0.26,      0.27,     12.04,      0.14,      0.14,     -0.10,      0.30,      0.20,      0.17,     -1.37,      0.23,      0.27,     -1.10,      0.17,      0.16,     -0.72,      0.52,
edge_1859_9373,      8.51,      0.05,      0.06,      0.01,      8.52,      0.05,      0.05,      0.02,      8.40,      0.06,      0.05,     -0.05,      9.50,      0.14,      0.16,      0.03,      8.48,      0.15,      0.14,     -0.14,      9.27,      0.17,      0.17,      0.09,      0.99,      0.15,      0.17,     -0.04,      0.16,      0.15,      0.87,      0.18,      0.18,      0.61,      0.33,
edge_1859_8654,      9.45,      0.08,      0.07,     -0.10,      9.50,      0.07,      0.07,     -0.11,      9.57,      0.07,      0.07,     -0.09,     11.60,      0.15,      0.11,     -0.25,     12.41,      0.10,      0.09,     -0.17,     12.15,      0.17,      0.17,     -0.00,      2.15,      0.17,      0.13,      2.91,      0.12,      0.11,      2.58,      0.18,      0.18,      2.55,      0.23,
edge_1872_6770,     11.65,      0.10,      0.39,      0.86,     11.67,      0.09,      0.39,      0.88,     11.63,      0.15,      0.36,      0.68,     10.72,      0.15,      0.15,     -0.01,     13.15,      0.23,      0.43,      0.56,     12.90,      0.18,      0.97,      0.94,     -0.93,      0.18,      0.42,      1.48,      0.25,      0.58,      1.27,      0.23,      1.03,      0.61,      0.78,
edge_2879_6770,     13.93,      0.07,      0.07,     -0.02,     16.15,      0.13,      0.41,      0.83,     16.55,      0.11,      0.41,      0.85,     15.73,      0.19,      1.24,      0.96,     15.02,      0.33,      0.59,      0.55,     15.92,      0.48,      0.72,      0.61,      1.80,      0.20,      1.24,     -1.13,      0.35,      0.72,     -0.63,      0.49,      0.83,      0.01,      0.92,
edge_3507_6770,     11.71,      0.13,      0.36,      0.69,     11.75,      0.13,      0.36,      0.75,     11.81,      0.10,      0.37,      0.83,     10.55,      0.33,      0.40,      0.14,      6.97,      0.11,      0.11,      0.01,     10.32,      0.43,      0.52,      0.14,     -1.16,      0.35,      0.54,     -4.78,      0.17,      0.38,     -1.49,      0.44,      0.64,     -2.48,      1.17,
edge_4326_8654,      2.78,      0.11,      0.11,     -0.09,      2.70,      0.12,      0.10,     -0.06,      2.69,      0.11,      0.11,      0.02,     -3.41,      0.40,      0.33,     -0.04,     -1.38,      0.25,      0.24,      0.01,     -0.06,      0.52,      0.52,      0.07,     -6.19,      0.41,      0.35,     -4.08,      0.28,      0.26,     -2.75,      0.53,      0.53,     -4.34,      1.00,
edge_4451_6674,     25.38,      0.08,      0.09,      0.02,     25.41,      0.08,      0.08,     -0.04,     25.33,      0.08,      0.08,      0.01,     23.99,      0.14,      0.16,      0.03,     23.75,      0.14,      0.16,      0.21,     23.84,      0.14,      0.14,     -0.10,     -1.39,      0.16,      0.18,     -1.66,      0.16,      0.18,     -1.49,      0.16,      0.16,     -1.51,      0.11,
edge_5602_7454,     15.81,      0.06,      0.06,      0.04,     15.77,      0.05,      0.06,      0.02,     15.87,      0.05,      0.05,     -0.03,     18.81,      0.17,      0.16,     -0.06,     18.12,      0.14,      0.14,     -0.03,     17.49,      0.13,      0.13,      0.08,      3.00,      0.18,      0.17,      2.35,      0.15,      0.15,      1.62,      0.14,      0.14,      2.32,      0.40,
edge_6674_6770,     -0.26,      0.10,      0.49,      0.92,     -0.08,      0.10,      0.50,      0.89,     -0.37,      0.11,      0.48,      0.89,      1.15,      0.17,      0.69,      0.90,      1.47,      0.14,      0.96,      0.95,      0.39,      0.24,      0.46,      0.64,      1.41,      0.20,      0.85,      1.55,      0.17,      1.08,      0.76,      0.26,      0.66,      1.24,      0.26,
edge_6770_8794,     25.09,      0.16,   1341.46,      1.00,     25.00,      0.10,   1441.03,      1.00,     25.43,      0.09,    969.17,      1.00,     29.55,      0.22,     59.93,      1.00,     33.50,      0.34,      0.25,     -0.41,     34.06,      0.24,      0.45,      0.56,      4.46,      0.27,   1342.80,      8.50,      0.35,   1441.03,      8.63,      0.26,    969.17,      7.20,      1.38,
edge_6770_8550,    -18.46,      0.07,      0.07,     -0.14,    -18.60,      0.08,      0.07,     -0.17,    -18.39,      0.08,      0.07,     -0.15,    -19.53,      0.24,      0.27,      0.28,    -18.29,      0.28,      0.45,      0.43,    -19.69,      0.25,      0.25,      0.06,     -1.07,      0.25,      0.28,      0.31,      0.29,      0.46,     -1.30,      0.26,      0.26,     -0.69,      0.52,
edge_0681_7454,      7.55,      0.07,      0.09,      0.05,      7.79,      0.08,      0.08,      0.12,      7.83,      0.07,      0.08,      0.06,      6.06,      0.19,      0.19,     -0.01,      7.69,      0.21,      0.21,     -0.02,      6.25,      0.23,      0.25,      0.02,     -1.49,      0.20,      0.21,     -0.10,      0.22,      0.22,     -1.58,      0.24,      0.26,     -1.06,      0.49,
edge_9373_5602,    -13.66,      0.12,      0.11,     -0.07,    -13.99,      0.10,      0.10,     -0.07,    -13.96,      0.11,      0.09,     -0.07,    -14.29,      0.21,      0.37,      0.50,    -13.11,      0.20,      0.26,      0.26,    -13.42,      0.21,      0.33,      0.50,     -0.63,      0.24,      0.39,      0.88,      0.22,      0.28,      0.54,      0.24,      0.34,      0.26,      0.47,
