leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_jmc_23_ejm_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_44_ejm_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_49_ejm_31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_31_ejm_46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_jmc_28_jmc_27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_42_ejm_48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_31_ejm_43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_50_ejm_42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_42_ejm_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_jmc_23_ejm_46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_31_ejm_45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_55_ejm_54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_45_ejm_42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_31_jmc_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_31_ejm_48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_47_ejm_31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_47_ejm_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_44_ejm_42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_jmc_23_jmc_27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_43_ejm_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_jmc_23_jmc_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_jmc_28_jmc_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_42_ejm_54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_ejm_49_ejm_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
