leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_1495_5109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1495_3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1495_8602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1495_2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1495_6691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2359_3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3053_8602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4326_6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0529_6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0681_6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0798_1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0798_9022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0798_4451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0798_6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0798_7447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1537_6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1859_9373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1859_8654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1872_6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2879_6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3507_6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4326_8654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_4451_6674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5602_7454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_6674_6770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_6770_8794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_6770_8550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0681_7454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_9373_5602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_9373_0529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8794_6674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3507_0798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1537_0529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_7447_4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_3040_3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2606_3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8550_0798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0681_1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_7447_9373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0681_5109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1859_4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_9022_9373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_9022_2879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_7447_2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_7447_4451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1859_2879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2359_1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8654_0529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_0681_1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8550_1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2359_3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2359_3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_2879_1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_6691_5109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8550_7454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_6691_9373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8602_2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5602_3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_5602_3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8602_5109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_1872_6674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_9373_1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edge_8794_7454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
