leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_CHEMBL3402741_400_CHEMBL3402756_2.7,    127.45,      1.16,   2647.67,      1.00,    126.97,      0.85,   3041.03,      1.00,    125.22,      0.44,   3430.51,      1.00,    132.66,      0.80,3022095.26,      1.00,    132.75,      0.86,2983203644.32,      1.00,    129.54,      2.57,2948004.11,      1.00,      5.21,      1.41,3022096.42,      5.77,      1.21,2983203644.32,      4.31,      2.61,2948006.11,      5.10,      0.98,
edge_CHEMBL3402741_400_CHEMBL3402763_90,    -88.49,      0.17,      0.65,      0.89,    -85.39,      0.08,      0.07,     -0.00,    -85.11,      0.07,      0.06,     -0.09,    -85.66,      0.23,      0.25,      0.07,    -85.60,      0.26,      0.23,     -0.14,    -85.20,      0.16,      0.15,     -0.13,      2.83,      0.29,      0.70,     -0.22,      0.27,      0.24,     -0.10,      0.17,      0.16,      0.84,      1.01,
edge_CHEMBL3402741_400_CHEMBL3402764_90,    -74.44,      0.14,      0.14,     -0.01,    -73.83,      0.13,      0.13,     -0.01,    -71.86,      0.17,      0.27,      0.37,    -71.17,      0.33,      0.37,      0.00,    -71.73,      0.31,      0.36,      0.17,    -71.56,      0.22,      0.33,      0.33,      3.27,      0.36,      0.39,      2.10,      0.34,      0.39,      0.31,      0.28,      0.43,      1.89,      0.87,
edge_CHEMBL3402742_23_CHEMBL3402756_2.7,    256.81,      0.71,    172.54,      1.00,    255.10,      0.78,    317.42,      1.00,    257.71,      1.04,    123.71,      1.00,    257.84,      1.52,    873.20,      1.00,    254.85,      1.28,   2277.50,      1.00,    259.68,      2.48,    586.58,      1.00,      1.03,      1.68,    890.08,     -0.25,      1.50,   2299.51,      1.97,      2.69,    599.49,      0.92,      1.20,
edge_CHEMBL3402742_23_CHEMBL3402763_90,     48.86,      0.08,      0.10,      0.20,     48.90,      0.09,      0.11,      0.21,     48.73,      0.08,      0.11,      0.22,     50.25,      0.28,      0.33,      0.21,     51.20,      0.17,      0.24,      0.22,     50.90,      0.19,      0.19,      0.04,      1.39,      0.29,      0.34,      2.31,      0.19,      0.26,      2.17,      0.21,      0.22,      1.96,      0.30,
edge_CHEMBL3402743_42_CHEMBL3402742_23,    -27.32,      0.11,      0.12,      0.11,    -29.42,      0.08,      0.08,     -0.56,    -27.69,      0.12,      0.12,     -0.08,    -28.50,      0.22,      0.26,      0.10,    -28.01,      0.20,      0.32,      0.32,    -27.65,      0.16,      0.27,      0.33,     -1.18,      0.24,      0.28,      1.41,      0.22,      0.33,      0.04,      0.20,      0.30,      0.09,      0.75,
edge_CHEMBL3402743_42_CHEMBL3402756_2.7,    223.98,      0.76,    476.52,      1.00,    223.59,      0.67,     54.34,      1.00,    227.11,      1.89,     24.50,      1.00,    221.79,      0.60,   5375.05,      1.00,    222.19,      0.65,   3219.32,      1.00,    219.42,      0.76,  86612.06,      1.00,     -2.19,      0.97,   5396.13,     -1.41,      0.93,   3219.78,     -7.69,      2.04,  86612.06,     -3.76,      2.05,
edge_CHEMBL3402743_42_CHEMBL3402758_10,    252.72,      1.88,     81.25,      1.00,    250.40,      0.63,    320.61,      1.00,    249.72,      1.09,    591.98,      1.00,    248.95,      1.14,   1220.15,      1.00,    246.60,      0.58,   9430.78,      1.00,    245.15,      1.12,   6536.79,      1.00,     -3.78,      2.20,   1222.85,     -3.80,      0.85,   9436.23,     -4.57,      1.56,   6563.54,     -4.05,      0.82,
edge_CHEMBL3402743_42_CHEMBL3402760_1,    294.11,      1.26,     91.61,      1.00,    295.74,      0.41,   2578.26,      1.00,    298.88,      1.33,     57.70,      1.00,    293.43,      0.87,  25463.94,      1.00,    290.37,      0.81, 947118.50,      1.00,    292.35,      1.27,  79211.86,      1.00,     -0.68,      1.53,  25464.11,     -5.38,      0.91, 947122.01,     -6.52,      1.84,  79211.88,     -4.19,      1.90,
edge_CHEMBL3402743_42_CHEMBL3402762_1,    263.72,      0.58,     59.58,      1.00,    264.45,      0.48,     19.49,      1.00,    261.71,      0.57,     60.55,      1.00,    257.83,      0.57,  12939.21,      1.00,    259.41,      0.62,    860.65,      1.00,    261.41,      0.93,    424.72,      1.00,     -5.89,      0.81,  12939.35,     -5.04,      0.79,    860.87,     -0.29,      1.10,    429.01,     -3.74,      1.77,
edge_CHEMBL3402743_42_CHEMBL3402763_90,     18.50,      0.10,      0.10,     -0.09,     17.90,      0.12,      0.14,      0.13,     18.60,      0.10,      0.10,      0.05,     17.87,      0.36,      0.37,     -0.03,     16.71,      0.16,      0.27,      0.38,     15.67,      0.22,      0.17,     -0.20,     -0.62,      0.38,      0.39,     -1.19,      0.20,      0.30,     -2.93,      0.24,      0.20,     -1.58,      0.70,
edge_CHEMBL3402743_42_CHEMBL3402764_90,     29.65,      0.06,      0.06,     -0.00,     29.61,      0.05,      0.05,     -0.03,     29.57,      0.05,      0.06,      0.03,     31.14,      0.15,      0.12,     -0.14,     31.61,      0.11,      0.12,      0.15,     31.72,      0.09,      0.11,      0.05,      1.49,      0.16,      0.13,      2.00,      0.12,      0.13,      2.15,      0.11,      0.12,      1.88,      0.20,
edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,     -3.76,      0.03,      0.03,      0.02,     -3.70,      0.03,      0.03,     -0.00,     -3.72,      0.03,      0.03,     -0.01,     -3.80,      0.07,      0.07,      0.05,     -3.93,      0.06,      0.07,      0.07,     -3.98,      0.06,      0.06,     -0.02,     -0.05,      0.08,      0.08,     -0.23,      0.07,      0.08,     -0.26,      0.06,      0.06,     -0.18,      0.07,
edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,    135.86,      0.10,      0.10,      0.10,    136.41,      0.06,      0.07,      0.03,    136.40,      0.06,      0.07,     -0.10,    138.39,      0.20,      0.19,     -0.10,    138.46,      0.23,      0.24,      0.00,    138.49,      0.15,      0.18,      0.08,      2.53,      0.22,      0.21,      2.05,      0.24,      0.25,      2.09,      0.17,      0.19,      2.23,      0.18,
edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,    283.93,      0.50,      3.84,      0.99,    284.62,      0.92,      0.73,      0.38,    281.65,      1.13,      0.81,      0.46,    278.61,      1.27,     73.48,      1.00,    279.44,      0.40,     59.78,      1.00,    280.32,      0.86,    101.62,      1.00,     -5.32,      1.36,     73.59,     -5.18,      1.00,     59.79,     -1.33,      1.42,    101.62,     -3.94,      1.41,
edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,    306.07,      0.38,      4.62,      0.99,    305.13,      1.23,      0.71,     -0.07,    305.99,      0.34,      4.19,      0.99,    304.34,      0.99,     15.21,      1.00,    304.46,      1.25,     33.41,      1.00,    300.37,      0.82,    829.42,      1.00,     -1.73,      1.06,     15.90,     -0.67,      1.75,     33.42,     -5.62,      0.89,    829.43,     -2.68,      1.59,
edge_CHEMBL3402745_200_5_CHEMBL3402742_23,     26.11,      0.31,      0.33,      0.02,     27.50,      0.31,      0.39,      0.11,     26.39,      0.37,      0.48,      0.24,     25.54,      0.25,      1.10,      0.93,     26.35,      0.51,      0.91,      0.72,     25.43,      0.49,      0.77,      0.52,     -0.58,      0.39,      1.15,     -1.16,      0.60,      0.99,     -0.97,      0.62,      0.91,     -0.90,      0.32,
edge_CHEMBL3402745_200_5_CHEMBL3402743_42,     58.38,      0.44,      0.41,     -0.04,     58.32,      0.38,      0.41,      0.10,     57.77,      0.26,      0.52,      0.61,     57.00,      0.47,      2.67,      0.97,     57.87,      0.55,      0.64,     -0.00,     57.48,      0.25,      1.58,      0.96,     -1.38,      0.64,      2.70,     -0.45,      0.67,      0.76,     -0.29,      0.36,      1.66,     -0.71,      0.43,
edge_CHEMBL3402745_200_5_CHEMBL3402748_5300_8,    173.19,      0.08,      0.08,     -0.07,    172.92,      0.10,      0.09,      0.02,    173.25,      0.09,      0.08,     -0.05,    173.98,      0.14,      0.19,      0.29,    173.55,      0.12,      0.13,      0.04,    173.80,      0.16,      0.22,      0.36,      0.79,      0.16,      0.21,      0.63,      0.15,      0.16,      0.54,      0.18,      0.24,      0.66,      0.11,
edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12,    140.65,      0.07,      0.07,     -0.11,    140.71,      0.08,      0.07,     -0.19,    140.71,      0.08,      0.07,     -0.09,    139.79,      0.29,      1.25,      0.91,    142.34,      0.12,      0.16,      0.22,    142.70,      0.15,      0.19,      0.09,     -0.86,      0.30,      1.25,      1.63,      0.14,      0.18,      1.99,      0.17,      0.20,      0.92,      0.90,
edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7,    286.80,      0.63,      3.15,      0.98,    287.62,      0.62,      0.75,      0.36,    286.60,      0.74,      1.44,      0.89,    283.19,      0.72,     10.52,      1.00,    282.52,      1.20,      3.55,      0.98,    284.15,      0.70,     22.97,      1.00,     -3.61,      0.96,     10.98,     -5.10,      1.35,      3.63,     -2.45,      1.02,     23.01,     -3.72,      0.88,
edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,   -136.27,      0.08,      0.10,      0.24,   -136.26,      0.09,      0.11,      0.19,   -136.51,      0.09,      0.10,      0.11,   -135.13,      0.26,      0.73,      0.81,   -137.36,      0.25,      0.26,      0.05,   -138.52,      0.17,      0.17,      0.11,      1.14,      0.27,      0.74,     -1.09,      0.27,      0.28,     -2.01,      0.19,      0.20,     -0.66,      0.95,
edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,     35.34,      0.02,      0.03,      0.24,     35.32,      0.02,      0.04,      0.23,     35.34,      0.02,      0.03,      0.23,     33.63,      0.05,      0.32,      0.91,     33.82,      0.05,      0.37,      0.93,     33.70,      0.05,      0.25,      0.87,     -1.72,      0.06,      0.32,     -1.50,      0.05,      0.37,     -1.64,      0.05,      0.26,     -1.62,      0.07,
edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,      0.66,      0.05,      0.04,      0.06,      0.71,      0.04,      0.05,      0.04,      0.76,      0.04,      0.04,      0.03,      0.52,      0.04,      0.04,      0.00,      1.09,      0.04,      0.06,      0.13,      0.87,      0.04,      0.04,      0.02,     -0.14,      0.06,      0.06,      0.38,      0.06,      0.07,      0.12,      0.06,      0.06,      0.12,      0.15,
