leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_CHEMBL1078774_CHEMBL1089056,      3.80,      0.06,      0.06,     -0.02,      3.95,      0.07,      0.07,      0.01,      3.85,      0.07,      0.06,      0.00,     -0.70,      0.09,      0.09,      0.00,     -0.64,      0.10,      0.09,     -0.07,     -1.19,      0.08,      0.08,     -0.05,     -4.51,      0.11,      0.11,     -4.59,      0.12,      0.12,     -5.04,      0.10,      0.10,     -4.71,      0.18,
edge_CHEMBL1078774_CHEMBL1088740,     -3.08,      0.10,      0.08,     -0.10,     -3.09,      0.09,      0.09,      0.02,     -3.03,      0.09,      0.08,     -0.02,     -5.94,      0.16,      0.14,     -0.13,     -5.98,      0.17,      0.18,      0.07,     -5.99,      0.14,      0.13,     -0.09,     -2.86,      0.19,      0.16,     -2.89,      0.19,      0.21,     -2.97,      0.17,      0.15,     -2.91,      0.10,
edge_CHEMBL1093087_CHEMBL1084678,    -73.94,      0.21,      0.43,      0.63,    -73.34,      0.54,      0.40,     -0.12,    -74.20,      0.49,      0.49,     -0.04,    -79.13,      0.40,      0.25,     -0.54,    -80.33,      0.58,      0.32,     -0.40,    -78.85,      0.25,      0.20,     -0.26,     -5.18,      0.45,      0.50,     -6.99,      0.79,      0.52,     -4.65,      0.55,      0.53,     -5.61,      0.73,
edge_CHEMBL1093087_CHEMBL1096003,   -110.43,      0.27,      0.81,      0.85,   -111.43,      0.49,      1.05,      0.80,   -112.39,      0.33,      1.05,      0.91,   -113.18,      0.42,     98.34,      1.00,   -116.17,      0.77,    356.74,      1.00,   -113.16,      0.95,     52.32,      1.00,     -2.75,      0.50,     98.34,     -4.74,      0.91,    356.75,     -0.76,      1.00,     52.33,     -2.75,      1.21,
edge_CHEMBL1093087_CHEMBL1086409,      1.23,      0.40,      0.28,     -0.32,      1.70,      0.37,      0.33,     -0.01,      0.92,      0.27,      0.30,      0.02,      0.77,      0.73,      9.61,      1.00,      2.88,      1.19,      1.46,      0.83,     -0.51,      0.42,     51.68,      1.00,     -0.46,      0.83,      9.61,      1.18,      1.24,      1.50,     -1.43,      0.50,     51.68,     -0.24,      0.86,
edge_CHEMBL1093087_CHEMBL1083517,    -22.70,      0.31,      0.37,      0.20,    -21.63,      0.32,      0.27,     -0.13,    -22.21,      0.45,      0.37,     -0.04,    -23.72,      0.46,     24.25,      1.00,    -20.80,      0.36,      9.47,      1.00,    -22.63,      0.29,     38.05,      1.00,     -1.03,      0.55,     24.26,      0.83,      0.48,      9.48,     -0.42,      0.53,     38.06,     -0.20,      0.60,
edge_CHEMBL1082249_CHEMBL1086409,     35.30,      0.23,      0.18,     -0.15,     35.35,      0.16,      0.17,      0.07,     35.26,      0.16,      0.17,     -0.02,     38.42,      0.51,      0.78,      0.49,     38.72,      0.40,      0.58,      0.48,     36.36,      0.48,      0.53,      0.28,      3.12,      0.56,      0.80,      3.37,      0.43,      0.60,      1.09,      0.50,      0.56,      2.53,      0.76,
edge_CHEMBL1082249_CHEMBL1077227,     25.29,      0.20,      0.19,      0.01,     24.77,      0.18,      0.18,     -0.09,     25.18,      0.18,      0.19,      0.00,     29.46,      0.42,      2.12,      0.96,     25.76,      0.18,      0.76,      0.86,     26.36,      0.26,      0.46,      0.52,      4.17,      0.46,      2.12,      1.00,      0.26,      0.79,      1.18,      0.32,      0.50,      2.12,      1.04,
edge_CHEMBL1082249_CHEMBL1082248,     55.26,      0.18,      0.16,     -0.03,     55.13,      0.14,      0.15,     -0.00,     54.89,      0.16,      0.17,      0.09,     54.72,      0.24,      0.24,      0.03,     55.70,      0.57,      0.53,     -0.10,     56.14,      0.23,      0.54,      0.70,     -0.54,      0.30,      0.29,      0.57,      0.59,      0.55,      1.25,      0.28,      0.56,      0.43,      0.56,
edge_CHEMBL1082249_CHEMBL1096003,    -97.99,      0.28,      1.26,      0.94,    -96.88,      0.42,      0.77,      0.65,    -97.37,      0.37,      0.61,      0.54,    -98.38,      0.33,      5.04,      0.99,    -94.94,      0.46,     39.85,      1.00,    -96.73,      0.64,      1.57,      0.92,     -0.40,      0.44,      5.20,      1.94,      0.62,     39.86,      0.63,      0.74,      1.68,      0.73,      0.73,
edge_CHEMBL1089393_CHEMBL1093088,      2.93,      0.11,      0.12,      0.11,      2.91,      0.12,      0.13,      0.09,      2.72,      0.11,      0.12,      0.16,      1.42,      0.23,      0.22,      0.01,      2.40,      0.16,      0.15,     -0.10,      2.06,      0.20,      0.22,      0.13,     -1.51,      0.26,      0.25,     -0.50,      0.21,      0.20,     -0.67,      0.22,      0.25,     -0.89,      0.32,
edge_CHEMBL1089393_CHEMBL1088740,      0.28,      0.04,      0.04,     -0.01,      0.33,      0.04,      0.05,      0.09,      0.26,      0.05,      0.05,      0.01,      0.64,      0.05,      0.05,      0.11,      1.12,      0.04,      0.08,      0.43,      0.54,      0.04,      0.05,      0.15,      0.36,      0.06,      0.07,      0.79,      0.06,      0.09,      0.28,      0.06,      0.07,      0.48,      0.16,
edge_CHEMBL1089393_CHEMBL1085895,    -69.28,      0.19,      0.21,      0.15,    -69.94,      0.19,      0.20,      0.04,    -69.52,      0.17,      0.18,      0.04,    -73.85,      0.46,      0.65,      0.56,    -72.51,      0.25,      0.42,      0.45,    -72.94,      0.47,      0.55,      0.34,     -4.57,      0.50,      0.68,     -2.57,      0.32,      0.47,     -3.42,      0.50,      0.58,     -3.52,      0.60,
edge_CHEMBL1078691_CHEMBL1089056,     24.67,      0.07,      0.07,     -0.01,     24.73,      0.05,      0.06,      0.07,     24.76,      0.06,      0.06,     -0.09,     23.27,      0.07,      0.11,      0.39,     22.62,      0.08,      0.12,      0.32,     23.15,      0.07,      0.08,      0.14,     -1.40,      0.10,      0.12,     -2.11,      0.09,      0.13,     -1.61,      0.09,      0.10,     -1.70,      0.21,
edge_CHEMBL1078691_CHEMBL1093088,     19.36,      0.15,      0.14,      0.06,     18.97,      0.15,      0.14,      0.02,     19.41,      0.11,      0.12,      0.05,     17.44,      0.21,      0.28,      0.23,     16.84,      0.25,      0.25,      0.00,     17.05,      0.17,      0.27,      0.43,     -1.92,      0.26,      0.31,     -2.13,      0.29,      0.29,     -2.36,      0.20,      0.29,     -2.14,      0.18,
edge_CHEMBL1086409_CHEMBL1082248,     19.64,      0.10,      0.09,     -0.06,     19.69,      0.09,      0.09,      0.00,     19.81,      0.08,      0.08,     -0.01,     18.66,      0.13,      0.13,      0.05,     18.57,      0.17,      0.18,      0.10,     18.53,      0.18,      0.23,      0.19,     -0.97,      0.16,      0.16,     -1.12,      0.19,      0.20,     -1.29,      0.19,      0.24,     -1.13,      0.12,
edge_CHEMBL1086409_CHEMBL1085666,    -38.62,      0.09,      0.07,     -0.02,    -38.57,      0.08,      0.08,     -0.02,    -38.55,      0.07,      0.07,      0.05,    -38.78,      0.11,      0.11,     -0.02,    -39.87,      0.15,      0.22,      0.21,    -41.03,      0.14,      0.40,      0.68,     -0.16,      0.14,      0.13,     -1.30,      0.17,      0.24,     -2.48,      0.16,      0.41,     -1.31,      0.67,
edge_CHEMBL1086409_CHEMBL1084676,    -15.33,      0.22,      0.23,      0.18,    -14.87,      0.19,      0.21,      0.13,    -15.09,      0.16,      0.19,      0.07,    -17.65,      0.37,      0.54,      0.36,    -17.78,      0.30,      0.38,      0.21,    -15.27,      0.27,      0.97,      0.92,     -2.32,      0.42,      0.59,     -2.91,      0.36,      0.44,     -0.18,      0.31,      0.98,     -1.80,      0.84,
edge_CHEMBL1086409_CHEMBL1083517,    -23.29,      0.08,      0.07,     -0.04,    -23.23,      0.07,      0.07,      0.04,    -23.10,      0.08,      0.07,     -0.10,    -22.34,      0.16,      0.18,      0.15,    -22.54,      0.10,      0.12,      0.13,    -22.54,      0.16,      0.12,     -0.16,      0.95,      0.18,      0.19,      0.69,      0.12,      0.14,      0.56,      0.18,      0.14,      0.73,      0.13,
edge_CHEMBL1086409_CHEMBL1086410,      6.06,      0.08,      0.07,      0.02,      6.04,      0.06,      0.07,      0.07,      5.90,      0.07,      0.07,      0.02,      7.64,      0.13,      0.15,      0.23,      7.30,      0.12,      0.14,      0.02,      6.13,      0.14,      0.15,      0.03,      1.58,      0.16,      0.17,      1.26,      0.14,      0.16,      0.23,      0.16,      0.16,      1.02,      0.41,
edge_CHEMBL1086409_CHEMBL1084678,    -91.53,      0.26,      0.45,      0.46,    -91.64,      0.35,      0.53,      0.50,    -92.05,      0.67,      0.50,     -0.29,    -91.88,      0.53,      3.55,      0.98,    -89.89,      0.89,    104.87,      1.00,    -93.05,      0.58,     32.76,      1.00,     -0.35,      0.59,      3.58,      1.76,      0.96,    104.87,     -1.00,      0.89,     32.76,      0.14,      0.90,
edge_CHEMBL1082248_CHEMBL1084678,   -110.38,      0.49,      0.48,      0.17,   -111.18,      0.39,      0.49,      0.37,   -111.45,      0.45,      0.50,      0.16,   -111.47,      1.04,      2.08,      0.92,   -111.70,      0.35,      6.09,      1.00,   -111.70,      0.28,     15.16,      1.00,     -1.09,      1.15,      2.14,     -0.53,      0.52,      6.11,     -0.25,      0.53,     15.17,     -0.62,      0.44,
edge_CHEMBL1082248_CHEMBL1086410,    -14.80,      0.08,      0.08,     -0.02,    -14.99,      0.08,      0.08,      0.04,    -14.90,      0.08,      0.08,     -0.04,    -10.60,      0.14,      0.24,      0.43,    -13.32,      0.19,      0.22,      0.09,    -12.82,      0.15,      0.27,      0.47,      4.20,      0.17,      0.25,      1.67,      0.21,      0.24,      2.07,      0.17,      0.28,      2.65,      0.79,
edge_CHEMBL1082248_CHEMBL1083517,    -43.07,      0.08,      0.09,     -0.01,    -43.02,      0.09,      0.10,      0.08,    -42.81,      0.08,      0.08,     -0.01,    -40.61,      0.15,      0.18,      0.01,    -41.51,      0.18,      0.33,      0.30,    -41.05,      0.14,      0.18,      0.17,      2.46,      0.17,      0.20,      1.52,      0.21,      0.34,      1.76,      0.16,      0.20,      1.91,      0.29,
edge_CHEMBL1082248_CHEMBL1084143,   -124.46,      0.51,      0.48,     -0.10,   -124.69,      0.41,      0.46,      0.23,   -122.78,      0.48,      0.49,     -0.00,   -124.49,      0.73,      0.59,     -0.11,   -123.81,      0.93,      0.71,     -0.28,   -123.62,      0.41,      3.28,      0.99,     -0.03,      0.89,      0.76,      0.87,      1.02,      0.84,     -0.84,      0.63,      3.31,      0.00,      0.64,
