leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_CHEMBL1078774_CHEMBL1089056,      3.22,      0.07,      0.07,      0.01,      2.99,      0.07,      0.07,     -0.01,      3.08,      0.07,      0.07,      0.02,     -1.67,      0.09,      0.11,      0.30,     -1.41,      0.06,      0.07,     -0.03,     -1.47,      0.07,      0.08,      0.06,     -4.89,      0.11,      0.13,     -4.40,      0.10,      0.10,     -4.55,      0.10,      0.11,     -4.61,      0.15,
edge_CHEMBL1078774_CHEMBL1088740,     -1.84,      0.10,      0.08,     -0.08,     -1.87,      0.09,      0.08,     -0.03,     -1.99,      0.10,      0.08,     -0.10,     -5.31,      0.18,      0.17,     -0.18,     -5.12,      0.19,      0.42,      0.62,     -5.26,      0.17,      0.20,      0.20,     -3.47,      0.21,      0.19,     -3.25,      0.21,      0.43,     -3.27,      0.20,      0.21,     -3.33,      0.12,
edge_CHEMBL1093087_CHEMBL1084678,    -69.26,      0.55,      0.44,     -0.20,    -69.01,      0.24,      0.20,     -0.28,    -70.65,      0.27,      0.37,      0.30,    -75.11,      0.74,      2.83,      0.97,    -78.88,      0.44,      2.70,      0.97,    -76.04,      0.75,     11.67,      1.00,     -5.85,      0.92,      2.86,     -9.87,      0.50,      2.71,     -5.39,      0.79,     11.68,     -7.04,      1.49,
edge_CHEMBL1093087_CHEMBL1096003,   -111.86,      0.65,      0.50,     -0.02,   -111.28,      0.24,      0.61,      0.75,   -112.31,      0.45,      0.61,      0.29,   -110.17,      2.17,      3.57,      0.97,   -110.45,      1.48,     19.03,      1.00,   -113.79,      0.86,     64.17,      1.00,      1.69,      2.27,      3.60,      0.82,      1.50,     19.04,     -1.48,      0.97,     64.17,      0.34,      1.25,
edge_CHEMBL1093087_CHEMBL1086409,      7.11,      0.26,      0.26,     -0.02,      7.10,      0.25,      0.30,      0.04,      6.24,      0.22,      0.41,      0.59,      6.81,      0.65,      3.21,      0.97,      6.14,      0.55,     12.72,      1.00,      5.65,      0.83,      2.22,      0.93,     -0.30,      0.70,      3.22,     -0.97,      0.61,     12.72,     -0.59,      0.86,      2.26,     -0.62,      0.41,
edge_CHEMBL1093087_CHEMBL1083517,    -15.44,      0.30,      0.30,      0.06,    -15.79,      0.33,      0.29,     -0.07,    -15.68,      0.22,      0.33,      0.38,    -13.03,      2.08,      1.41,      0.88,    -16.59,      1.17,      0.79,      0.39,    -15.84,      0.57,     18.34,      1.00,      2.41,      2.10,      1.45,     -0.80,      1.22,      0.84,     -0.16,      0.61,     18.34,      0.49,      1.14,
edge_CHEMBL1082249_CHEMBL1086409,     35.79,      0.18,      0.19,      0.12,     35.54,      0.21,      0.21,     -0.10,     35.74,      0.18,      0.18,     -0.08,     36.24,      0.34,      0.30,     -0.08,     37.23,      0.44,      1.64,      0.94,     37.97,      0.33,      1.31,      0.91,      0.45,      0.38,      0.36,      1.68,      0.48,      1.66,      2.23,      0.37,      1.32,      1.45,      0.56,
edge_CHEMBL1082249_CHEMBL1077227,     24.61,      0.16,      0.19,      0.05,     24.46,      0.17,      0.22,      0.07,     24.63,      0.17,      0.23,      0.29,     24.09,      0.44,      0.89,      0.74,     25.33,      0.40,      1.78,      0.95,     24.58,      0.24,      0.68,      0.81,     -0.52,      0.47,      0.91,      0.88,      0.44,      1.80,     -0.05,      0.30,      0.72,      0.10,      0.45,
edge_CHEMBL1082249_CHEMBL1082248,     54.60,      0.15,      0.16,      0.01,     54.78,      0.17,      0.18,      0.02,     54.60,      0.19,      0.19,     -0.00,     55.48,      0.42,      0.36,     -0.16,     56.45,      0.59,      0.57,     -0.12,     55.75,      0.41,      0.43,      0.05,      0.88,      0.44,      0.40,      1.67,      0.61,      0.60,      1.15,      0.45,      0.47,      1.23,      0.34,
edge_CHEMBL1082249_CHEMBL1096003,   -102.47,      0.37,      0.81,      0.72,   -102.29,      0.60,      0.62,      0.14,   -102.18,      0.23,      1.96,      0.97,   -102.53,      0.43,      6.31,      1.00,   -101.52,      0.46,      1.03,      0.86,   -103.19,      0.39,      0.92,      0.77,     -0.06,      0.56,      6.36,      0.77,      0.75,      1.20,     -1.01,      0.45,      2.16,     -0.10,      0.58,
edge_CHEMBL1089393_CHEMBL1093088,      2.40,      0.14,      0.12,     -0.06,      2.39,      0.13,      0.12,     -0.03,      2.26,      0.14,      0.12,     -0.16,      1.23,      0.18,      0.20,      0.15,      1.07,      0.31,      0.30,     -0.01,      1.02,      0.22,      0.21,      0.00,     -1.17,      0.23,      0.23,     -1.32,      0.34,      0.32,     -1.24,      0.27,      0.24,     -1.24,      0.15,
edge_CHEMBL1089393_CHEMBL1088740,      0.45,      0.05,      0.05,     -0.01,      0.48,      0.04,      0.04,      0.04,      0.42,      0.04,      0.04,      0.02,      0.61,      0.04,      0.07,      0.39,      1.01,      0.04,      0.04,     -0.21,      0.27,      0.03,      0.03,     -0.13,      0.16,      0.06,      0.09,      0.53,      0.05,      0.06,     -0.16,      0.05,      0.05,      0.18,      0.20,
edge_CHEMBL1089393_CHEMBL1085895,    -69.24,      0.17,      0.20,      0.06,    -69.23,      0.18,      0.21,      0.23,    -69.13,      0.21,      0.20,     -0.10,    -71.68,      0.23,      0.53,      0.67,    -73.70,      0.52,      0.67,      0.53,    -71.72,      0.39,      0.38,     -0.08,     -2.43,      0.29,      0.56,     -4.47,      0.55,      0.70,     -2.59,      0.44,      0.43,     -3.16,      0.67,
edge_CHEMBL1078691_CHEMBL1089056,     23.87,      0.06,      0.06,      0.03,     23.71,      0.05,      0.06,      0.07,     23.75,      0.06,      0.06,      0.02,     21.66,      0.07,      0.06,     -0.08,     21.71,      0.08,      0.08,      0.08,     22.08,      0.07,      0.06,      0.04,     -2.21,      0.09,      0.09,     -2.01,      0.10,      0.10,     -1.66,      0.09,      0.09,     -1.96,      0.16,
edge_CHEMBL1078691_CHEMBL1093088,     18.58,      0.13,      0.12,     -0.02,     18.19,      0.15,      0.13,      0.00,     18.26,      0.11,      0.12,      0.05,     16.06,      0.32,      0.31,      0.02,     16.39,      0.18,      0.26,      0.23,     15.56,      0.19,      0.20,      0.18,     -2.52,      0.34,      0.34,     -1.80,      0.23,      0.29,     -2.70,      0.22,      0.24,     -2.34,      0.30,
edge_CHEMBL1086409_CHEMBL1082248,     19.01,      0.08,      0.09,      0.05,     18.86,      0.10,      0.09,     -0.07,     18.78,      0.09,      0.08,     -0.02,     18.05,      0.12,      0.11,     -0.21,     17.43,      0.19,      0.20,      0.12,     17.64,      0.18,      0.15,     -0.06,     -0.96,      0.15,      0.14,     -1.43,      0.21,      0.22,     -1.14,      0.20,      0.17,     -1.17,      0.16,
edge_CHEMBL1086409_CHEMBL1085666,    -39.05,      0.28,      0.30,     -0.02,    -38.92,      0.24,      0.25,     -0.02,    -39.05,      0.25,      0.25,     -0.05,    -39.08,      0.18,      0.22,      0.09,    -41.54,      0.14,      0.65,      0.88,    -40.31,      0.39,      0.52,      0.17,     -0.03,      0.34,      0.37,     -2.62,      0.28,      0.70,     -1.26,      0.47,      0.58,     -1.30,      0.77,
edge_CHEMBL1086409_CHEMBL1084676,    -17.91,      0.28,      0.27,     -0.01,    -18.21,      0.28,      0.28,     -0.06,    -17.91,      0.25,      0.28,      0.10,    -16.05,      0.31,     15.19,      1.00,    -19.08,      0.34,      0.34,      0.05,    -17.41,      0.39,      1.13,      0.82,      1.86,      0.42,     15.19,     -0.87,      0.44,      0.44,      0.50,      0.46,      1.16,      0.49,      0.81,
edge_CHEMBL1086409_CHEMBL1083517,    -22.11,      0.10,      0.10,      0.08,    -22.16,      0.15,      0.13,     -0.07,    -22.17,      0.12,      0.12,      0.07,    -20.48,      0.24,      0.28,      0.13,    -19.96,      0.21,      0.24,      0.11,    -19.89,      0.30,      0.27,     -0.09,      1.63,      0.26,      0.29,      2.20,      0.26,      0.28,      2.28,      0.32,      0.30,      2.04,      0.25,
edge_CHEMBL1086409_CHEMBL1086410,      6.01,      0.20,      0.24,      0.12,      6.11,      0.28,      0.25,     -0.11,      5.77,      0.36,      0.28,     -0.23,      7.28,      0.20,      0.27,      0.26,      7.67,      0.18,      0.26,      0.28,      8.37,      0.18,      0.27,      0.31,      1.27,      0.29,      0.36,      1.56,      0.33,      0.36,      2.60,      0.40,      0.40,      1.81,      0.42,
edge_CHEMBL1086409_CHEMBL1084678,    -93.31,      0.25,      2.02,      0.98,    -92.53,      0.25,      1.06,      0.93,    -92.08,      0.27,      0.60,      0.73,    -92.53,      0.75,     85.56,      1.00,    -94.95,      0.37,     71.00,      1.00,    -88.70,      0.30,    406.19,      1.00,      0.78,      0.79,     85.58,     -2.41,      0.44,     71.01,      3.38,      0.40,    406.19,      0.58,      1.70,
edge_CHEMBL1082248_CHEMBL1084678,   -111.50,      0.33,      1.33,      0.92,   -111.23,      0.36,      0.59,      0.53,   -112.96,      0.49,      1.06,      0.76,   -111.45,      0.72,     17.10,      1.00,   -111.49,      0.61,      7.82,      1.00,   -108.98,      0.65,     78.53,      1.00,      0.05,      0.79,     17.15,     -0.26,      0.71,      7.84,      3.98,      0.82,     78.54,      1.26,      1.40,
edge_CHEMBL1082248_CHEMBL1086410,    -15.22,      0.09,      0.08,     -0.00,    -15.30,      0.10,      0.09,     -0.01,    -15.17,      0.08,      0.09,      0.14,    -12.91,      0.14,      0.58,      0.90,    -12.21,      0.24,      0.19,     -0.14,    -12.30,      0.16,      0.16,     -0.10,      2.32,      0.16,      0.58,      3.10,      0.26,      0.21,      2.87,      0.18,      0.19,      2.76,      0.24,
edge_CHEMBL1082248_CHEMBL1083517,    -41.21,      0.10,      0.10,     -0.02,    -41.07,      0.11,      0.10,     -0.11,    -41.05,      0.10,      0.10,      0.03,    -38.78,      0.17,      0.18,      0.02,    -39.05,      0.16,      0.15,     -0.01,    -37.92,      0.17,      0.25,      0.42,      2.43,      0.19,      0.21,      2.02,      0.19,      0.18,      3.13,      0.19,      0.27,      2.53,      0.34,
edge_CHEMBL1082248_CHEMBL1084143,   -111.18,      0.38,      0.40,     -0.01,   -111.50,      0.33,      0.38,      0.05,   -110.93,      0.35,      0.41,      0.29,   -109.84,      0.37,     18.88,      1.00,   -110.85,      0.38,      0.66,      0.55,   -108.71,      0.49,     24.35,      1.00,      1.34,      0.53,     18.88,      0.65,      0.50,      0.76,      2.22,      0.60,     24.35,      1.40,      0.51,
