leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
repeat,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,3,3,1,1,1,2,2,2,3,3,3,-,-,-
,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,conv,val,err,aerr,val,err,aerr,val,err,aerr,val,err,aerr
edge_CHEMBL3265015_CHEMBL3265011,     -5.69,      0.08,      0.11,      0.16,     -5.71,      0.10,      0.11,      0.16,     -5.81,      0.09,      0.11,      0.17,     -4.39,      0.23,      0.31,      0.32,     -5.27,      0.21,      0.19,     -0.04,     -5.05,      0.21,      0.22,      0.07,      1.30,      0.24,      0.33,      0.44,      0.23,      0.22,      0.76,      0.23,      0.25,      0.83,      0.27,
edge_CHEMBL3265015_CHEMBL3265017,     41.06,      0.08,      0.09,      0.08,     40.97,      0.09,      0.09,     -0.01,     41.00,      0.09,      0.08,     -0.05,     39.22,      0.23,      0.53,      0.67,     39.51,      0.17,      0.23,      0.19,     37.72,      0.17,      0.38,      0.66,     -1.84,      0.25,      0.54,     -1.46,      0.19,      0.25,     -3.28,      0.20,      0.38,     -2.19,      0.56,
edge_CHEMBL3265015_CHEMBL3265009,     -5.87,      0.16,      0.16,      0.10,     -5.90,      0.11,      0.15,      0.25,     -6.44,      0.13,      0.13,     -0.04,    -10.07,      0.52,      5.72,      1.00,    -10.21,      0.36,      1.39,      0.92,     -7.62,      0.26,      0.65,      0.73,     -4.20,      0.54,      5.73,     -4.31,      0.37,      1.40,     -1.18,      0.29,      0.66,     -3.23,      1.05,
edge_CHEMBL3265015_CHEMBL3264999,    -28.71,      0.22,      0.27,      0.17,    -28.03,      0.27,      0.32,      0.19,    -27.62,      0.20,      0.23,      0.07,    -30.55,      0.47,      3.15,      0.99,    -33.84,      0.39,     17.33,      1.00,    -32.33,      0.65,     32.17,      1.00,     -1.84,      0.52,      3.16,     -5.81,      0.47,     17.33,     -4.71,      0.68,     32.18,     -4.12,      1.21,
edge_CHEMBL3265015_CHEMBL3265014,     -9.52,      0.15,      0.30,      0.52,     -9.35,      0.22,      0.33,      0.34,     -9.36,      0.20,      0.27,      0.34,    -11.53,      0.23,      2.86,      0.99,    -12.14,      0.27,      0.74,      0.78,    -10.33,      0.40,      0.52,      0.38,     -2.01,      0.27,      2.87,     -2.79,      0.35,      0.81,     -0.97,      0.45,      0.59,     -1.92,      0.54,
edge_CHEMBL3265015_CHEMBL3259820,      4.67,      0.09,      0.09,     -0.05,      5.06,      0.08,      0.08,     -0.03,      5.04,      0.08,      0.08,     -0.07,      2.27,      0.28,      0.98,      0.87,      0.84,      0.30,      0.49,      0.50,      1.41,      0.25,      0.46,      0.52,     -2.41,      0.29,      0.98,     -4.23,      0.31,      0.50,     -3.62,      0.26,      0.47,     -3.42,      0.55,
edge_CHEMBL3265031_CHEMBL3265024,     15.29,      0.21,      0.17,     -0.16,     15.56,      0.16,      0.18,      0.18,     15.12,      0.14,      0.15,     -0.02,     15.90,      0.30,      1.60,      0.94,     15.21,      0.36,      0.36,     -0.09,     14.62,      0.44,      0.78,      0.55,      0.60,      0.36,      1.61,     -0.35,      0.39,      0.40,     -0.50,      0.46,      0.80,     -0.08,      0.40,
edge_CHEMBL3265031_CHEMBL3265037,     60.32,      0.18,      0.30,      0.46,     59.67,      0.21,      0.21,     -0.05,     59.37,      0.14,      0.16,      0.12,     58.74,      0.15,      0.18,      0.13,     58.48,      0.16,      0.18,      0.07,     58.85,      0.19,      0.19,      0.03,     -1.58,      0.23,      0.35,     -1.19,      0.26,      0.27,     -0.52,      0.24,      0.25,     -1.10,      0.33,
edge_CHEMBL3265031_CHEMBL3265030_n,     31.54,      0.11,      0.12,      0.11,     31.52,      0.12,      0.12,     -0.04,     31.45,      0.13,      0.14,      0.12,     31.44,      0.17,      0.18,      0.10,     31.90,      0.18,      0.19,      0.10,     31.93,      0.18,      0.16,     -0.08,     -0.10,      0.20,      0.22,      0.38,      0.22,      0.22,      0.48,      0.23,      0.22,      0.25,      0.20,
edge_CHEMBL3265021_CHEMBL3265011,    -37.19,      0.10,      0.09,      0.02,    -37.15,      0.10,      0.10,     -0.04,    -37.09,      0.10,      0.11,     -0.06,    -33.58,      0.55,      0.63,      0.01,    -32.37,      0.19,      0.51,      0.74,    -32.05,      0.26,      0.60,      0.71,      3.61,      0.56,      0.63,      4.78,      0.21,      0.52,      5.04,      0.28,      0.61,      4.48,      0.46,
edge_CHEMBL3265021_CHEMBL3265024,    -11.57,      0.19,      0.18,      0.06,    -12.11,      0.12,      0.14,      0.08,    -12.39,      0.18,      0.20,      0.09,    -12.59,      0.12,      0.13,      0.09,    -12.41,      0.11,      0.18,      0.36,    -12.66,      0.14,      0.14,     -0.00,     -1.02,      0.22,      0.22,     -0.30,      0.16,      0.23,     -0.28,      0.23,      0.24,     -0.53,      0.26,
edge_CHEMBL3265021_CHEMBL3265022,      3.39,      0.05,      0.05,      0.03,      3.48,      0.05,      0.05,      0.03,      3.48,      0.05,      0.06,      0.05,      3.85,      0.09,      0.11,      0.19,      3.40,      0.07,      0.10,      0.17,      3.53,      0.08,      0.08,     -0.07,      0.46,      0.10,      0.13,     -0.08,      0.09,      0.11,      0.05,      0.10,      0.10,      0.14,      0.17,
edge_CHEMBL3265021_CHEMBL3265020,     -0.61,      0.05,      0.06,      0.09,     -0.56,      0.05,      0.05,      0.07,     -0.41,      0.05,      0.07,      0.19,      0.88,      0.07,      0.07,     -0.00,      0.90,      0.07,      0.08,      0.07,      1.02,      0.08,      0.08,      0.07,      1.49,      0.08,      0.09,      1.46,      0.09,      0.10,      1.43,      0.10,      0.11,      1.46,      0.05,
edge_CHEMBL3265021_CHEMBL3265017,      9.74,      0.06,      0.06,     -0.01,      9.74,      0.05,      0.06,      0.04,      9.71,      0.05,      0.05,      0.10,      9.84,      0.08,      0.07,      0.00,      9.81,      0.07,      0.07,      0.02,      9.19,      0.08,      0.07,     -0.04,      0.09,      0.10,      0.09,      0.07,      0.08,      0.09,     -0.52,      0.09,      0.09,     -0.12,      0.20,
edge_CHEMBL3265021_CHEMBL3265035,      9.87,      0.14,      0.22,      0.36,      8.83,      0.22,      0.40,      0.54,     10.08,      0.28,      0.31,      0.23,      9.56,      0.29,      0.24,     -0.17,      8.09,      0.36,      0.34,     -0.00,      8.86,      0.24,      0.38,      0.52,     -0.32,      0.32,      0.32,     -0.74,      0.42,      0.53,     -1.23,      0.37,      0.49,     -0.76,      0.32,
edge_CHEMBL3265021_CHEMBL3265023,     -6.67,      0.15,      0.15,      0.13,     -6.85,      0.12,      0.13,      0.01,     -6.86,      0.15,      0.14,      0.00,     -6.98,      0.07,      0.08,      0.06,     -7.26,      0.08,      0.07,     -0.13,     -7.40,      0.08,      0.09,      0.16,     -0.31,      0.16,      0.16,     -0.40,      0.15,      0.15,     -0.54,      0.17,      0.17,     -0.42,      0.10,
edge_CHEMBL3265021_CHEMBL3265013,    -30.26,      0.09,      0.09,     -0.03,    -29.29,      0.10,      0.14,      0.33,    -29.94,      0.11,      0.12,     -0.02,    -29.02,      0.19,      0.27,      0.36,    -29.57,      0.16,      0.21,      0.31,    -28.75,      0.18,      0.24,      0.11,      1.24,      0.21,      0.29,     -0.27,      0.19,      0.25,      1.19,      0.21,      0.27,      0.72,      0.51,
edge_CHEMBL3264998_CHEMBL3264995,     43.99,      0.10,      0.11,      0.20,     44.25,      0.13,      0.12,      0.05,     43.99,      0.13,      0.11,     -0.09,     44.25,      0.23,      0.19,     -0.08,     44.24,      0.23,      0.20,     -0.12,     44.20,      0.27,      0.20,     -0.24,      0.26,      0.25,      0.22,     -0.01,      0.27,      0.24,      0.20,      0.30,      0.23,      0.15,      0.16,
edge_CHEMBL3264998_CHEMBL3265001,     31.94,      0.12,      0.14,      0.20,     31.66,      0.13,      0.13,      0.08,     31.71,      0.12,      0.12,     -0.03,     31.84,      0.20,      0.22,      0.01,     31.21,      0.19,      0.42,      0.66,     31.90,      0.17,      0.18,      0.22,     -0.10,      0.24,      0.26,     -0.46,      0.23,      0.44,      0.19,      0.21,      0.22,     -0.12,      0.21,
edge_CHEMBL3265035_CHEMBL3265024,    -22.13,      0.26,      0.22,     -0.27,    -21.09,      0.28,      0.33,      0.12,    -21.49,      0.25,      0.31,      0.14,    -22.01,      0.34,      0.37,      0.15,    -19.49,      0.39,      0.41,      0.08,    -22.15,      0.17,      0.31,      0.47,      0.13,      0.42,      0.42,      1.60,      0.48,      0.52,     -0.65,      0.31,      0.44,      0.36,      0.68,
edge_CHEMBL3265035_CHEMBL3264996,    -26.29,      0.59,      0.49,     -0.12,    -27.58,      0.30,      0.27,     -0.20,    -27.39,      0.49,      0.41,     -0.13,    -30.56,      0.24,     27.39,      1.00,    -27.41,      0.57,     15.94,      1.00,    -30.89,      0.65,     94.07,      1.00,     -4.26,      0.63,     27.40,      0.17,      0.64,     15.94,     -3.50,      0.82,     94.07,     -2.53,      1.41,
edge_CHEMBL3265013_CHEMBL3265020,     21.38,      0.09,      0.10,      0.17,     21.21,      0.09,      0.11,      0.23,     20.99,      0.10,      0.11,      0.08,     21.89,      0.13,      0.16,      0.14,     22.62,      0.16,      0.18,      0.23,     22.06,      0.19,      0.24,      0.16,      0.51,      0.16,      0.19,      1.41,      0.19,      0.21,      1.07,      0.22,      0.26,      1.00,      0.27,
edge_CHEMBL3265013_CHEMBL3265023,     23.39,      0.12,      0.13,      0.18,     23.27,      0.12,      0.15,      0.25,     23.39,      0.11,      0.13,      0.29,     22.22,      0.12,      0.30,      0.69,     22.51,      0.16,      0.28,      0.52,     23.52,      0.10,      0.11,      0.09,     -1.17,      0.17,      0.33,     -0.76,      0.20,      0.32,      0.12,      0.15,      0.17,     -0.60,      0.39,
edge_CHEMBL3265013_CHEMBL3265004,     24.38,      0.39,      0.34,     -0.23,     24.75,      0.23,      0.27,      0.01,     23.72,      0.31,      0.27,     -0.11,     21.30,      0.91,      0.68,     -0.25,     19.97,      0.24,      4.32,      0.99,     22.08,      0.47,      2.85,      0.98,     -3.08,      0.99,      0.76,     -4.78,      0.33,      4.33,     -1.64,      0.57,      2.86,     -3.17,      0.96,
edge_CHEMBL3265013_CHEMBL3265012,    -14.78,      0.07,      0.07,     -0.03,    -14.43,      0.07,      0.06,     -0.12,    -14.72,      0.05,      0.06,     -0.03,    -15.20,      0.13,      0.15,      0.15,    -15.51,      0.18,      0.14,     -0.14,    -14.91,      0.14,      0.12,     -0.02,     -0.42,      0.15,      0.16,     -1.08,      0.19,      0.15,     -0.19,      0.15,      0.13,     -0.56,      0.27,
