name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_CHEMBL3402741_400_CHEMBL3402756_2.7,lig_CHEMBL3402741_400,lig_CHEMBL3402756_2.7,-2.9800000000000004,0.0,5.10,1.03
edge_CHEMBL3402741_400_CHEMBL3402763_90,lig_CHEMBL3402741_400,lig_CHEMBL3402763_90,-0.8900000000000006,0.0,0.84,1.00
edge_CHEMBL3402741_400_CHEMBL3402764_90,lig_CHEMBL3402741_400,lig_CHEMBL3402764_90,-0.8900000000000006,0.0,1.89,0.87
edge_CHEMBL3402763_90_CHEMBL3402764_90,lig_CHEMBL3402763_90,lig_CHEMBL3402764_90,0.0,0.0,0.54,0.43
edge_CHEMBL3402742_23_CHEMBL3402756_2.7,lig_CHEMBL3402742_23,lig_CHEMBL3402756_2.7,-1.2699999999999996,0.0,0.92,1.20
edge_CHEMBL3402742_23_CHEMBL3402763_90,lig_CHEMBL3402742_23,lig_CHEMBL3402763_90,0.8200000000000003,0.0,1.95,0.30
edge_CHEMBL3402743_42_CHEMBL3402742_23,lig_CHEMBL3402743_42,lig_CHEMBL3402742_23,-0.35999999999999943,0.0,0.09,0.75
edge_CHEMBL3402743_42_CHEMBL3402756_2.7,lig_CHEMBL3402743_42,lig_CHEMBL3402756_2.7,-1.629999999999999,0.0,-3.76,2.03
edge_CHEMBL3402743_42_CHEMBL3402758_10,lig_CHEMBL3402743_42,lig_CHEMBL3402758_10,-0.8499999999999996,0.0,-4.05,0.86
edge_CHEMBL3402743_42_CHEMBL3402760_1,lig_CHEMBL3402743_42,lig_CHEMBL3402760_1,-2.219999999999999,0.0,-4.19,1.82
edge_CHEMBL3402743_42_CHEMBL3402762_1,lig_CHEMBL3402743_42,lig_CHEMBL3402762_1,-2.219999999999999,0.0,-3.74,1.77
edge_CHEMBL3402743_42_CHEMBL3402763_90,lig_CHEMBL3402743_42,lig_CHEMBL3402763_90,0.46000000000000085,0.0,-1.58,0.70
edge_CHEMBL3402743_42_CHEMBL3402764_90,lig_CHEMBL3402743_42,lig_CHEMBL3402764_90,0.46000000000000085,0.0,1.88,0.21
edge_CHEMBL3402758_10_CHEMBL3402742_23,lig_CHEMBL3402758_10,lig_CHEMBL3402742_23,0.4900000000000002,0.0,0.02,1.05
edge_CHEMBL3402758_10_CHEMBL3402756_2.7,lig_CHEMBL3402758_10,lig_CHEMBL3402756_2.7,-0.7799999999999994,0.0,-0.87,0.24
edge_CHEMBL3402758_10_CHEMBL3402760_1,lig_CHEMBL3402758_10,lig_CHEMBL3402760_1,-1.3699999999999992,0.0,0.50,0.30
edge_CHEMBL3402762_1_CHEMBL3402760_1,lig_CHEMBL3402762_1,lig_CHEMBL3402760_1,0.0,0.0,1.17,0.67
edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,lig_CHEMBL3402744_300_4,lig_CHEMBL3402745_200_5,-0.25,0.0,-0.18,0.08
edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,lig_CHEMBL3402744_300_4,lig_CHEMBL3402752_30000_12,2.7399999999999993,0.0,2.22,0.18
edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,lig_CHEMBL3402744_300_4,lig_CHEMBL3402756_2.7,-2.8100000000000005,0.0,-3.94,1.43
edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,lig_CHEMBL3402744_300_4,lig_CHEMBL3402757_6.5,-2.290000000000001,0.0,-2.67,1.62
edge_CHEMBL3402745_200_5_CHEMBL3402742_23,lig_CHEMBL3402745_200_5,lig_CHEMBL3402742_23,-1.290000000000001,0.0,-0.89,0.33
edge_CHEMBL3402745_200_5_CHEMBL3402743_42,lig_CHEMBL3402745_200_5,lig_CHEMBL3402743_42,-0.9300000000000015,0.0,-0.71,0.41
edge_CHEMBL3402745_200_5_CHEMBL3402748_5300_8,lig_CHEMBL3402745_200_5,lig_CHEMBL3402748_5300_8,1.959999999999999,0.0,0.66,0.11
edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12,lig_CHEMBL3402745_200_5,lig_CHEMBL3402752_30000_12,2.9899999999999993,0.0,0.92,0.90
edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7,lig_CHEMBL3402745_200_5,lig_CHEMBL3402756_2.7,-2.5600000000000005,0.0,-3.72,0.92
edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,lig_CHEMBL3402752_30000_12,lig_CHEMBL3402751_2100_11,-1.58,0.0,-1.11,0.06
edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,lig_CHEMBL3402752_30000_12,lig_CHEMBL3402754_40_14,-3.95,0.0,-3.14,0.57
edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,lig_CHEMBL3402757_6.5,lig_CHEMBL3402756_2.7,-0.5199999999999996,0.0,-1.64,0.51
edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11,lig_CHEMBL3402748_5300_8,lig_CHEMBL3402751_2100_11,-0.5499999999999998,0.0,-0.09,0.09
edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402744_300_4,-1.4399999999999995,0.0,-0.66,0.94
edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402749_500_9,-1.1400000000000006,0.0,-1.62,0.07
edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402751_2100_11,-0.28000000000000025,0.0,0.12,0.15
edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402752_30000_12,1.2999999999999998,0.0,0.63,0.05
