name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_CHEMBL3402741_400_CHEMBL3402763_90,lig_CHEMBL3402741_400,lig_CHEMBL3402763_90,-0.8900000000000006,0.0,0.78,0.82
edge_CHEMBL3402741_400_CHEMBL3402764_90,lig_CHEMBL3402741_400,lig_CHEMBL3402764_90,-0.8900000000000006,0.0,4.76,0.22
edge_CHEMBL3402763_90_CHEMBL3402764_90,lig_CHEMBL3402763_90,lig_CHEMBL3402764_90,0.0,0.0,2.95,0.27
edge_CHEMBL3402742_23_CHEMBL3402763_90,lig_CHEMBL3402742_23,lig_CHEMBL3402763_90,0.8200000000000003,0.0,0.04,0.28
edge_CHEMBL3402743_42_CHEMBL3402742_23,lig_CHEMBL3402743_42,lig_CHEMBL3402742_23,-0.35999999999999943,0.0,-0.14,0.17
edge_CHEMBL3402743_42_CHEMBL3402763_90,lig_CHEMBL3402743_42,lig_CHEMBL3402763_90,0.46000000000000085,0.0,-0.93,0.37
edge_CHEMBL3402743_42_CHEMBL3402764_90,lig_CHEMBL3402743_42,lig_CHEMBL3402764_90,0.46000000000000085,0.0,2.73,0.30
edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,lig_CHEMBL3402744_300_4,lig_CHEMBL3402745_200_5,-0.25,0.0,-1.27,0.10
edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,lig_CHEMBL3402744_300_4,lig_CHEMBL3402752_30000_12,2.7399999999999993,0.0,1.97,0.10
edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,lig_CHEMBL3402744_300_4,lig_CHEMBL3402756_2.7,-2.8100000000000005,0.0,-4.88,0.39
edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,lig_CHEMBL3402744_300_4,lig_CHEMBL3402757_6.5,-2.290000000000001,0.0,-3.18,0.63
edge_CHEMBL3402745_200_5_CHEMBL3402742_23,lig_CHEMBL3402745_200_5,lig_CHEMBL3402742_23,-1.290000000000001,0.0,-2.50,0.24
edge_CHEMBL3402745_200_5_CHEMBL3402743_42,lig_CHEMBL3402745_200_5,lig_CHEMBL3402743_42,-0.9300000000000015,0.0,-2.18,0.13
edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12,lig_CHEMBL3402745_200_5,lig_CHEMBL3402752_30000_12,2.9899999999999993,0.0,2.87,0.11
edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7,lig_CHEMBL3402745_200_5,lig_CHEMBL3402756_2.7,-2.5600000000000005,0.0,-3.73,0.53
edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,lig_CHEMBL3402752_30000_12,lig_CHEMBL3402751_2100_11,-1.58,0.0,-0.61,0.12
edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,lig_CHEMBL3402752_30000_12,lig_CHEMBL3402754_40_14,-3.95,0.0,-4.58,0.24
edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,lig_CHEMBL3402757_6.5,lig_CHEMBL3402756_2.7,-0.5199999999999996,0.0,-0.80,0.14
edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402744_300_4,-1.4399999999999995,0.0,-0.82,1.12
