name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_19_70,lig_19,lig_70,-2.7699999999999996,0.0,-5.70,0.36
edge_20_39,lig_20,lig_39,1.33,0.0,2.13,0.18
edge_20_42,lig_20,lig_42,0.05000000000000071,0.0,0.13,0.41
edge_39_37,lig_39,lig_37,-2.8200000000000003,0.0,-0.83,0.40
edge_24_34,lig_24,lig_34,-1.1099999999999994,0.0,-1.22,0.66
edge_24_69,lig_24,lig_69,-1.8599999999999994,0.0,-3.16,0.82
edge_24_70,lig_24,lig_70,-1.4499999999999993,0.0,-3.18,0.47
edge_69_23,lig_69,lig_23,2.8199999999999994,0.0,3.40,0.49
edge_69_53,lig_69,lig_53,3.7399999999999993,0.0,3.67,0.88
edge_69_60,lig_69,lig_60,2.59,0.0,2.37,0.26
edge_26_69,lig_26,lig_69,-1.549999999999999,0.0,-3.57,0.42
edge_26_70,lig_26,lig_70,-1.1399999999999988,0.0,-3.96,0.46
edge_29_23,lig_29,lig_23,1.7500000000000009,0.0,0.74,0.68
edge_29_54,lig_29,lig_54,1.4800000000000004,0.0,0.78,0.40
edge_29_63,lig_29,lig_63,1.1000000000000014,0.0,-1.93,0.72
edge_29_70,lig_29,lig_70,-0.6599999999999984,0.0,-2.97,0.21
edge_54_36,lig_54,lig_36,0.7400000000000002,0.0,1.03,1.07
edge_54_70,lig_54,lig_70,-2.139999999999999,0.0,-4.07,0.92
edge_63_36,lig_63,lig_36,1.1199999999999992,0.0,3.62,1.43
edge_30_56,lig_30,lig_56,-1.370000000000001,0.0,-0.28,0.38
edge_30_70,lig_30,lig_70,-1.1099999999999994,0.0,-1.37,0.23
edge_56_69,lig_56,lig_69,-0.14999999999999858,0.0,-0.81,0.27
edge_31_19,lig_31,lig_19,1.7400000000000002,0.0,1.99,0.21
edge_33_23,lig_33,lig_23,0.7000000000000002,0.0,0.09,0.66
edge_33_36,lig_33,lig_36,1.17,0.0,0.11,0.67
edge_33_70,lig_33,lig_70,-1.709999999999999,0.0,-3.97,0.16
edge_35_69,lig_35,lig_69,-0.5800000000000001,0.0,-1.97,0.25
edge_38_26,lig_38,lig_26,-0.41999999999999993,0.0,3.33,0.89
edge_38_39,lig_38,lig_39,1.5700000000000003,0.0,0.58,0.15
edge_38_41,lig_38,lig_41,1.3800000000000008,0.0,1.48,0.50
edge_41_44,lig_41,lig_44,-2.58,0.0,1.10,0.48
edge_43_44,lig_43,lig_44,-1.959999999999999,0.0,2.30,0.32
edge_43_48,lig_43,lig_48,-0.009999999999999787,0.0,1.87,0.41
edge_48_20,lig_48,lig_20,-0.5099999999999998,0.0,-0.95,0.50
edge_48_47,lig_48,lig_47,-0.33000000000000007,0.0,0.26,0.25
edge_47_20,lig_47,lig_20,-0.17999999999999972,0.0,-2.53,0.76
edge_47_46,lig_47,lig_46,0.4800000000000004,0.0,-0.24,0.14
edge_49_42,lig_49,lig_42,-0.5399999999999991,0.0,-3.19,0.72
edge_49_44,lig_49,lig_44,-2.0299999999999994,0.0,-1.31,0.68
edge_49_58,lig_49,lig_58,-1.209999999999999,0.0,-2.55,0.82
edge_58_60,lig_58,lig_60,1.0,0.0,1.70,0.25
edge_58_63,lig_58,lig_63,0.5800000000000001,0.0,0.89,0.08
edge_58_68,lig_58,lig_68,-0.6500000000000004,0.0,-1.81,0.65
edge_52_53,lig_52,lig_53,3.420000000000001,0.0,0.85,0.18
edge_55_23,lig_55,lig_23,2.7399999999999993,0.0,3.72,0.65
edge_55_63,lig_55,lig_63,2.09,0.0,1.57,0.44
edge_57_70,lig_57,lig_70,0.16999999999999993,0.0,-1.90,0.22
edge_68_53,lig_68,lig_53,2.8,0.0,5.41,0.88
edge_68_70,lig_68,lig_70,-0.5299999999999994,0.0,0.80,0.14
edge_59_35,lig_59,lig_35,-2.0299999999999994,0.0,-0.27,0.27
edge_59_47,lig_59,lig_47,-0.22000000000000064,0.0,0.93,0.44
edge_59_52,lig_59,lig_52,-2.290000000000001,0.0,0.80,0.68
edge_62_31,lig_62,lig_31,-1.5999999999999996,0.0,2.66,0.38
edge_62_70,lig_62,lig_70,-2.629999999999999,0.0,-1.80,0.44
edge_65_20,lig_65,lig_20,0.9800000000000004,0.0,0.21,0.29
edge_65_34,lig_65,lig_34,-0.47999999999999865,0.0,1.33,0.91
edge_65_63,lig_65,lig_63,0.9400000000000013,0.0,0.25,0.11
edge_65_64,lig_65,lig_64,0.07000000000000028,0.0,0.43,0.12
edge_65_70,lig_65,lig_70,-0.8199999999999985,0.0,-1.41,0.55
edge_67_56,lig_67,lig_56,-0.3200000000000003,0.0,1.50,0.67
edge_67_57,lig_67,lig_57,-0.22999999999999865,0.0,2.65,0.46
edge_67_64,lig_67,lig_64,0.8300000000000001,0.0,3.15,0.22
