name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_CHEMBL3402741_400_CHEMBL3402756_2.7,lig_CHEMBL3402741_400,lig_CHEMBL3402756_2.7,-2.9800000000000004,0.0,-1.39,0.26
edge_CHEMBL3402741_400_CHEMBL3402763_90,lig_CHEMBL3402741_400,lig_CHEMBL3402763_90,-0.8900000000000006,0.0,-0.27,0.10
edge_CHEMBL3402741_400_CHEMBL3402764_90,lig_CHEMBL3402741_400,lig_CHEMBL3402764_90,-0.8900000000000006,0.0,1.07,0.26
edge_CHEMBL3402763_90_CHEMBL3402764_90,lig_CHEMBL3402763_90,lig_CHEMBL3402764_90,0.0,0.0,2.27,0.19
edge_CHEMBL3402742_23_CHEMBL3402756_2.7,lig_CHEMBL3402742_23,lig_CHEMBL3402756_2.7,-1.2699999999999996,0.0,-2.80,0.37
edge_CHEMBL3402742_23_CHEMBL3402763_90,lig_CHEMBL3402742_23,lig_CHEMBL3402763_90,0.8200000000000003,0.0,-0.10,0.09
edge_CHEMBL3402743_42_CHEMBL3402742_23,lig_CHEMBL3402743_42,lig_CHEMBL3402742_23,-0.35999999999999943,0.0,-1.60,0.18
edge_CHEMBL3402743_42_CHEMBL3402756_2.7,lig_CHEMBL3402743_42,lig_CHEMBL3402756_2.7,-1.629999999999999,0.0,-2.35,0.72
edge_CHEMBL3402743_42_CHEMBL3402758_10,lig_CHEMBL3402743_42,lig_CHEMBL3402758_10,-0.8499999999999996,0.0,-4.61,0.61
edge_CHEMBL3402743_42_CHEMBL3402760_1,lig_CHEMBL3402743_42,lig_CHEMBL3402760_1,-2.219999999999999,0.0,-4.24,0.46
edge_CHEMBL3402743_42_CHEMBL3402762_1,lig_CHEMBL3402743_42,lig_CHEMBL3402762_1,-2.219999999999999,0.0,-5.92,0.73
edge_CHEMBL3402743_42_CHEMBL3402763_90,lig_CHEMBL3402743_42,lig_CHEMBL3402763_90,0.46000000000000085,0.0,-1.10,0.19
edge_CHEMBL3402743_42_CHEMBL3402764_90,lig_CHEMBL3402743_42,lig_CHEMBL3402764_90,0.46000000000000085,0.0,0.48,0.06
edge_CHEMBL3402758_10_CHEMBL3402742_23,lig_CHEMBL3402758_10,lig_CHEMBL3402742_23,0.4900000000000002,0.0,1.86,0.44
edge_CHEMBL3402758_10_CHEMBL3402756_2.7,lig_CHEMBL3402758_10,lig_CHEMBL3402756_2.7,-0.7799999999999994,0.0,0.21,0.10
edge_CHEMBL3402758_10_CHEMBL3402760_1,lig_CHEMBL3402758_10,lig_CHEMBL3402760_1,-1.3699999999999992,0.0,-0.60,0.10
edge_CHEMBL3402762_1_CHEMBL3402760_1,lig_CHEMBL3402762_1,lig_CHEMBL3402760_1,0.0,0.0,1.52,0.10
edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,lig_CHEMBL3402744_300_4,lig_CHEMBL3402745_200_5,-0.25,0.0,-0.94,0.08
edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,lig_CHEMBL3402744_300_4,lig_CHEMBL3402752_30000_12,2.7399999999999993,0.0,1.98,0.21
edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,lig_CHEMBL3402744_300_4,lig_CHEMBL3402756_2.7,-2.8100000000000005,0.0,-4.04,0.23
edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,lig_CHEMBL3402744_300_4,lig_CHEMBL3402757_6.5,-2.290000000000001,0.0,-4.28,0.24
edge_CHEMBL3402745_200_5_CHEMBL3402742_23,lig_CHEMBL3402745_200_5,lig_CHEMBL3402742_23,-1.290000000000001,0.0,-3.01,0.24
edge_CHEMBL3402745_200_5_CHEMBL3402743_42,lig_CHEMBL3402745_200_5,lig_CHEMBL3402743_42,-0.9300000000000015,0.0,-0.80,0.19
edge_CHEMBL3402745_200_5_CHEMBL3402748_5300_8,lig_CHEMBL3402745_200_5,lig_CHEMBL3402748_5300_8,1.959999999999999,0.0,1.42,0.18
edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12,lig_CHEMBL3402745_200_5,lig_CHEMBL3402752_30000_12,2.9899999999999993,0.0,2.09,0.19
edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7,lig_CHEMBL3402745_200_5,lig_CHEMBL3402756_2.7,-2.5600000000000005,0.0,-3.06,0.23
edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,lig_CHEMBL3402752_30000_12,lig_CHEMBL3402751_2100_11,-1.58,0.0,-0.94,0.08
edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,lig_CHEMBL3402752_30000_12,lig_CHEMBL3402754_40_14,-3.95,0.0,-3.65,0.11
edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,lig_CHEMBL3402757_6.5,lig_CHEMBL3402756_2.7,-0.5199999999999996,0.0,0.29,0.13
edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11,lig_CHEMBL3402748_5300_8,lig_CHEMBL3402751_2100_11,-0.5499999999999998,0.0,0.17,0.13
edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402744_300_4,-1.4399999999999995,0.0,-2.15,0.15
edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402749_500_9,-1.1400000000000006,0.0,-1.76,0.09
edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402751_2100_11,-0.28000000000000025,0.0,-1.55,0.08
edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402752_30000_12,1.2999999999999998,0.0,-0.95,0.09
edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402755_4200_15,0.1299999999999999,0.0,-3.14,0.09
edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8,lig_CHEMBL3402749_500_9,lig_CHEMBL3402748_5300_8,1.4100000000000001,0.0,0.02,0.09
edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14,lig_CHEMBL3402755_4200_15,lig_CHEMBL3402754_40_14,-2.7800000000000002,0.0,-1.10,0.07
edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8,lig_CHEMBL3402750_400_10,lig_CHEMBL3402748_5300_8,1.5399999999999991,0.0,1.73,0.13
edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9,lig_CHEMBL3402750_400_10,lig_CHEMBL3402749_500_9,0.129999999999999,0.0,1.68,0.09
edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11,lig_CHEMBL3402750_400_10,lig_CHEMBL3402751_2100_11,0.9899999999999993,0.0,2.01,0.06
edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,lig_CHEMBL3402753_200_13,lig_CHEMBL3402747_3400_7,1.6899999999999995,0.0,3.92,0.09
edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,lig_CHEMBL3402753_200_13,lig_CHEMBL3402750_400_10,0.41999999999999993,0.0,0.65,0.06
edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,lig_CHEMBL3402753_200_13,lig_CHEMBL3402755_4200_15,1.8199999999999994,0.0,1.63,0.04
edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,lig_CHEMBL3402753_200_13,lig_CHEMBL3402761_1_21,-3.1500000000000004,0.0,-2.09,0.16
edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,lig_CHEMBL3402761_1_21,lig_CHEMBL3402754_40_14,2.1899999999999995,0.0,2.50,0.17
edge_CHEMBL3402761_1_21_CHEMBL3402755_4200_15,lig_CHEMBL3402761_1_21,lig_CHEMBL3402755_4200_15,4.97,0.0,3.59,0.18
edge_CHEMBL3402761_1_21_CHEMBL3402760_1,lig_CHEMBL3402761_1_21,lig_CHEMBL3402760_1,0.0,0.0,0.10,0.23
edge_CHEMBL3402761_1_21_CHEMBL3402762_1,lig_CHEMBL3402761_1_21,lig_CHEMBL3402762_1,0.0,0.0,-0.86,0.26
