name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_CHEMBL3402741_400_CHEMBL3402756_2.7,lig_CHEMBL3402741_400,lig_CHEMBL3402756_2.7,-2.9800000000000004,0.0,-11.68,2.63
edge_CHEMBL3402741_400_CHEMBL3402763_90,lig_CHEMBL3402741_400,lig_CHEMBL3402763_90,-0.8900000000000006,0.0,1.97,1.00
edge_CHEMBL3402741_400_CHEMBL3402764_90,lig_CHEMBL3402741_400,lig_CHEMBL3402764_90,-0.8900000000000006,0.0,3.64,0.45
edge_CHEMBL3402763_90_CHEMBL3402764_90,lig_CHEMBL3402763_90,lig_CHEMBL3402764_90,0.0,0.0,1.67,0.16
edge_CHEMBL3402742_23_CHEMBL3402756_2.7,lig_CHEMBL3402742_23,lig_CHEMBL3402756_2.7,-1.2699999999999996,0.0,-1.10,1.31
edge_CHEMBL3402742_23_CHEMBL3402763_90,lig_CHEMBL3402742_23,lig_CHEMBL3402763_90,0.8200000000000003,0.0,0.25,0.18
edge_CHEMBL3402743_42_CHEMBL3402742_23,lig_CHEMBL3402743_42,lig_CHEMBL3402742_23,-0.35999999999999943,0.0,1.13,0.20
edge_CHEMBL3402743_42_CHEMBL3402756_2.7,lig_CHEMBL3402743_42,lig_CHEMBL3402756_2.7,-1.629999999999999,0.0,-0.14,0.39
edge_CHEMBL3402743_42_CHEMBL3402758_10,lig_CHEMBL3402743_42,lig_CHEMBL3402758_10,-0.8499999999999996,0.0,-4.22,1.41
edge_CHEMBL3402743_42_CHEMBL3402760_1,lig_CHEMBL3402743_42,lig_CHEMBL3402760_1,-2.219999999999999,0.0,-2.14,2.03
edge_CHEMBL3402743_42_CHEMBL3402762_1,lig_CHEMBL3402743_42,lig_CHEMBL3402762_1,-2.219999999999999,0.0,-3.44,1.07
edge_CHEMBL3402743_42_CHEMBL3402763_90,lig_CHEMBL3402743_42,lig_CHEMBL3402763_90,0.46000000000000085,0.0,0.26,0.51
edge_CHEMBL3402743_42_CHEMBL3402764_90,lig_CHEMBL3402743_42,lig_CHEMBL3402764_90,0.46000000000000085,0.0,2.88,0.13
edge_CHEMBL3402758_10_CHEMBL3402742_23,lig_CHEMBL3402758_10,lig_CHEMBL3402742_23,0.4900000000000002,0.0,1.91,0.43
edge_CHEMBL3402758_10_CHEMBL3402756_2.7,lig_CHEMBL3402758_10,lig_CHEMBL3402756_2.7,-0.7799999999999994,0.0,1.11,0.18
edge_CHEMBL3402758_10_CHEMBL3402760_1,lig_CHEMBL3402758_10,lig_CHEMBL3402760_1,-1.3699999999999992,0.0,-0.76,0.28
edge_CHEMBL3402762_1_CHEMBL3402760_1,lig_CHEMBL3402762_1,lig_CHEMBL3402760_1,0.0,0.0,1.39,0.42
edge_CHEMBL3402744_300_4_CHEMBL3402745_200_5,lig_CHEMBL3402744_300_4,lig_CHEMBL3402745_200_5,-0.25,0.0,-1.18,0.17
edge_CHEMBL3402744_300_4_CHEMBL3402752_30000_12,lig_CHEMBL3402744_300_4,lig_CHEMBL3402752_30000_12,2.7399999999999993,0.0,1.47,0.34
edge_CHEMBL3402744_300_4_CHEMBL3402756_2.7,lig_CHEMBL3402744_300_4,lig_CHEMBL3402756_2.7,-2.8100000000000005,0.0,-5.68,2.08
edge_CHEMBL3402744_300_4_CHEMBL3402757_6.5,lig_CHEMBL3402744_300_4,lig_CHEMBL3402757_6.5,-2.290000000000001,0.0,-4.08,0.80
edge_CHEMBL3402745_200_5_CHEMBL3402742_23,lig_CHEMBL3402745_200_5,lig_CHEMBL3402742_23,-1.290000000000001,0.0,-0.61,0.24
edge_CHEMBL3402745_200_5_CHEMBL3402743_42,lig_CHEMBL3402745_200_5,lig_CHEMBL3402743_42,-0.9300000000000015,0.0,-1.90,0.22
edge_CHEMBL3402745_200_5_CHEMBL3402748_5300_8,lig_CHEMBL3402745_200_5,lig_CHEMBL3402748_5300_8,1.959999999999999,0.0,111.80,4.25
edge_CHEMBL3402745_200_5_CHEMBL3402752_30000_12,lig_CHEMBL3402745_200_5,lig_CHEMBL3402752_30000_12,2.9899999999999993,0.0,2.40,0.14
edge_CHEMBL3402745_200_5_CHEMBL3402756_2.7,lig_CHEMBL3402745_200_5,lig_CHEMBL3402756_2.7,-2.5600000000000005,0.0,-3.76,0.36
edge_CHEMBL3402752_30000_12_CHEMBL3402751_2100_11,lig_CHEMBL3402752_30000_12,lig_CHEMBL3402751_2100_11,-1.58,0.0,-0.65,0.03
edge_CHEMBL3402752_30000_12_CHEMBL3402754_40_14,lig_CHEMBL3402752_30000_12,lig_CHEMBL3402754_40_14,-3.95,0.0,-4.58,0.19
edge_CHEMBL3402757_6.5_CHEMBL3402756_2.7,lig_CHEMBL3402757_6.5,lig_CHEMBL3402756_2.7,-0.5199999999999996,0.0,0.10,0.21
edge_CHEMBL3402748_5300_8_CHEMBL3402751_2100_11,lig_CHEMBL3402748_5300_8,lig_CHEMBL3402751_2100_11,-0.5499999999999998,0.0,-1.58,0.08
edge_CHEMBL3402747_3400_7_CHEMBL3402744_300_4,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402744_300_4,-1.4399999999999995,0.0,-0.27,0.28
edge_CHEMBL3402747_3400_7_CHEMBL3402749_500_9,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402749_500_9,-1.1400000000000006,0.0,0.70,0.14
edge_CHEMBL3402747_3400_7_CHEMBL3402751_2100_11,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402751_2100_11,-0.28000000000000025,0.0,0.19,0.13
edge_CHEMBL3402747_3400_7_CHEMBL3402752_30000_12,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402752_30000_12,1.2999999999999998,0.0,0.48,0.26
edge_CHEMBL3402747_3400_7_CHEMBL3402755_4200_15,lig_CHEMBL3402747_3400_7,lig_CHEMBL3402755_4200_15,0.1299999999999999,0.0,-2.94,0.32
edge_CHEMBL3402749_500_9_CHEMBL3402748_5300_8,lig_CHEMBL3402749_500_9,lig_CHEMBL3402748_5300_8,1.4100000000000001,0.0,0.80,0.13
edge_CHEMBL3402755_4200_15_CHEMBL3402754_40_14,lig_CHEMBL3402755_4200_15,lig_CHEMBL3402754_40_14,-2.7800000000000002,0.0,-5.66,0.19
edge_CHEMBL3402750_400_10_CHEMBL3402748_5300_8,lig_CHEMBL3402750_400_10,lig_CHEMBL3402748_5300_8,1.5399999999999991,0.0,1.64,0.25
edge_CHEMBL3402750_400_10_CHEMBL3402749_500_9,lig_CHEMBL3402750_400_10,lig_CHEMBL3402749_500_9,0.129999999999999,0.0,1.04,0.07
edge_CHEMBL3402750_400_10_CHEMBL3402751_2100_11,lig_CHEMBL3402750_400_10,lig_CHEMBL3402751_2100_11,0.9899999999999993,0.0,4.11,0.37
edge_CHEMBL3402753_200_13_CHEMBL3402747_3400_7,lig_CHEMBL3402753_200_13,lig_CHEMBL3402747_3400_7,1.6899999999999995,0.0,2.39,0.98
edge_CHEMBL3402753_200_13_CHEMBL3402750_400_10,lig_CHEMBL3402753_200_13,lig_CHEMBL3402750_400_10,0.41999999999999993,0.0,0.70,0.32
edge_CHEMBL3402753_200_13_CHEMBL3402755_4200_15,lig_CHEMBL3402753_200_13,lig_CHEMBL3402755_4200_15,1.8199999999999994,0.0,0.30,0.16
edge_CHEMBL3402753_200_13_CHEMBL3402761_1_21,lig_CHEMBL3402753_200_13,lig_CHEMBL3402761_1_21,-3.1500000000000004,0.0,-2.57,0.49
edge_CHEMBL3402761_1_21_CHEMBL3402754_40_14,lig_CHEMBL3402761_1_21,lig_CHEMBL3402754_40_14,2.1899999999999995,0.0,2.57,0.48
