name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_p38a_2aa_p38a_2bb,lig_p38a_2aa,lig_p38a_2bb,0.20999999999999908,0.32015621187164245,0.18,0.28
edge_p38a_2aa_p38a_3flw,lig_p38a_2aa,lig_p38a_3flw,-1.4399999999999995,0.26570660511172844,-0.74,0.42
edge_p38a_2e_p38a_2j,lig_p38a_2e,lig_p38a_2j,0.6199999999999992,0.30528675044947495,-0.65,0.58
edge_p38a_2j_p38a_2f,lig_p38a_2j,lig_p38a_2f,1.6099999999999994,0.2640075756488817,1.09,0.37
edge_p38a_2j_p38a_2ff,lig_p38a_2j,lig_p38a_2ff,-1.3699999999999992,0.1835755975068582,-0.86,0.34
edge_p38a_2j_p38a_2h,lig_p38a_2j,lig_p38a_2h,0.6099999999999994,0.24839484696748443,2.55,0.60
edge_p38a_2j_p38a_2q,lig_p38a_2j,lig_p38a_2q,-2.1899999999999995,0.2,-5.30,0.37
edge_p38a_2j_p38a_2r,lig_p38a_2j,lig_p38a_2r,-0.7099999999999991,0.18867962264113208,-4.21,0.27
edge_p38a_2ee_p38a_2j,lig_p38a_2ee,lig_p38a_2j,2.1899999999999995,0.39395431207184417,1.41,0.26
edge_p38a_2ee_p38a_3fln,lig_p38a_2ee,lig_p38a_3fln,1.3699999999999992,0.4326661530556787,0.30,0.29
edge_p38a_3fln_p38a_2e,lig_p38a_3fln,lig_p38a_2e,0.20000000000000107,0.3538361202590827,1.62,0.30
edge_p38a_3fln_p38a_2ff,lig_p38a_3fln,lig_p38a_2ff,-0.5499999999999989,0.2563201123595259,-0.30,0.04
edge_p38a_3fln_p38a_2g,lig_p38a_3fln,lig_p38a_2g,0.2400000000000002,0.33941125496954283,0.53,0.10
edge_p38a_3fln_p38a_2gg,lig_p38a_3fln,lig_p38a_2gg,0.2400000000000002,0.25298221281347033,0.09,0.10
edge_p38a_3fln_p38a_2i,lig_p38a_3fln,lig_p38a_2i,0.8499999999999996,0.31890437438203945,0.75,0.27
edge_p38a_3fln_p38a_2k,lig_p38a_3fln,lig_p38a_2k,0.34999999999999964,0.26,0.10,0.07
edge_p38a_3fln_p38a_2n,lig_p38a_3fln,lig_p38a_2n,-0.9599999999999991,0.2830194339616981,-2.42,0.20
edge_p38a_3fln_p38a_2o,lig_p38a_3fln,lig_p38a_2o,0.41000000000000014,0.2683281572999748,-1.24,0.46
edge_p38a_3fln_p38a_2p,lig_p38a_3fln,lig_p38a_2p,-0.3099999999999987,0.24515301344262524,-1.85,0.23
edge_p38a_3fln_p38a_2r,lig_p38a_3fln,lig_p38a_2r,0.11000000000000121,0.26,-2.48,0.13
edge_p38a_3fln_p38a_2s,lig_p38a_3fln,lig_p38a_2s,-0.20999999999999908,0.2563201123595259,-1.46,0.34
edge_p38a_3fln_p38a_2t,lig_p38a_3fln,lig_p38a_2t,-0.9599999999999991,0.2563201123595259,-1.75,0.10
edge_p38a_3fln_p38a_3flz,lig_p38a_3fln,lig_p38a_3flz,1.4100000000000001,0.3124099870362662,1.43,0.25
edge_p38a_2g_p38a_2c,lig_p38a_2g,lig_p38a_2c,0.20000000000000107,0.3687817782917155,-2.48,0.20
edge_p38a_2g_p38a_2f,lig_p38a_2g,lig_p38a_2f,2.1899999999999995,0.31890437438203945,2.17,0.44
edge_p38a_2g_p38a_2h,lig_p38a_2g,lig_p38a_2h,1.1899999999999995,0.30610455730027936,2.60,0.44
edge_p38a_2g_p38a_2i,lig_p38a_2g,lig_p38a_2i,0.6099999999999994,0.31890437438203945,0.17,0.15
edge_p38a_2gg_p38a_2j,lig_p38a_2gg,lig_p38a_2j,0.5800000000000001,0.17888543819998318,0.96,0.41
edge_p38a_2l_p38a_2j,lig_p38a_2l,lig_p38a_2j,2.1899999999999995,0.17088007490635063,3.04,0.19
edge_p38a_2l_p38a_2n,lig_p38a_2l,lig_p38a_2n,0.41000000000000014,0.16155494421403513,-0.29,0.10
edge_p38a_2l_p38a_2o,lig_p38a_2l,lig_p38a_2o,1.7799999999999994,0.1341640786499874,1.58,0.52
edge_p38a_2l_p38a_2p,lig_p38a_2l,lig_p38a_2p,1.0600000000000005,0.07810249675906655,0.28,0.24
edge_p38a_2m_p38a_2j,lig_p38a_2m,lig_p38a_2j,0.879999999999999,0.1746424919657298,1.83,0.48
edge_p38a_2m_p38a_2k,lig_p38a_2m,lig_p38a_2k,0.40999999999999837,0.12206555615733704,0.94,0.51
edge_p38a_2s_p38a_2l,lig_p38a_2s,lig_p38a_2l,-1.1600000000000001,0.10816653826391967,-0.74,0.27
edge_p38a_2t_p38a_2j,lig_p38a_2t,lig_p38a_2j,1.7799999999999994,0.1835755975068582,2.44,0.26
edge_p38a_2u_p38a_2k,lig_p38a_2u,lig_p38a_2k,1.7199999999999989,0.11661903789690602,5.42,0.94
edge_p38a_2u_p38a_2q,lig_p38a_2u,lig_p38a_2q,0.0,0.1341640786499874,1.69,1.04
edge_p38a_2v_p38a_2bb,lig_p38a_2v,lig_p38a_2bb,-0.09000000000000163,0.2624880949681338,-0.89,0.32
edge_p38a_2v_p38a_2j,lig_p38a_2v,lig_p38a_2j,-1.120000000000001,0.23345235059857505,-0.00,0.43
edge_p38a_2v_p38a_2x,lig_p38a_2v,lig_p38a_2x,-1.2700000000000014,0.22671568097509268,-1.24,0.25
edge_p38a_2v_p38a_2y,lig_p38a_2v,lig_p38a_2y,-0.8100000000000005,0.28600699292150183,-1.14,0.46
edge_p38a_2v_p38a_3fln,lig_p38a_2v,lig_p38a_3fln,-1.9400000000000013,0.29410882339705485,-0.97,0.17
edge_p38a_2v_p38a_3fly,lig_p38a_2v,lig_p38a_3fly,-2.49,0.1746424919657298,-1.07,0.57
edge_p38a_2v_p38a_3fmh,lig_p38a_2v,lig_p38a_3fmh,-1.8800000000000008,0.17,-1.55,0.39
edge_p38a_2v_p38a_3fmk,lig_p38a_2v,lig_p38a_3fmk,-2.9000000000000004,0.2701851217221259,-1.94,0.28
edge_p38a_3fly_p38a_2x,lig_p38a_3fly,lig_p38a_2x,1.2199999999999989,0.15524174696260024,-0.71,0.19
edge_p38a_3fly_p38a_3flq,lig_p38a_3fly,lig_p38a_3flq,1.5099999999999998,0.2433105012119288,0.71,0.92
edge_p38a_3fly_p38a_3fmh,lig_p38a_3fly,lig_p38a_3fmh,0.6099999999999994,0.04,-1.14,0.82
edge_p38a_2z_p38a_2aa,lig_p38a_2z,lig_p38a_2aa,1.0999999999999996,0.31400636936215165,-1.16,0.43
edge_p38a_2z_p38a_2y,lig_p38a_2z,lig_p38a_2y,0.5899999999999999,0.29832867780352595,-0.24,0.90
edge_p38a_2z_p38a_3flq,lig_p38a_2z,lig_p38a_3flq,0.41999999999999993,0.30610455730027936,-2.08,0.85
edge_p38a_2z_p38a_3flw,lig_p38a_2z,lig_p38a_3flw,-0.33999999999999986,0.2102379604162864,-1.73,0.29
edge_p38a_2z_p38a_3fmk,lig_p38a_2z,lig_p38a_3fmk,-1.5,0.2831960451701259,-1.68,1.15
edge_p38a_3flz_p38a_2c,lig_p38a_3flz,lig_p38a_2c,-0.9699999999999989,0.3440930106817051,-2.77,0.38
edge_p38a_3flz_p38a_2g,lig_p38a_3flz,lig_p38a_2g,-1.17,0.3124099870362662,-1.12,0.24
