name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_p38a_2aa_p38a_2bb,lig_p38a_2aa,lig_p38a_2bb,0.20999999999999908,0.32015621187164245,1.42,0.35
edge_p38a_2aa_p38a_3flw,lig_p38a_2aa,lig_p38a_3flw,-1.4399999999999995,0.26570660511172844,-1.94,0.35
edge_p38a_2e_p38a_2j,lig_p38a_2e,lig_p38a_2j,0.6199999999999992,0.30528675044947495,-0.25,0.09
edge_p38a_2j_p38a_2f,lig_p38a_2j,lig_p38a_2f,1.6099999999999994,0.2640075756488817,0.35,0.34
edge_p38a_2j_p38a_2ff,lig_p38a_2j,lig_p38a_2ff,-1.3699999999999992,0.1835755975068582,-1.74,0.09
edge_p38a_2j_p38a_2h,lig_p38a_2j,lig_p38a_2h,0.6099999999999994,0.24839484696748443,-0.85,0.16
edge_p38a_2j_p38a_2r,lig_p38a_2j,lig_p38a_2r,-0.7099999999999991,0.18867962264113208,-2.56,0.64
edge_p38a_2ee_p38a_2j,lig_p38a_2ee,lig_p38a_2j,2.1899999999999995,0.39395431207184417,0.96,0.14
edge_p38a_2ee_p38a_3fln,lig_p38a_2ee,lig_p38a_3fln,1.3699999999999992,0.4326661530556787,0.12,0.24
edge_p38a_3fln_p38a_2e,lig_p38a_3fln,lig_p38a_2e,0.20000000000000107,0.3538361202590827,1.51,0.12
edge_p38a_3fln_p38a_2ff,lig_p38a_3fln,lig_p38a_2ff,-0.5499999999999989,0.2563201123595259,-0.65,0.07
edge_p38a_3fln_p38a_2g,lig_p38a_3fln,lig_p38a_2g,0.2400000000000002,0.33941125496954283,-0.40,0.13
edge_p38a_3fln_p38a_2gg,lig_p38a_3fln,lig_p38a_2gg,0.2400000000000002,0.25298221281347033,0.57,0.12
edge_p38a_3fln_p38a_2i,lig_p38a_3fln,lig_p38a_2i,0.8499999999999996,0.31890437438203945,0.81,0.31
edge_p38a_3fln_p38a_2k,lig_p38a_3fln,lig_p38a_2k,0.34999999999999964,0.26,1.07,0.12
