name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_0340_0738,lig_0340,lig_0738,-0.25,0.0,-1.37,1.75
edge_0340_4754,lig_0340,lig_4754,-0.2900000000000009,0.0,-0.48,0.25
edge_4754_4147,lig_4754,lig_4147,1.4400000000000013,0.0,1.43,0.13
edge_0395_8161,lig_0395,lig_8161,-2.119999999999999,0.0,-3.67,1.01
edge_1038_0309,lig_1038,lig_0309,1.92,0.0,1.59,1.15
edge_1038_0848,lig_1038,lig_0848,1.620000000000001,0.0,3.86,0.57
edge_1038_5687,lig_1038,lig_5687,-0.3199999999999985,0.0,2.03,0.70
edge_1038_9211,lig_1038,lig_9211,3.130000000000001,0.0,3.94,0.45
edge_5687_1056,lig_5687,lig_1056,1.129999999999999,0.0,-1.49,0.40
edge_5687_1801,lig_5687,lig_1801,-1.4300000000000015,0.0,-3.53,0.10
edge_5687_4147,lig_5687,lig_4147,2.92,0.0,5.19,1.17
edge_5687_8161,lig_5687,lig_8161,-0.6400000000000006,0.0,1.52,1.60
edge_9211_0848,lig_9211,lig_0848,-1.5099999999999998,0.0,3.00,0.44
edge_9211_1056,lig_9211,lig_1056,-2.3200000000000003,0.0,-3.11,0.17
edge_9211_9237,lig_9211,lig_9237,-1.8200000000000003,0.0,-3.28,0.94
edge_1423_4754,lig_1423,lig_4754,-0.6799999999999997,0.0,-0.59,0.48
edge_1801_4147,lig_1801,lig_4147,4.350000000000001,0.0,11.14,1.02
edge_4147_0395,lig_4147,lig_0395,-1.4400000000000013,0.0,-0.88,1.24
edge_4147_2750,lig_4147,lig_2750,-1.7400000000000002,0.0,-1.31,0.20
edge_4147_5973,lig_4147,lig_5973,-1.7800000000000011,0.0,-0.46,0.30
edge_4147_7846,lig_4147,lig_7846,-1.67,0.0,-0.79,0.22
edge_1939_3032,lig_1939,lig_3032,1.3599999999999994,0.0,0.97,0.17
edge_1939_7846,lig_1939,lig_7846,-0.29999999999999893,0.0,0.96,0.25
edge_3032_4096,lig_3032,lig_4096,-1.8499999999999996,0.0,0.08,0.34
edge_3032_8041,lig_3032,lig_8041,0.6900000000000013,0.0,0.04,0.21
edge_2333_0309,lig_2333,lig_0309,1.799999999999999,0.0,1.60,0.70
edge_2333_0848,lig_2333,lig_0848,1.5,0.0,1.57,0.96
edge_2333_9211,lig_2333,lig_9211,3.01,0.0,2.14,1.51
edge_2750_5973,lig_2750,lig_5973,-0.040000000000000924,0.0,0.66,0.22
edge_2750_6221,lig_2750,lig_6221,0.5399999999999991,0.0,0.51,0.18
edge_5973_4096,lig_5973,lig_4096,-0.08000000000000007,0.0,-1.05,0.36
edge_5973_4754,lig_5973,lig_4754,0.33999999999999986,0.0,-1.46,0.31
edge_4096_4147,lig_4096,lig_4147,1.8600000000000012,0.0,1.48,0.11
edge_8041_0738,lig_8041,lig_0738,-2.08,0.0,-1.82,0.47
edge_8041_1939,lig_8041,lig_1939,-2.0500000000000007,0.0,-0.42,0.48
edge_8041_4147,lig_8041,lig_4147,-0.6799999999999997,0.0,1.03,0.41
edge_8041_4415,lig_8041,lig_4415,-1.7300000000000004,0.0,-0.72,0.32
edge_3484_2750,lig_3484,lig_2750,-0.17999999999999972,0.0,0.63,0.69
edge_3484_4189,lig_3484,lig_4189,1.88,0.0,0.61,0.59
edge_4189_4415,lig_4189,lig_4415,-1.37,0.0,-0.93,0.53
edge_3806-mvEster_0340,lig_3806-mvEster,lig_0340,-1.7599999999999998,0.0,1.09,0.43
edge_3806-mvEster_1423,lig_3806-mvEster,lig_1423,-1.370000000000001,0.0,0.15,1.27
edge_3806-mvEster_5973,lig_3806-mvEster,lig_5973,-2.3900000000000006,0.0,1.40,0.28
edge_3806_0340,lig_3806,lig_0340,-1.7599999999999998,0.0,1.53,0.16
edge_3806_1423,lig_3806,lig_1423,-1.370000000000001,0.0,-0.66,0.87
edge_3806_4147,lig_3806,lig_4147,-0.6099999999999994,0.0,2.23,1.05
edge_3806_5973,lig_3806,lig_5973,-2.3900000000000006,0.0,2.28,1.28
edge_3806_6221,lig_3806,lig_6221,-1.8100000000000005,0.0,1.32,1.11
edge_4415_3032,lig_4415,lig_3032,1.0399999999999991,0.0,0.27,0.10
edge_5544_3806,lig_5544,lig_3806,2.120000000000001,0.0,0.93,0.31
edge_5544_4147,lig_5544,lig_4147,1.5100000000000016,0.0,3.66,0.17
edge_5644_0309,lig_5644,lig_0309,1.629999999999999,0.0,-1.19,0.22
edge_5644_9211,lig_5644,lig_9211,2.84,0.0,1.68,0.34
edge_5670_9211,lig_5670,lig_9211,2.17,0.0,1.43,0.38
edge_6694_4147,lig_6694,lig_4147,2.16,0.0,1.63,0.10
edge_7395_0738,lig_7395,lig_0738,-1.4499999999999993,0.0,2.25,0.24
edge_7395_1939,lig_7395,lig_1939,-1.42,0.0,2.35,1.10
edge_7395_3484,lig_7395,lig_3484,-1.6099999999999994,0.0,0.94,1.00
edge_8414_1038,lig_8414,lig_1038,-2.9800000000000004,0.0,-1.67,2.42
edge_8414_1056,lig_8414,lig_1056,-2.17,0.0,-2.65,0.74
edge_8414_2333,lig_8414,lig_2333,-2.8599999999999994,0.0,-2.00,1.18
edge_8414_5644,lig_8414,lig_5644,-2.6899999999999995,0.0,12.88,1.35
