name,smiles,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
0340,[H][C]1=[N][N]([C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C]([H])=[C]1[C]1=[C]([C]([H])([H])[C]([H])([H])[H])[N]=[C]2[C]([N]3[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]3([H])[H])=[N][C]([H])=[C]([H])[N]21,-9.35,0.0,-6.41,0.13
0738,[H][C]1=[C]([H])[N]2[C](=[N][C]([C]([H])([H])[H])=[C]2[c]2[c]([H])[c]([O][C]([H])([H])[H])[c]([O][C]([H])([H])[H])[c]([O][C]([H])([H])[H])[c]2[H])[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])=[N]1,-9.6,0.0,-8.04,0.13
4754,[H][C]1=[N][N]([C@]([H])([C]([H])([H])[O][C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[H])[C]([H])=[C]1[C]1=[C]([C]([H])([H])[H])[N]=[C]2[C]([N]3[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]3([H])[H])=[N][C]([H])=[C]([H])[N]21,-9.64,0.0,-7.08,0.12
0395,[H][C]1=[C]([c]2[c]([H])[c]([H])[c]([C](=[O])[O-])[c]([H])[c]2[H])[N]2[C](=[N][C]([C]3([H])[C]([H])([H])[C]([H])([c]4[n][c]5[c]([H])[c]([H])[c]([H])[c]([H])[c]5[c]([H])[c]4[H])[C]3([H])[H])=[C]2[H])[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])=[N]1,-9.64,0.0,-10.40,0.28
8161,[H][C]1=[C]([c]2[c]([H])[c]([H])[c]([C](=[O])[O-])[c]([H])[c]2[H])[N]2[C](=[N][C]([C]([H])([H])[C]([H])([H])[c]3[n][c]4[c]([H])[c]([H])[c]([H])[c]([H])[c]4[c]([H])[c]3[H])=[C]2[H])[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])=[N]1,-11.76,0.0,-12.36,0.21
1038,[H][C]1=[C]([c]2[c]([H])[n][c]([N]3[C]([H])([H])[C]([H])([H])[N+]([H])([H])[C]([H])([H])[C]3([H])[H])[c]([H])[c]2[H])[N]2[C](=[N][C]([C]([H])([H])[O][c]3[n][c]4[c]([H])[c]([H])[c]([H])[c]([H])[c]4[c]([H])[c]3[H])=[C]2[H])[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])=[N]1,-10.8,0.0,-14.36,0.17
0309,[H][C]1=[C]([c]2[c]([H])[n][c]([N]3[C]([H])([H])[C]([H])([H])[N+]([H])([H])[C]([H])([H])[C]3([H])[H])[c]([H])[c]2[H])[N]2[C](=[N][C]([N]([H])[C](=[O])[c]3[n][c]4[c]([H])[c]([H])[c]([H])[c]([H])[c]4[c]([H])[c]3[H])=[C]2[H])[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])=[N]1,-8.88,0.0,-12.41,0.21
0848,[H][C]1=[C]([c]2[c]([H])[n][c]([N]3[C]([H])([H])[C]([H])([H])[N+]([H])([H])[C]([H])([H])[C]3([H])[H])[c]([H])[c]2[H])[N]2[C](=[N][C]([C]3([H])[C]([H])([H])[N]([c]4[n][c]5[c]([H])[c]([H])[c]([H])[c]([H])[c]5[c]([H])[c]4[H])[C]3([H])[H])=[C]2[H])[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])=[N]1,-9.18,0.0,-11.47,0.27
5687,[H][C]1=[N][N]([C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C]([H])=[C]1[C]1=[C]([H])[N]=[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])[C]2=[N][C](/[C]([H])=[C](\[H])[c]3[n][c]4[c]([H])[c]([H])[c]([H])[c]([H])[c]4[c]([H])[c]3[H])=[C]([H])[N]21,-11.12,0.0,-14.19,0.14
9211,[H][C]1=[C]([c]2[c]([H])[n][c]([N]3[C]([H])([H])[C]([H])([H])[N+]([H])([H])[C]([H])([H])[C]3([H])[H])[c]([H])[c]2[H])[N]2[C](=[N][C]([C](=[O])[N]([H])[c]3[n][c]4[c]([H])[c]([H])[c]([H])[c]([H])[c]4[c]([H])[c]3[H])=[C]2[H])[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])=[N]1,-7.67,0.0,-8.78,0.19
1423,[H][C]1=[N][N]([C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C]([H])=[C]1[C]1=[C]([C]([F])([F])[F])[N]=[C]2[C]([N]3[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]3([H])[H])=[N][C]([H])=[C]([H])[N]21,-8.96,0.0,-6.37,0.13
1801,[H][C]1=[N][N]([C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C]([H])=[C]1[C]1=[C]([H])[N]=[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])[C]2=[N][C]([C]#[C][c]3[n][c]4[c]([H])[c]([H])[c]([H])[c]([H])[c]4[c]([H])[c]3[H])=[C]([H])[N]21,-12.55,0.0,-16.01,0.22
4147,[H][C]1=[N][N]([C]([H])([H])[H])[C]([H])=[C]1[C]1=[C]([C]([H])([H])[H])[N]=[C]2[C]([N]3[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]3([H])[H])=[N][C]([H])=[C]([H])[N]21,-8.2,0.0,-6.25,0.09
1939,[H][C]1=[C]([H])[N]2[C](=[N][C]([C]([H])([H])[H])=[C]2[c]2[c]([H])[n][c]([C]([O][C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[c]([H])[c]2[H])[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])=[N]1,-9.57,0.0,-7.24,0.12
3032,[H][C]1=[C]([H])[N]2[C](=[N][C]([C]([H])([H])[H])=[C]2[c]2[c]([H])[n][c]([C]([F])([F])[F])[c]([H])[c]2[H])[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])=[N]1,-8.21,0.0,-6.32,0.11
7846,[H][C]1=[N][N]([C]([H])([H])[C]2([H])[C]([H])([H])[C]2([H])[H])[C]([H])=[C]1[C]1=[C]([C]([H])([H])[H])[N]=[C]2[C]([N]3[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]3([H])[H])=[N][C]([H])=[C]([H])[N]21,-9.87,0.0,-7.48,0.12
2333,[H][C]1=[C]([c]2[c]([H])[n][c]([N]3[C]([H])([H])[C]([H])([H])[N+]([H])([H])[C]([H])([H])[C]3([H])[H])[c]([H])[c]2[H])[N]2[C](=[N][C]([C]([H])([H])[C]([H])([H])[c]3[n][c]4[c]([H])[c]([H])[c]([H])[c]([H])[c]4[c]([H])[c]3[H])=[C]2[H])[C]([N]2[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]2([H])[H])=[N]1,-10.68,0.0,-14.67,0.22
2750,[H][C]1=[N][N]([C]([H])([H])[C]([H])([F])[F])[C]([H])=[C]1[C]1=[C]([C]([H])([H])[H])[N]=[C]2[C]([N]3[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]3([H])[H])=[N][C]([H])=[C]([H])[N]21,-9.94,0.0,-6.79,0.11
