name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_1a_3b,lig_1a,lig_3b,-0.38240917782026695,0.12870852789518414,1.59,0.22
edge_1a_5,lig_1a,lig_5,-0.09560229445506607,0.04780114722753346,-0.20,0.19
edge_1b_1a,lig_1b,lig_1a,0.9799235181644352,0.19708917904482123,1.59,0.13
edge_1b_1c,lig_1b,lig_1c,-0.09560229445506607,0.25406658252233866,1.29,0.12
edge_1b_3b,lig_1b,lig_3b,0.5975143403441683,0.22547756051760523,2.93,0.19
edge_1b_7a,lig_1b,lig_7a,0.23900573613766696,0.19269258480637066,1.69,0.28
edge_1d_1a,lig_1d,lig_1a,0.7648183556405339,0.08617474367743759,-0.86,0.31
edge_1d_1c,lig_1d,lig_1c,-0.3107074569789674,0.18202134574244522,-1.03,0.08
edge_1d_5,lig_1d,lig_5,0.6692160611854678,0.07170172084130018,0.70,0.35
edge_1d_6e,lig_1d,lig_6e,-0.6692160611854678,0.10140154605925632,-1.49,0.14
edge_1d_7a,lig_1d,lig_7a,0.02390057361376563,0.07558025000402435,-0.30,0.15
edge_6e_6b,lig_6e,lig_6b,0.023900573613763854,0.1393630950010827,1.44,0.09
edge_3a_1b,lig_3a,lig_1b,-0.14340344168260089,0.2390057361376673,-0.18,0.13
edge_3a_1d,lig_3a,lig_1d,0.07170172084130044,0.16032992190486062,1.41,0.15
edge_6a_1b,lig_6a,lig_1b,0.7170172084130009,0.19708917904482123,-1.37,0.23
edge_6a_6b,lig_6a,lig_6b,0.2868068833651982,0.12870852789518414,1.09,0.09
