name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_1a_3b,lig_1a,lig_3b,-0.38240917782026695,0.12870852789518414,-0.52,0.81
edge_1a_5,lig_1a,lig_5,-0.09560229445506607,0.04780114722753346,1.89,0.32
edge_1b_1a,lig_1b,lig_1a,0.9799235181644352,0.19708917904482123,0.95,0.17
edge_1b_1c,lig_1b,lig_1c,-0.09560229445506607,0.25406658252233866,0.02,0.18
edge_1b_3b,lig_1b,lig_3b,0.5975143403441683,0.22547756051760523,1.81,0.24
edge_1b_7a,lig_1b,lig_7a,0.23900573613766696,0.19269258480637066,1.43,0.49
edge_1d_1a,lig_1d,lig_1a,0.7648183556405339,0.08617474367743759,-0.94,0.52
edge_1d_1c,lig_1d,lig_1c,-0.3107074569789674,0.18202134574244522,-2.08,0.22
edge_1d_6e,lig_1d,lig_6e,-0.6692160611854678,0.10140154605925632,-2.19,0.10
edge_1d_7a,lig_1d,lig_7a,0.02390057361376563,0.07558025000402435,-1.58,0.36
edge_6e_6b,lig_6e,lig_6b,0.023900573613763854,0.1393630950010827,1.10,0.12
edge_3a_1d,lig_3a,lig_1d,0.07170172084130044,0.16032992190486062,2.08,0.16
edge_6a_1b,lig_6a,lig_1b,0.7170172084130009,0.19708917904482123,-0.25,0.19
edge_6a_6b,lig_6a,lig_6b,0.2868068833651982,0.12870852789518414,1.19,0.20
