name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_156_165,lig_156,lig_165,0.5100000000000016,0.0,0.94,0.27
edge_156_167,lig_156,lig_167,-0.9399999999999995,0.0,1.95,0.14
edge_156_42,lig_156,lig_42,0.8000000000000007,0.0,1.36,0.67
edge_165_163,lig_165,lig_163,-1.790000000000001,0.0,-0.11,0.16
edge_165_252,lig_165,lig_252,-0.4800000000000004,0.0,0.07,0.20
edge_165_336,lig_165,lig_336,-0.5900000000000016,0.0,-1.81,0.29
edge_165_42,lig_165,lig_42,0.28999999999999915,0.0,0.30,0.56
edge_167_155,lig_167,lig_155,0.16999999999999993,0.0,-0.92,0.29
edge_167_165,lig_167,lig_165,1.450000000000001,0.0,0.07,0.33
edge_167_50,lig_167,lig_50,0.9800000000000004,0.0,0.13,0.14
edge_15_25,lig_15,lig_25,0.7599999999999998,0.0,0.25,0.25
edge_164_124,lig_164,lig_124,-3.38,0.0,-3.83,0.81
edge_164_163,lig_164,lig_163,-4.2700000000000005,0.0,-2.32,0.13
edge_164_25,lig_164,lig_25,-3.54,0.0,-4.76,0.24
edge_252_231,lig_252,lig_231,-0.3200000000000003,0.0,-0.28,0.22
edge_252_290,lig_252,lig_290,-0.8600000000000012,0.0,-2.47,0.48
edge_252_336,lig_252,lig_336,-0.11000000000000121,0.0,-0.45,0.16
edge_1_15,lig_1,lig_15,0.28000000000000114,0.0,0.41,0.32
edge_1_155,lig_1,lig_155,0.8200000000000003,0.0,0.30,0.16
edge_1_254,lig_1,lig_254,1.7800000000000011,0.0,1.39,0.32
edge_1_7a,lig_1,lig_7a,1.33,0.0,2.23,0.33
edge_254_50,lig_254,lig_50,-0.15000000000000036,0.0,0.67,0.33
edge_7a_224,lig_7a,lig_224,0.33999999999999986,0.0,-0.14,0.71
edge_7a_23,lig_7a,lig_23,2.95,0.0,0.01,0.38
edge_206_42,lig_206,lig_42,1.1899999999999995,0.0,-1.38,0.32
edge_206_57,lig_206,lig_57,-0.5500000000000007,0.0,-2.37,0.52
edge_57_231,lig_57,lig_231,0.6500000000000004,0.0,2.61,0.21
edge_215_15,lig_215,lig_15,-0.4399999999999995,0.0,-0.57,0.31
edge_215_163,lig_215,lig_163,-0.41000000000000014,0.0,0.94,0.14
edge_215_252,lig_215,lig_252,0.9000000000000004,0.0,0.49,0.51
edge_224_231,lig_224,lig_231,-0.3699999999999992,0.0,0.45,0.57
edge_227_15,lig_227,lig_15,-0.27999999999999936,0.0,2.24,0.16
edge_227_167,lig_227,lig_167,0.08999999999999986,0.0,3.91,0.19
edge_227_231,lig_227,lig_231,0.7400000000000002,0.0,3.08,0.24
edge_234_227,lig_234,lig_227,-0.41999999999999993,0.0,-5.52,0.36
edge_234_289,lig_234,lig_289,-0.5700000000000003,0.0,-0.50,0.14
edge_289_224,lig_289,lig_224,1.2599999999999998,0.0,-0.40,0.65
edge_289_35,lig_289,lig_35,3.7800000000000002,0.0,-1.36,0.88
edge_235_1,lig_235,lig_1,-1.200000000000001,0.0,0.55,0.32
edge_235_54,lig_235,lig_54,0.8200000000000003,0.0,3.54,0.32
edge_54_124,lig_54,lig_124,-0.8200000000000003,0.0,-2.76,0.45
edge_237_227,lig_237,lig_227,-1.2200000000000006,0.0,-7.76,0.23
edge_237_254,lig_237,lig_254,0.0,0.0,-2.97,0.45
edge_237_290,lig_237,lig_290,-1.0200000000000014,0.0,-5.97,0.79
edge_237_31,lig_237,lig_31,0.7099999999999991,0.0,-2.36,0.13
edge_237_336,lig_237,lig_336,-0.27000000000000135,0.0,-5.02,0.83
edge_290_23,lig_290,lig_23,3.5200000000000005,0.0,3.29,0.66
edge_290_256,lig_290,lig_256,-0.10999999999999943,0.0,3.49,0.48
edge_290_7a,lig_290,lig_7a,0.5700000000000003,0.0,3.12,0.77
edge_290_84,lig_290,lig_84,3.0100000000000007,0.0,5.49,0.56
edge_31_61,lig_31,lig_61,-1.2699999999999996,0.0,-2.07,0.61
edge_31_7a,lig_31,lig_7a,-1.1600000000000001,0.0,-0.46,0.53
edge_23_15,lig_23,lig_15,-3.999999999999999,0.0,-2.21,0.72
edge_251_15,lig_251,lig_15,-0.7999999999999989,0.0,-1.03,0.63
edge_251_25,lig_251,lig_25,-0.03999999999999915,0.0,-2.13,0.60
edge_266_156,lig_266,lig_156,0.7999999999999989,0.0,3.05,0.51
edge_266_84,lig_266,lig_84,2.9799999999999995,0.0,6.56,0.35
edge_84_15,lig_84,lig_15,-3.4899999999999993,0.0,-3.43,0.22
edge_35_7a,lig_35,lig_7a,-2.8600000000000003,0.0,1.13,0.42
edge_35_84,lig_35,lig_84,-0.41999999999999993,0.0,3.41,0.36
edge_30_84,lig_30,lig_84,3.0100000000000007,0.0,1.71,0.34
edge_61_251,lig_61,lig_251,-0.14000000000000057,0.0,0.44,0.34
