name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_CHEMBL3264995_CHEMBL3265001,lig_CHEMBL3264995,lig_CHEMBL3265001,0.3500000000000014,0.0,-0.02,0.20
edge_CHEMBL3264997_CHEMBL3264994,lig_CHEMBL3264997,lig_CHEMBL3264994,1.1800000000000015,0.0,6.05,0.77
edge_CHEMBL3264997_CHEMBL3264995,lig_CHEMBL3264997,lig_CHEMBL3264995,-1.4100000000000001,0.0,-0.42,0.44
edge_CHEMBL3264998_CHEMBL3264995,lig_CHEMBL3264998,lig_CHEMBL3264995,-0.6800000000000015,0.0,-0.04,0.25
edge_CHEMBL3264998_CHEMBL3265001,lig_CHEMBL3264998,lig_CHEMBL3265001,-0.33000000000000007,0.0,0.22,0.23
edge_CHEMBL3264999_CHEMBL3264996,lig_CHEMBL3264999,lig_CHEMBL3264996,0.75,0.0,-0.76,0.39
edge_CHEMBL3265000_CHEMBL3264995,lig_CHEMBL3265000,lig_CHEMBL3264995,-0.5800000000000001,0.0,0.00,0.60
edge_CHEMBL3265000_CHEMBL3264997,lig_CHEMBL3265000,lig_CHEMBL3264997,0.8300000000000001,0.0,1.09,0.50
edge_CHEMBL3265002_CHEMBL3264996,lig_CHEMBL3265002,lig_CHEMBL3264996,-0.05000000000000071,0.0,-0.23,0.59
edge_CHEMBL3265002_CHEMBL3264999,lig_CHEMBL3265002,lig_CHEMBL3264999,-0.8000000000000007,0.0,0.58,0.34
edge_CHEMBL3265002_CHEMBL3265001,lig_CHEMBL3265002,lig_CHEMBL3265001,-1.4299999999999997,0.0,0.53,0.66
edge_CHEMBL3265003_CHEMBL3264999,lig_CHEMBL3265003,lig_CHEMBL3264999,-0.5899999999999999,0.0,0.75,0.40
edge_CHEMBL3265004_CHEMBL3264999,lig_CHEMBL3265004,lig_CHEMBL3264999,-0.5600000000000005,0.0,0.98,0.24
edge_CHEMBL3265004_CHEMBL3265001,lig_CHEMBL3265004,lig_CHEMBL3265001,-1.1899999999999995,0.0,0.74,0.33
edge_CHEMBL3265004_CHEMBL3265002,lig_CHEMBL3265004,lig_CHEMBL3265002,0.2400000000000002,0.0,0.50,0.20
edge_CHEMBL3265004_CHEMBL3265003,lig_CHEMBL3265004,lig_CHEMBL3265003,0.02999999999999936,0.0,-0.37,0.25
edge_CHEMBL3265006_CHEMBL3265011,lig_CHEMBL3265006,lig_CHEMBL3265011,1.33,0.0,3.47,0.24
