/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl0.xvg -188.93210131469397
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl1.xvg -157.19087753238117
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl2.xvg -162.6576134907703
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl3.xvg -193.42221983330802
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl4.xvg -181.4681600672608
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl5.xvg -138.7172165663456
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl6.xvg -143.45325836604044
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl7.xvg -203.63436279871485
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl8.xvg -189.40141054091237
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl9.xvg -202.0977924352099
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl10.xvg -171.35056409171986
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl11.xvg -156.77546825352405
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl12.xvg -151.07367877869353
/netmount/glic3/vgapsys/janssenBioexcel_benchmark/collected_dhdl/openff/eg5/protein/edge_CHEMBL1084431_CHEMBL1083517/stateB/morphes2/dhdl13.xvg -134.78052541112797
