name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_17124-1_18631-1,lig_17124-1,lig_18631-1,0.2599999999999998,0.37013511046643494,1.33,0.73
edge_17124-1_18634-1,lig_17124-1,lig_18634-1,-0.33000000000000007,0.29274562336608895,0.50,0.16
edge_18631-1_18624-1,lig_18631-1,lig_18624-1,0.9299999999999997,0.2745906043549196,2.44,1.26
edge_18631-1_18652-1,lig_18631-1,lig_18652-1,-1.2799999999999994,0.2469817807045694,-2.65,1.05
edge_18631-1_18660-1,lig_18631-1,lig_18660-1,0.7200000000000006,0.24041630560342617,-0.88,0.89
edge_18634-1_18637-1,lig_18634-1,lig_18637-1,-0.14000000000000057,0.27294688127912364,-0.57,0.46
edge_18626-1_18624-1,lig_18626-1,lig_18624-1,0.379999999999999,0.2051828452868319,1.13,0.09
edge_18626-1_18625-1,lig_18626-1,lig_18625-1,0.7699999999999996,0.212602916254693,0.71,0.11
edge_18626-1_18627-1,lig_18626-1,lig_18627-1,0.3899999999999988,0.22022715545545243,0.43,0.08
edge_18626-1_18628-1,lig_18626-1,lig_18628-1,0.16999999999999993,0.2280350850198276,0.75,0.08
edge_18626-1_18630-1,lig_18626-1,lig_18630-1,-0.28000000000000114,0.14035668847618202,0.56,0.08
edge_18626-1_18632-1,lig_18626-1,lig_18632-1,-0.22000000000000064,0.304138126514911,0.00,0.11
edge_18626-1_18634-1,lig_18626-1,lig_18634-1,-1.1400000000000006,0.14560219778561037,-1.63,0.18
edge_18626-1_18658-1,lig_18626-1,lig_18658-1,-0.8399999999999999,0.1664331697709324,-2.24,0.53
edge_18626-1_18659-1,lig_18626-1,lig_18659-1,-0.6000000000000014,0.15652475842498528,-2.53,0.74
edge_18626-1_18660-1,lig_18626-1,lig_18660-1,0.16999999999999993,0.15652475842498528,-3.05,0.58
edge_18627-1_18630-1,lig_18627-1,lig_18630-1,-0.6699999999999999,0.17029386365926402,0.27,0.09
edge_18628-1_18624-1,lig_18628-1,lig_18624-1,0.20999999999999908,0.23430749027719963,0.28,0.08
edge_18632-1_18624-1,lig_18632-1,lig_18624-1,0.5999999999999996,0.30886890422961005,0.80,0.19
edge_18659-1_18634-1,lig_18659-1,lig_18634-1,-0.5399999999999991,0.0806225774829855,-0.50,0.24
edge_18629-1_18627-1,lig_18629-1,lig_18627-1,0.1899999999999995,0.18788294228055938,0.03,0.09
edge_18633-1_18624-1,lig_18633-1,lig_18624-1,0.6899999999999995,0.25,0.78,0.09
edge_18637-1_18631-1,lig_18637-1,lig_18631-1,0.7300000000000004,0.35468295701936403,0.92,0.65
edge_18635-1_18624-1,lig_18635-1,lig_18624-1,-1.2200000000000006,0.17492855684535902,0.31,0.16
edge_18635-1_18625-1,lig_18635-1,lig_18625-1,-0.8300000000000001,0.1835755975068582,0.30,0.11
edge_18636-1_18624-1,lig_18636-1,lig_18624-1,-0.9900000000000002,0.35341194094144585,0.01,0.10
edge_18636-1_18625-1,lig_18636-1,lig_18625-1,-0.5999999999999996,0.35777087639996635,0.26,0.16
edge_18638-1_18634-1,lig_18638-1,lig_18634-1,0.09999999999999964,0.08944271909999159,0.81,0.17
edge_18638-1_18658-1,lig_18638-1,lig_18658-1,0.40000000000000036,0.12041594578792295,-0.07,0.35
edge_18639-1_18634-1,lig_18639-1,lig_18634-1,-0.2599999999999998,0.12649110640673517,0.55,0.10
edge_18639-1_18658-1,lig_18639-1,lig_18658-1,0.040000000000000924,0.15,0.46,0.23
