name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_17124-1_18631-1,lig_17124-1,lig_18631-1,0.2599999999999998,0.37013511046643494,2.30,0.17
edge_17124-1_18634-1,lig_17124-1,lig_18634-1,-0.33000000000000007,0.29274562336608895,0.54,0.11
edge_18631-1_18624-1,lig_18631-1,lig_18624-1,0.9299999999999997,0.2745906043549196,2.54,0.12
edge_18631-1_18652-1,lig_18631-1,lig_18652-1,-1.2799999999999994,0.2469817807045694,-1.43,0.41
edge_18631-1_18660-1,lig_18631-1,lig_18660-1,0.7200000000000006,0.24041630560342617,-0.52,0.21
edge_18634-1_18637-1,lig_18634-1,lig_18637-1,-0.14000000000000057,0.27294688127912364,-0.79,0.27
edge_18626-1_18624-1,lig_18626-1,lig_18624-1,0.379999999999999,0.2051828452868319,0.99,0.09
edge_18626-1_18625-1,lig_18626-1,lig_18625-1,0.7699999999999996,0.212602916254693,1.03,0.18
edge_18626-1_18627-1,lig_18626-1,lig_18627-1,0.3899999999999988,0.22022715545545243,0.08,0.17
edge_18626-1_18628-1,lig_18626-1,lig_18628-1,0.16999999999999993,0.2280350850198276,0.20,0.26
edge_18626-1_18630-1,lig_18626-1,lig_18630-1,-0.28000000000000114,0.14035668847618202,0.46,0.11
edge_18626-1_18632-1,lig_18626-1,lig_18632-1,-0.22000000000000064,0.304138126514911,-0.15,0.10
edge_18626-1_18634-1,lig_18626-1,lig_18634-1,-1.1400000000000006,0.14560219778561037,-1.90,0.41
edge_18626-1_18658-1,lig_18626-1,lig_18658-1,-0.8399999999999999,0.1664331697709324,-3.34,0.60
edge_18626-1_18659-1,lig_18626-1,lig_18659-1,-0.6000000000000014,0.15652475842498528,-3.57,0.57
edge_18626-1_18660-1,lig_18626-1,lig_18660-1,0.16999999999999993,0.15652475842498528,-1.39,0.20
edge_18627-1_18630-1,lig_18627-1,lig_18630-1,-0.6699999999999999,0.17029386365926402,0.20,0.06
edge_18628-1_18624-1,lig_18628-1,lig_18624-1,0.20999999999999908,0.23430749027719963,0.71,0.14
edge_18632-1_18624-1,lig_18632-1,lig_18624-1,0.5999999999999996,0.30886890422961005,1.07,0.07
edge_18659-1_18634-1,lig_18659-1,lig_18634-1,-0.5399999999999991,0.0806225774829855,-0.51,0.14
edge_18629-1_18627-1,lig_18629-1,lig_18627-1,0.1899999999999995,0.18788294228055938,-0.28,0.11
edge_18633-1_18624-1,lig_18633-1,lig_18624-1,0.6899999999999995,0.25,0.94,0.06
edge_18637-1_18631-1,lig_18637-1,lig_18631-1,0.7300000000000004,0.35468295701936403,1.63,0.61
edge_18635-1_18624-1,lig_18635-1,lig_18624-1,-1.2200000000000006,0.17492855684535902,0.52,0.15
edge_18635-1_18625-1,lig_18635-1,lig_18625-1,-0.8300000000000001,0.1835755975068582,0.48,0.11
edge_18636-1_18624-1,lig_18636-1,lig_18624-1,-0.9900000000000002,0.35341194094144585,-0.45,0.35
edge_18636-1_18625-1,lig_18636-1,lig_18625-1,-0.5999999999999996,0.35777087639996635,-0.35,0.10
edge_18638-1_18634-1,lig_18638-1,lig_18634-1,0.09999999999999964,0.08944271909999159,0.17,0.23
edge_18638-1_18658-1,lig_18638-1,lig_18658-1,0.40000000000000036,0.12041594578792295,0.12,0.28
edge_18639-1_18634-1,lig_18639-1,lig_18634-1,-0.2599999999999998,0.12649110640673517,0.49,0.08
edge_18639-1_18658-1,lig_18639-1,lig_18658-1,0.040000000000000924,0.15,0.09,0.35
