name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_11_19,lig_11,lig_19,-1.1999999999999993,0.0,-0.86,0.12
edge_11_21,lig_11,lig_21,-1.5099999999999998,0.0,-1.83,0.25
edge_11_24,lig_11,lig_24,-1.0799999999999983,0.0,-1.40,0.25
edge_11_35,lig_11,lig_35,-1.17,0.0,-1.90,0.11
edge_19_15,lig_19,lig_15,1.9900000000000002,0.0,-0.07,0.49
edge_19_25,lig_19,lig_25,1.040000000000001,0.0,-0.40,0.17
edge_19_37,lig_19,lig_37,0.46000000000000085,0.0,0.39,0.33
edge_21_37,lig_21,lig_37,0.7700000000000014,0.0,1.76,0.22
edge_21_38,lig_21,lig_38,0.8300000000000001,0.0,0.55,0.31
edge_24_14,lig_24,lig_14,-0.05000000000000071,0.0,1.26,0.07
edge_24_1a,lig_24,lig_1a,3.6999999999999993,0.0,2.74,0.25
edge_24_35,lig_24,lig_35,-0.09000000000000163,0.0,-0.13,0.07
edge_35_37,lig_35,lig_37,0.4300000000000015,0.0,1.40,0.10
edge_12_14,lig_12,lig_14,0.620000000000001,0.0,1.56,0.36
edge_12_25,lig_12,lig_25,1.5900000000000016,0.0,0.84,0.20
edge_12_33,lig_12,lig_33,3.320000000000001,0.0,1.86,0.33
edge_25_14,lig_25,lig_14,-0.9700000000000006,0.0,1.03,0.06
edge_33_13,lig_33,lig_13,-2.5100000000000007,0.0,-1.74,0.34
edge_33_25,lig_33,lig_25,-1.7299999999999995,0.0,-1.88,0.38
edge_13_25,lig_13,lig_25,0.7800000000000011,0.0,0.22,0.16
edge_16_15,lig_16,lig_15,-0.8600000000000003,0.0,-1.56,0.36
edge_16_26,lig_16,lig_26,-3.3099999999999996,0.0,-0.53,0.75
edge_26_14,lig_26,lig_14,0.5299999999999994,0.0,0.26,0.65
edge_26_32,lig_26,lig_32,2.6499999999999995,0.0,-0.63,0.37
edge_17_34,lig_17,lig_34,0.11999999999999922,0.0,0.53,0.05
edge_17_38,lig_17,lig_38,0.9799999999999986,0.0,1.37,0.27
edge_38_27,lig_38,lig_27,-0.21999999999999886,0.0,-0.09,0.10
edge_38_31,lig_38,lig_31,-0.14999999999999858,0.0,0.97,0.16
edge_38_34,lig_38,lig_34,-0.8599999999999994,0.0,-0.76,0.10
edge_18_14,lig_18,lig_14,0.0600000000000005,0.0,0.63,0.05
edge_18_19,lig_18,lig_19,-0.009999999999999787,0.0,0.56,0.18
edge_18_39,lig_18,lig_39,0.5400000000000009,0.0,1.00,0.44
edge_39_14,lig_39,lig_14,-0.4800000000000004,0.0,-0.40,0.17
edge_39_36,lig_39,lig_36,-1.620000000000001,0.0,-2.23,0.60
edge_37_34,lig_37,lig_34,-0.8000000000000007,0.0,-1.43,0.15
edge_1a_18,lig_1a,lig_18,-3.8100000000000005,0.0,-3.22,0.31
edge_1a_32,lig_1a,lig_32,-1.63,0.0,-1.45,0.12
edge_1a_37,lig_1a,lig_37,-3.3599999999999994,0.0,-2.12,0.12
edge_1a_40,lig_1a,lig_40,-2.5600000000000005,0.0,-0.61,0.12
edge_20_32,lig_20,lig_32,2.45,0.0,2.15,0.18
edge_20_34,lig_20,lig_34,-0.08000000000000007,0.0,0.44,0.09
edge_22_16,lig_22,lig_16,0.5500000000000007,0.0,0.11,0.33
edge_22_32,lig_22,lig_32,-0.10999999999999943,0.0,-0.55,0.23
edge_23_36,lig_23,lig_36,-1.1600000000000001,0.0,-1.97,0.11
edge_27_14,lig_27,lig_14,-0.23000000000000043,0.0,1.07,0.21
edge_27_37,lig_27,lig_37,0.16000000000000014,0.0,0.52,0.19
edge_28_23,lig_28,lig_23,-0.8200000000000003,0.0,-0.74,0.57
edge_28_34,lig_28,lig_34,-1.25,0.0,-0.66,0.18
edge_28_37,lig_28,lig_37,-0.4499999999999993,0.0,1.21,0.49
edge_29_1a,lig_29,lig_1a,2.6500000000000004,0.0,2.52,0.20
edge_29_40,lig_29,lig_40,0.08999999999999986,0.0,1.57,0.39
edge_30_13,lig_30,lig_13,-2.7,0.0,-2.26,0.70
edge_30_20,lig_30,lig_20,-3.2199999999999998,0.0,-2.88,0.28
edge_30_21,lig_30,lig_21,-3.2700000000000005,0.0,-2.31,0.17
edge_30_39,lig_30,lig_39,-2.4099999999999993,0.0,-0.43,0.33
edge_31_13,lig_31,lig_13,-0.11000000000000121,0.0,-1.36,0.12
edge_31_33,lig_31,lig_33,2.3999999999999995,0.0,0.50,0.16
edge_31_36,lig_31,lig_36,-1.4400000000000013,0.0,-1.50,0.57
edge_41_1a,lig_41,lig_1a,3.0199999999999996,0.0,0.44,0.60
edge_41_29,lig_41,lig_29,0.3699999999999992,0.0,0.14,0.65
