name,smiles,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
17,[H][C]1=[N][C]2=[C]([O][C]([H])([H])[C]3([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]3([H])[H])[N]=[C]([N]([H])[C]3=[C]([H])[C]([H])=[C]([H])[C]([Br])=[C]3[H])[N]=[C]2[N]1[H],-7.09,0.42,-7.58,0.24
1h1q,[H][C]1=[N][C]2=[C]([O][C]([H])([H])[C]3([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]3([H])[H])[N]=[C]([N]([H])[C]3=[C]([H])[C]([H])=[C]([H])[C]([H])=[C]3[H])[N]=[C]2[N]1[H],-8.25,0.02,-7.90,0.15
21,[H][C]1=[N][C]2=[C]([O][C]([H])([H])[C]3([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]3([H])[H])[N]=[C]([N]([H])[C]3=[C]([H])[C]([H])=[C]([H])[C]([O][C]([H])([H])[H])=[C]3[H])[N]=[C]2[N]1[H],-7.89,0.07,-7.54,0.23
22,[H][C]1=[N][C]2=[C]([O][C]([H])([H])[C]3([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]3([H])[H])[N]=[C]([N]([H])[C]3=[C]([H])[C]([H])=[C]([H])[C]([S][C]([H])([H])[H])=[C]3[H])[N]=[C]2[N]1[H],-7.92,0.04,-8.04,0.30
1h1r,[H]c1c(c(c(c(c1[H])Cl)[H])N([H])c2nc3c(c(n2)OC([H])([H])C4(C(C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])N=C(N3[H])[H])[H],-7.74,0.08,-7.96,0.23
1oi9,[H][O][C]1=[C]([H])[C]([H])=[C]([N]([H])[C]2=[N][C]([O][C]([H])([H])[C]3([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]3([H])[H])=[C]3[N]=[C]([H])[N]([H])[C]3=[N]2)[C]([H])=[C]1[H],-9.83,0.01,-10.87,0.16
1h1s,[H][C]1=[N][C]2=[C]([O][C]([H])([H])[C]3([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]3([H])[H])[N]=[C]([N]([H])[C]3=[C]([H])[C]([H])=[C]([S](=[O])(=[O])[N]([H])[H])[C]([H])=[C]3[H])[N]=[C]2[N]1[H],-11.35,0.11,-11.61,0.22
1oiy,[H][C]1=[N][C]2=[C]([O][C]([H])([H])[C]3([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]3([H])[H])[N]=[C]([N]([H])[C]3=[C]([H])[C]([H])=[C]([C](=[O])[N]([H])[H])[C]([H])=[C]3[H])[N]=[C]2[N]1[H],-9.88,0.31,-9.54,0.15
26,[H][C]1=[N][C]2=[C]([O][C]([H])([H])[C]3([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]3([H])[H])[N]=[C]([N]([H])[C]3=[C]([H])[C]([H])=[C]([O][C]([H])([H])[H])[C]([H])=[C]3[H])[N]=[C]2[N]1[H],-8.49,0.03,-9.01,0.16
20,[H][O][C]([H])([H])[C]1=[C]([H])[C]([H])=[C]([H])[C]([N]([H])[C]2=[N][C]([O][C]([H])([H])[C]3([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]3([H])[H])=[C]3[N]=[C]([H])[N]([H])[C]3=[N]2)=[C]1[H],-8.78,0.15,-8.71,0.19
1oiu,[H][C]1=[N][C]2=[C]([O][C]([H])([H])[C]3([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]3([H])[H])[N]=[C]([N]([H])[C]3=[C]([H])[C]([S](=[O])(=[O])[N]([H])[H])=[C]([H])[C]([H])=[C]3[H])[N]=[C]2[N]1[H],-9.17,0.11,-10.42,0.26
29,[H]c1c(c(c(c(c1N([H])c2nc3c(c(n2)OC([H])([H])C4(C(C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])N=C(N3[H])[H])[H])[H])S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])[H],-9.95,0.21,-8.25,0.22
31,[H]c1c(c(c(c(c1N([H])c2nc3c(c(n2)OC([H])([H])C4(C(C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])N=C(N3[H])[H])[H])[H])[S@@](=O)C([H])([H])[H])[H],-9.61,0.06,-9.15,0.21
32,[H]c1c(c(c(c(c1N([H])c2nc3c(c(n2)OC([H])([H])C4(C(C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])N=C(N3[H])[H])[H])OC([H])([H])[H])S(=O)(=O)N([H])[H])[H],-9.82,0.07,-9.15,0.33
28,[H][C]1=[N][C]2=[C]([O][C]([H])([H])[C]3([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]3([H])[H])[N]=[C]([N]([H])[C]3=[C]([H])[C]([H])=[C]([S](=[O])(=[O])[N]([H])[C]([H])([H])[H])[C]([H])=[C]3[H])[N]=[C]2[N]1[H],-11.19,0.01,-11.49,0.43
30,[H]c1c(c(c(c(c1N([H])c2nc3c(c(n2)OC([H])([H])C4(C(C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])N=C(N3[H])[H])[H])[H])S(=O)(=O)C([H])([H])[H])[H],-9.88,0.07,-9.62,0.34
