frame0/dhdl0.xvg -379.099016012
frame1/dhdl1.xvg -414.213355123
frame2/dhdl2.xvg -365.000565464
frame3/dhdl3.xvg -399.798452096
frame4/dhdl4.xvg -360.465305581
frame5/dhdl5.xvg -398.636744833
frame6/dhdl6.xvg -391.081804069
frame7/dhdl7.xvg -397.084177355
frame8/dhdl8.xvg -369.794740275
frame9/dhdl9.xvg -401.576172171
frame10/dhdl10.xvg -376.677117482
frame11/dhdl11.xvg -400.144375222
frame12/dhdl12.xvg -374.235598352
frame13/dhdl13.xvg -392.300152799
frame14/dhdl14.xvg -384.436865727
frame15/dhdl15.xvg -402.774560566
frame16/dhdl16.xvg -413.532792661
frame17/dhdl17.xvg -390.532612939
frame18/dhdl18.xvg -405.777012832
frame19/dhdl19.xvg -410.136528269
frame20/dhdl20.xvg -418.549723602
frame21/dhdl21.xvg -392.618222767
frame22/dhdl22.xvg -409.982405632
frame23/dhdl23.xvg -384.871938097
frame24/dhdl24.xvg -388.705732019
frame25/dhdl25.xvg -396.746248166
frame26/dhdl26.xvg -390.178131504
frame27/dhdl27.xvg -372.159155655
frame28/dhdl28.xvg -392.141769173
frame29/dhdl29.xvg -364.605673288
frame30/dhdl30.xvg -366.673914475
frame31/dhdl31.xvg -366.264542797
frame32/dhdl32.xvg -362.398411065
frame33/dhdl33.xvg -387.427411387
frame34/dhdl34.xvg -376.481057914
frame35/dhdl35.xvg -383.683520035
frame36/dhdl36.xvg -386.446071151
frame37/dhdl37.xvg -381.024043444
frame38/dhdl38.xvg -375.442553071
frame39/dhdl39.xvg -392.896782894
frame40/dhdl40.xvg -384.907565779
frame41/dhdl41.xvg -394.896832342
frame42/dhdl42.xvg -379.173163901
frame43/dhdl43.xvg -400.749665571
frame44/dhdl44.xvg -379.343372262
frame45/dhdl45.xvg -378.527884611
frame46/dhdl46.xvg -386.596620986
frame47/dhdl47.xvg -394.862017255
frame48/dhdl48.xvg -379.918645039
frame49/dhdl49.xvg -381.29023827
frame50/dhdl50.xvg -407.003832549
frame51/dhdl51.xvg -377.887072582
frame52/dhdl52.xvg -410.880385541
frame53/dhdl53.xvg -396.111802186
frame54/dhdl54.xvg -369.169881645
frame55/dhdl55.xvg -377.713259701
frame56/dhdl56.xvg -393.995341641
frame57/dhdl57.xvg -393.890849284
frame58/dhdl58.xvg -408.406439367
frame59/dhdl59.xvg -400.313379292
frame60/dhdl60.xvg -396.114413698
frame61/dhdl61.xvg -398.444968786
frame62/dhdl62.xvg -389.897010598
frame63/dhdl63.xvg -380.588549062
frame64/dhdl64.xvg -393.769084191
frame65/dhdl65.xvg -409.604637412
frame66/dhdl66.xvg -396.003105046
frame67/dhdl67.xvg -392.5755863
frame68/dhdl68.xvg -393.450484142
frame69/dhdl69.xvg -374.10428547
frame70/dhdl70.xvg -382.294001415
frame71/dhdl71.xvg -393.720766037
frame72/dhdl72.xvg -408.982876246
frame73/dhdl73.xvg -367.807481046
frame74/dhdl74.xvg -379.000692709
frame75/dhdl75.xvg -420.604187566
frame76/dhdl76.xvg -402.582892025
frame77/dhdl77.xvg -390.804611136
frame78/dhdl78.xvg -372.051514534
frame79/dhdl79.xvg -387.728446372
