name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_16_15,lig_16,lig_15,1.5999999999999988,0.0,-0.06,0.18
edge_16_19,lig_16,lig_19,-1.450000000000001,0.0,-2.19,0.85
edge_19_32,lig_19,lig_32,1.1899999999999995,0.0,0.96,0.23
edge_17_16,lig_17,lig_16,-0.28999999999999915,0.0,-1.57,0.35
edge_18_15,lig_18,lig_15,3.29,0.0,0.15,0.40
edge_18_45,lig_18,lig_45,-0.20999999999999908,0.0,-1.84,0.29
edge_21_26,lig_21,lig_26,-0.46000000000000085,0.0,-0.82,0.39
edge_21_29,lig_21,lig_29,0.5,0.0,0.71,0.94
edge_29_33,lig_29,lig_33,-1.8499999999999996,0.0,-0.98,0.18
edge_22_21,lig_22,lig_21,0.5299999999999994,0.0,2.86,0.34
edge_22_26,lig_22,lig_26,0.06999999999999851,0.0,1.61,0.09
edge_22_32,lig_22,lig_32,0.7399999999999984,0.0,1.27,0.31
edge_23_34,lig_23,lig_34,-2.17,0.0,-2.59,0.49
edge_34_36,lig_34,lig_36,-0.09999999999999964,0.0,0.06,0.28
edge_33_34,lig_33,lig_34,-0.08000000000000007,0.0,-1.35,0.25
edge_30_33,lig_30,lig_33,0.5899999999999999,0.0,3.13,0.51
edge_30_37,lig_30,lig_37,0.16999999999999993,0.0,0.93,0.33
edge_31_37,lig_31,lig_37,0.41000000000000014,0.0,0.87,0.24
edge_35_36,lig_35,lig_36,0.2400000000000002,0.0,0.92,0.40
edge_35_37,lig_35,lig_37,0.0,0.0,0.10,0.26
edge_39_32,lig_39,lig_32,1.9799999999999986,0.0,3.22,0.38
edge_40_19,lig_40,lig_19,0.4499999999999993,0.0,2.29,0.54
edge_40_33,lig_40,lig_33,0.08000000000000007,0.0,1.53,0.32
edge_41_39,lig_41,lig_39,-0.2400000000000002,0.0,0.05,0.30
edge_41_40,lig_41,lig_40,0.09999999999999964,0.0,0.03,0.21
edge_42_13,lig_42,lig_13,0.2400000000000002,0.0,0.26,0.19
edge_43_38,lig_43,lig_38,0.5499999999999989,0.0,-0.79,0.23
edge_43_42,lig_43,lig_42,0.41000000000000014,0.0,-2.09,0.37
edge_43_45,lig_43,lig_45,0.75,0.0,-0.17,0.38
edge_44_32,lig_44,lig_32,1.9799999999999986,0.0,2.22,0.52
edge_44_36,lig_44,lig_36,0.2400000000000002,0.0,-0.07,0.28
