name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_13_14,lig_13,lig_14,2.9499999999999993,0.0,3.24,0.83
edge_16_14,lig_16,lig_14,0.9499999999999993,0.0,0.80,0.42
edge_16_15,lig_16,lig_15,1.5999999999999988,0.0,-0.58,0.44
edge_16_19,lig_16,lig_19,-1.450000000000001,0.0,-1.87,0.31
edge_16_20,lig_16,lig_20,-1.4100000000000001,0.0,-1.84,0.45
edge_19_25,lig_19,lig_25,0.9399999999999995,0.0,2.93,1.02
edge_19_32,lig_19,lig_32,1.1899999999999995,0.0,0.04,0.17
edge_20_35,lig_20,lig_35,-0.8300000000000001,0.0,-3.01,0.72
edge_17_16,lig_17,lig_16,-0.28999999999999915,0.0,-1.42,0.48
edge_17_25,lig_17,lig_25,-0.8000000000000007,0.0,-1.05,1.17
edge_17_45,lig_17,lig_45,-2.1899999999999995,0.0,-4.32,0.24
edge_18_13,lig_18,lig_13,-0.3099999999999987,0.0,-0.02,0.52
edge_18_15,lig_18,lig_15,3.29,0.0,-0.57,0.19
edge_18_45,lig_18,lig_45,-0.20999999999999908,0.0,-2.13,0.35
edge_32_23,lig_32,lig_23,0.5300000000000011,0.0,0.97,0.90
edge_35_18,lig_35,lig_18,0.5499999999999989,0.0,3.62,0.34
edge_35_27,lig_35,lig_27,3.0599999999999987,0.0,2.27,0.90
edge_35_36,lig_35,lig_36,0.2400000000000002,0.0,-0.14,0.26
edge_35_37,lig_35,lig_37,0.0,0.0,-0.13,0.57
edge_21_20,lig_21,lig_20,-0.9399999999999995,0.0,-1.72,0.48
edge_21_26,lig_21,lig_26,-0.46000000000000085,0.0,-0.35,0.11
edge_21_29,lig_21,lig_29,0.5,0.0,-1.60,0.66
edge_21_41,lig_21,lig_41,-1.5299999999999994,0.0,-4.60,0.70
edge_29_33,lig_29,lig_33,-1.8499999999999996,0.0,-0.17,0.37
edge_41_39,lig_41,lig_39,-0.2400000000000002,0.0,0.53,0.06
edge_41_40,lig_41,lig_40,0.09999999999999964,0.0,0.08,0.13
edge_22_21,lig_22,lig_21,0.5299999999999994,0.0,2.92,0.25
edge_22_26,lig_22,lig_26,0.06999999999999851,0.0,1.52,0.89
edge_22_32,lig_22,lig_32,0.7399999999999984,0.0,1.25,0.40
edge_23_14,lig_23,lig_14,0.6799999999999997,0.0,2.14,1.43
edge_23_34,lig_23,lig_34,-2.17,0.0,-2.87,0.22
edge_34_36,lig_34,lig_36,-0.09999999999999964,0.0,-0.49,0.55
edge_24_33,lig_24,lig_33,-0.7599999999999998,0.0,1.52,0.63
edge_24_42,lig_24,lig_42,-1.1799999999999997,0.0,-3.09,1.06
edge_33_32,lig_33,lig_32,1.5599999999999987,0.0,1.45,0.33
edge_33_34,lig_33,lig_34,-0.08000000000000007,0.0,-1.76,0.33
edge_42_13,lig_42,lig_13,0.2400000000000002,0.0,1.23,0.82
edge_27_36,lig_27,lig_36,-2.8199999999999985,0.0,-3.10,0.41
edge_28_25,lig_28,lig_25,-3.5900000000000007,0.0,-1.15,0.31
edge_28_30,lig_28,lig_30,-5.489999999999999,0.0,-3.75,0.66
edge_28_39,lig_28,lig_39,-5.319999999999999,0.0,-4.54,0.53
edge_30_33,lig_30,lig_33,0.5899999999999999,0.0,2.45,0.30
edge_30_37,lig_30,lig_37,0.16999999999999993,0.0,-0.90,0.52
edge_39_32,lig_39,lig_32,1.9799999999999986,0.0,3.15,0.50
edge_31_25,lig_31,lig_25,2.139999999999999,0.0,4.02,0.82
edge_31_37,lig_31,lig_37,0.41000000000000014,0.0,0.93,0.26
edge_38_29,lig_38,lig_29,2.130000000000001,0.0,-0.12,0.81
edge_40_19,lig_40,lig_19,0.4499999999999993,0.0,3.38,0.43
edge_40_33,lig_40,lig_33,0.08000000000000007,0.0,2.20,0.39
edge_43_38,lig_43,lig_38,0.5499999999999989,0.0,-1.09,0.22
edge_43_42,lig_43,lig_42,0.41000000000000014,0.0,-0.16,0.26
edge_43_45,lig_43,lig_45,0.75,0.0,-0.09,0.31
edge_44_32,lig_44,lig_32,1.9799999999999986,0.0,1.72,0.33
edge_44_36,lig_44,lig_36,0.2400000000000002,0.0,0.02,0.73
