name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_28_L_29_L,lig_28_L,lig_29_L,0.4900000000000002,0.3001666203960727,0.94,0.19
edge_28_L_35_L,lig_28_L,lig_35_L,0.6600000000000001,0.18027756377319948,2.59,0.72
edge_28_L_36_L,lig_28_L,lig_36_L,0.14000000000000057,0.19209372712298547,2.20,0.60
edge_28_L_37_L,lig_28_L,lig_37_L,-0.0600000000000005,0.22671568097509268,0.70,0.08
edge_28_L_38_L,lig_28_L,lig_38_L,0.0,0.21213203435596426,1.26,0.13
edge_35_L_29_L,lig_35_L,lig_29_L,-0.16999999999999993,0.2785677655436824,-0.16,0.48
edge_37_L_36_L,lig_37_L,lig_36_L,0.20000000000000107,0.20808652046684814,1.40,0.08
edge_38_L_36_L,lig_38_L,lig_36_L,0.14000000000000057,0.19209372712298547,1.92,0.05
edge_38_L_37_L,lig_38_L,lig_37_L,-0.0600000000000005,0.22671568097509268,-0.50,0.09
edge_30_L_29_L,lig_30_L,lig_29_L,0.34999999999999964,0.2863564212655271,0.17,0.12
edge_31_L_29_L,lig_31_L,lig_29_L,0.34999999999999964,0.4440720662234903,0.26,0.30
edge_31_L_30_L,lig_31_L,lig_30_L,0.0,0.3794733192202055,0.50,0.24
edge_32_L_29_L,lig_32_L,lig_29_L,0.34999999999999964,0.5458937625582472,1.20,0.23
edge_32_L_30_L,lig_32_L,lig_30_L,0.0,0.49477267507411926,0.69,0.17
edge_32_L_31_L,lig_32_L,lig_31_L,0.0,0.6,1.05,0.08
edge_32_L_35_L,lig_32_L,lig_35_L,0.5199999999999996,0.4903060268852505,1.35,0.21
edge_33_L_29_L,lig_33_L,lig_29_L,0.2400000000000002,0.47707441767506253,-0.24,0.60
edge_33_L_30_L,lig_33_L,lig_30_L,-0.10999999999999943,0.417612260356422,0.02,0.24
edge_34_L_29_L,lig_34_L,lig_29_L,0.15000000000000036,0.2751363298439521,1.88,0.54
edge_34_L_30_L,lig_34_L,lig_30_L,-0.1999999999999993,0.15,1.25,0.65
edge_34_L_36_L,lig_34_L,lig_36_L,-0.1999999999999993,0.15,0.95,0.66
edge_39_L_28_L,lig_39_L,lig_28_L,-0.7900000000000009,0.15524174696260024,-0.82,0.22
edge_39_L_34_L,lig_39_L,lig_34_L,-0.45000000000000107,0.09848857801796104,-2.19,0.30
edge_39_L_35_L,lig_39_L,lig_35_L,-0.13000000000000078,0.1077032961426901,0.53,0.71
edge_39_L_36_L,lig_39_L,lig_36_L,-0.6500000000000004,0.12649110640673517,-0.73,0.12
edge_39_L_37_L,lig_39_L,lig_37_L,-0.8500000000000014,0.1746424919657298,-0.87,0.05
