name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_CHEMBL1077204_CHEMBL1083836,lig_CHEMBL1077204,lig_CHEMBL1083836,0.1899999999999995,0.0,0.95,1.35
edge_CHEMBL1077204_CHEMBL1084143,lig_CHEMBL1077204,lig_CHEMBL1084143,-0.8300000000000001,0.0,-0.84,0.41
edge_CHEMBL1077204_CHEMBL1084676,lig_CHEMBL1077204,lig_CHEMBL1084676,0.33000000000000007,0.0,0.89,0.51
edge_CHEMBL1083836_CHEMBL1085666,lig_CHEMBL1083836,lig_CHEMBL1085666,0.34999999999999964,0.0,-1.79,0.28
edge_CHEMBL1083836_CHEMBL1096002,lig_CHEMBL1083836,lig_CHEMBL1096002,-0.2699999999999996,0.0,-0.92,0.26
edge_CHEMBL1077227_CHEMBL1078998,lig_CHEMBL1077227,lig_CHEMBL1078998,0.9500000000000011,0.0,1.11,0.30
edge_CHEMBL1077227_CHEMBL1084935,lig_CHEMBL1077227,lig_CHEMBL1084935,0.7900000000000009,0.0,4.36,0.50
edge_CHEMBL1077227_CHEMBL1085666,lig_CHEMBL1077227,lig_CHEMBL1085666,0.8200000000000003,0.0,3.38,0.59
edge_CHEMBL1077227_CHEMBL1086410,lig_CHEMBL1077227,lig_CHEMBL1086410,-0.1399999999999988,0.0,3.62,0.62
edge_CHEMBL1086410_CHEMBL1084935,lig_CHEMBL1086410,lig_CHEMBL1084935,0.9299999999999997,0.0,0.53,1.03
edge_CHEMBL1086410_CHEMBL1089056,lig_CHEMBL1086410,lig_CHEMBL1089056,2.0299999999999994,0.0,2.51,0.41
edge_CHEMBL1086410_CHEMBL1096002,lig_CHEMBL1086410,lig_CHEMBL1096002,0.33999999999999986,0.0,-0.23,0.45
edge_CHEMBL1078691_CHEMBL1089056,lig_CHEMBL1078691,lig_CHEMBL1089056,0.75,0.0,-0.75,0.37
edge_CHEMBL1078691_CHEMBL1093088,lig_CHEMBL1078691,lig_CHEMBL1093088,-1.0399999999999991,0.0,0.35,0.76
edge_CHEMBL1089056_CHEMBL1078998,lig_CHEMBL1089056,lig_CHEMBL1078998,-0.9399999999999995,0.0,-4.31,0.30
edge_CHEMBL1089056_CHEMBL1088740,lig_CHEMBL1089056,lig_CHEMBL1088740,0.75,0.0,1.97,0.33
edge_CHEMBL1093088_CHEMBL1088740,lig_CHEMBL1093088,lig_CHEMBL1088740,2.539999999999999,0.0,0.82,0.36
edge_CHEMBL1078774_CHEMBL1088740,lig_CHEMBL1078774,lig_CHEMBL1088740,1.92,0.0,-1.88,0.59
edge_CHEMBL1078774_CHEMBL1089056,lig_CHEMBL1078774,lig_CHEMBL1089056,1.17,0.0,-3.27,0.38
edge_CHEMBL1082248_CHEMBL1083517,lig_CHEMBL1082248,lig_CHEMBL1083517,0.16999999999999993,0.0,0.73,0.26
edge_CHEMBL1082248_CHEMBL1083836,lig_CHEMBL1082248,lig_CHEMBL1083836,0.7799999999999994,0.0,0.94,0.22
edge_CHEMBL1082248_CHEMBL1084143,lig_CHEMBL1082248,lig_CHEMBL1084143,-0.2400000000000002,0.0,-0.16,0.85
edge_CHEMBL1082248_CHEMBL1084678,lig_CHEMBL1082248,lig_CHEMBL1084678,0.5099999999999998,0.0,0.10,1.74
edge_CHEMBL1082248_CHEMBL1086410,lig_CHEMBL1082248,lig_CHEMBL1086410,0.16999999999999993,0.0,0.21,0.38
edge_CHEMBL1082248_CHEMBL1096002,lig_CHEMBL1082248,lig_CHEMBL1096002,0.5099999999999998,0.0,-0.23,0.14
edge_CHEMBL1083517_CHEMBL1085666,lig_CHEMBL1083517,lig_CHEMBL1085666,0.9599999999999991,0.0,-1.75,0.39
edge_CHEMBL1084678_CHEMBL1077204,lig_CHEMBL1084678,lig_CHEMBL1077204,0.08000000000000007,0.0,-1.88,1.16
edge_CHEMBL1084678_CHEMBL1084143,lig_CHEMBL1084678,lig_CHEMBL1084143,-0.75,0.0,-0.89,0.71
edge_CHEMBL1084678_CHEMBL1084431,lig_CHEMBL1084678,lig_CHEMBL1084431,1.3200000000000003,0.0,0.09,1.27
edge_CHEMBL1084678_CHEMBL1084676,lig_CHEMBL1084678,lig_CHEMBL1084676,0.41000000000000014,0.0,-1.60,0.64
edge_CHEMBL1084678_CHEMBL1084677,lig_CHEMBL1084678,lig_CHEMBL1084677,-0.33999999999999986,0.0,-0.02,0.59
edge_CHEMBL1084678_CHEMBL1084935,lig_CHEMBL1084678,lig_CHEMBL1084935,0.5899999999999999,0.0,-2.48,1.55
edge_CHEMBL1096002_CHEMBL1084935,lig_CHEMBL1096002,lig_CHEMBL1084935,0.5899999999999999,0.0,1.51,0.29
edge_CHEMBL1082249_CHEMBL1077227,lig_CHEMBL1082249,lig_CHEMBL1077227,-0.10000000000000142,0.0,-4.19,0.71
edge_CHEMBL1082249_CHEMBL1082248,lig_CHEMBL1082249,lig_CHEMBL1082248,-0.41000000000000014,0.0,0.55,0.28
edge_CHEMBL1082249_CHEMBL1086409,lig_CHEMBL1082249,lig_CHEMBL1086409,1.3599999999999994,0.0,1.68,0.19
edge_CHEMBL1082249_CHEMBL1096003,lig_CHEMBL1082249,lig_CHEMBL1096003,-0.6500000000000004,0.0,-0.25,0.67
edge_CHEMBL1086409_CHEMBL1082248,lig_CHEMBL1086409,lig_CHEMBL1082248,-1.7699999999999996,0.0,-0.92,0.17
edge_CHEMBL1086409_CHEMBL1083517,lig_CHEMBL1086409,lig_CHEMBL1083517,-1.5999999999999996,0.0,0.97,0.29
edge_CHEMBL1086409_CHEMBL1084676,lig_CHEMBL1086409,lig_CHEMBL1084676,-0.8499999999999996,0.0,0.13,0.58
edge_CHEMBL1086409_CHEMBL1084678,lig_CHEMBL1086409,lig_CHEMBL1084678,-1.2599999999999998,0.0,0.66,1.48
edge_CHEMBL1086409_CHEMBL1085666,lig_CHEMBL1086409,lig_CHEMBL1085666,-0.6400000000000006,0.0,-0.43,0.76
edge_CHEMBL1086409_CHEMBL1086410,lig_CHEMBL1086409,lig_CHEMBL1086410,-1.5999999999999996,0.0,0.12,0.26
