name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_CHEMBL1077204_CHEMBL1083836,lig_CHEMBL1077204,lig_CHEMBL1083836,0.1899999999999995,0.0,1.64,0.43
edge_CHEMBL1077204_CHEMBL1084143,lig_CHEMBL1077204,lig_CHEMBL1084143,-0.8300000000000001,0.0,0.81,0.93
edge_CHEMBL1077204_CHEMBL1084676,lig_CHEMBL1077204,lig_CHEMBL1084676,0.33000000000000007,0.0,0.95,0.15
edge_CHEMBL1083836_CHEMBL1085666,lig_CHEMBL1083836,lig_CHEMBL1085666,0.34999999999999964,0.0,-0.24,0.60
edge_CHEMBL1083836_CHEMBL1096002,lig_CHEMBL1083836,lig_CHEMBL1096002,-0.2699999999999996,0.0,-1.17,1.07
edge_CHEMBL1077227_CHEMBL1078998,lig_CHEMBL1077227,lig_CHEMBL1078998,0.9500000000000011,0.0,-0.17,0.35
edge_CHEMBL1077227_CHEMBL1084935,lig_CHEMBL1077227,lig_CHEMBL1084935,0.7900000000000009,0.0,1.88,0.51
edge_CHEMBL1077227_CHEMBL1085666,lig_CHEMBL1077227,lig_CHEMBL1085666,0.8200000000000003,0.0,1.74,0.20
edge_CHEMBL1077227_CHEMBL1086410,lig_CHEMBL1077227,lig_CHEMBL1086410,-0.1399999999999988,0.0,2.53,0.12
edge_CHEMBL1086410_CHEMBL1084935,lig_CHEMBL1086410,lig_CHEMBL1084935,0.9299999999999997,0.0,-0.48,0.63
edge_CHEMBL1086410_CHEMBL1089056,lig_CHEMBL1086410,lig_CHEMBL1089056,2.0299999999999994,0.0,-1.28,0.22
edge_CHEMBL1086410_CHEMBL1096002,lig_CHEMBL1086410,lig_CHEMBL1096002,0.33999999999999986,0.0,-1.54,0.22
edge_CHEMBL1078691_CHEMBL1089056,lig_CHEMBL1078691,lig_CHEMBL1089056,0.75,0.0,-1.57,0.12
edge_CHEMBL1078691_CHEMBL1093088,lig_CHEMBL1078691,lig_CHEMBL1093088,-1.0399999999999991,0.0,-2.68,0.27
edge_CHEMBL1089056_CHEMBL1078998,lig_CHEMBL1089056,lig_CHEMBL1078998,-0.9399999999999995,0.0,-1.90,0.10
edge_CHEMBL1089056_CHEMBL1088740,lig_CHEMBL1089056,lig_CHEMBL1088740,0.75,0.0,1.80,0.30
edge_CHEMBL1093088_CHEMBL1088740,lig_CHEMBL1093088,lig_CHEMBL1088740,2.539999999999999,0.0,2.06,0.86
edge_CHEMBL1078774_CHEMBL1088740,lig_CHEMBL1078774,lig_CHEMBL1088740,1.92,0.0,-2.36,0.47
edge_CHEMBL1078774_CHEMBL1089056,lig_CHEMBL1078774,lig_CHEMBL1089056,1.17,0.0,-4.14,0.58
edge_CHEMBL1082248_CHEMBL1083517,lig_CHEMBL1082248,lig_CHEMBL1083517,0.16999999999999993,0.0,1.87,0.19
edge_CHEMBL1082248_CHEMBL1083836,lig_CHEMBL1082248,lig_CHEMBL1083836,0.7799999999999994,0.0,1.17,0.18
edge_CHEMBL1082248_CHEMBL1084143,lig_CHEMBL1082248,lig_CHEMBL1084143,-0.2400000000000002,0.0,0.21,1.94
edge_CHEMBL1082248_CHEMBL1084678,lig_CHEMBL1082248,lig_CHEMBL1084678,0.5099999999999998,0.0,1.95,0.92
edge_CHEMBL1082248_CHEMBL1086410,lig_CHEMBL1082248,lig_CHEMBL1086410,0.16999999999999993,0.0,2.05,0.80
edge_CHEMBL1082248_CHEMBL1096002,lig_CHEMBL1082248,lig_CHEMBL1096002,0.5099999999999998,0.0,0.30,0.36
edge_CHEMBL1083517_CHEMBL1085666,lig_CHEMBL1083517,lig_CHEMBL1085666,0.9599999999999991,0.0,-0.57,0.36
edge_CHEMBL1084678_CHEMBL1077204,lig_CHEMBL1084678,lig_CHEMBL1077204,0.08000000000000007,0.0,-0.60,0.65
edge_CHEMBL1084678_CHEMBL1084143,lig_CHEMBL1084678,lig_CHEMBL1084143,-0.75,0.0,0.16,0.29
edge_CHEMBL1084678_CHEMBL1084431,lig_CHEMBL1084678,lig_CHEMBL1084431,1.3200000000000003,0.0,2.82,1.06
edge_CHEMBL1084678_CHEMBL1084676,lig_CHEMBL1084678,lig_CHEMBL1084676,0.41000000000000014,0.0,-0.08,1.23
edge_CHEMBL1084678_CHEMBL1084677,lig_CHEMBL1084678,lig_CHEMBL1084677,-0.33999999999999986,0.0,1.09,0.87
edge_CHEMBL1084678_CHEMBL1084935,lig_CHEMBL1084678,lig_CHEMBL1084935,0.5899999999999999,0.0,1.87,1.55
edge_CHEMBL1096002_CHEMBL1084935,lig_CHEMBL1096002,lig_CHEMBL1084935,0.5899999999999999,0.0,0.79,0.71
edge_CHEMBL1082249_CHEMBL1077227,lig_CHEMBL1082249,lig_CHEMBL1077227,-0.10000000000000142,0.0,-0.30,0.57
edge_CHEMBL1082249_CHEMBL1082248,lig_CHEMBL1082249,lig_CHEMBL1082248,-0.41000000000000014,0.0,0.91,0.78
edge_CHEMBL1082249_CHEMBL1086409,lig_CHEMBL1082249,lig_CHEMBL1086409,1.3599999999999994,0.0,1.53,0.87
edge_CHEMBL1082249_CHEMBL1096003,lig_CHEMBL1082249,lig_CHEMBL1096003,-0.6500000000000004,0.0,-0.52,0.59
edge_CHEMBL1086409_CHEMBL1082248,lig_CHEMBL1086409,lig_CHEMBL1082248,-1.7699999999999996,0.0,-1.80,0.21
edge_CHEMBL1086409_CHEMBL1083517,lig_CHEMBL1086409,lig_CHEMBL1083517,-1.5999999999999996,0.0,1.00,0.19
edge_CHEMBL1086409_CHEMBL1084676,lig_CHEMBL1086409,lig_CHEMBL1084676,-0.8499999999999996,0.0,-2.50,0.49
edge_CHEMBL1086409_CHEMBL1084678,lig_CHEMBL1086409,lig_CHEMBL1084678,-1.2599999999999998,0.0,-3.24,1.00
edge_CHEMBL1086409_CHEMBL1085666,lig_CHEMBL1086409,lig_CHEMBL1085666,-0.6400000000000006,0.0,0.04,0.27
edge_CHEMBL1086409_CHEMBL1086410,lig_CHEMBL1086409,lig_CHEMBL1086410,-1.5999999999999996,0.0,1.29,0.39
edge_CHEMBL1096003_CHEMBL1084143,lig_CHEMBL1096003,lig_CHEMBL1084143,0.0,0.0,1.64,0.82
edge_CHEMBL1084115_CHEMBL1078998,lig_CHEMBL1084115,lig_CHEMBL1078998,-0.9399999999999995,0.0,-1.60,0.06
edge_CHEMBL1084115_CHEMBL1088740,lig_CHEMBL1084115,lig_CHEMBL1088740,0.75,0.0,0.20,0.66
edge_CHEMBL1084115_CHEMBL1089056,lig_CHEMBL1084115,lig_CHEMBL1089056,0.0,0.0,-1.29,0.06
edge_CHEMBL1084431_CHEMBL1083517,lig_CHEMBL1084431,lig_CHEMBL1083517,-1.6600000000000001,0.0,0.06,1.98
edge_CHEMBL1084431_CHEMBL1085666,lig_CHEMBL1084431,lig_CHEMBL1085666,-0.7000000000000011,0.0,1.18,1.62
edge_CHEMBL1084431_CHEMBL1096002,lig_CHEMBL1084431,lig_CHEMBL1096002,-1.3200000000000003,0.0,1.39,1.22
edge_CHEMBL1084677_CHEMBL1083836,lig_CHEMBL1084677,lig_CHEMBL1083836,0.6099999999999994,0.0,1.00,0.59
edge_CHEMBL1084677_CHEMBL1084676,lig_CHEMBL1084677,lig_CHEMBL1084676,0.75,0.0,0.66,0.92
edge_CHEMBL1084677_CHEMBL1085692,lig_CHEMBL1084677,lig_CHEMBL1085692,0.1399999999999988,0.0,0.32,0.85
edge_CHEMBL1084677_CHEMBL1096003,lig_CHEMBL1084677,lig_CHEMBL1096003,-0.41000000000000014,0.0,0.28,0.44
edge_CHEMBL1085692_CHEMBL1084676,lig_CHEMBL1085692,lig_CHEMBL1084676,0.6100000000000012,0.0,0.99,0.19
edge_CHEMBL1085692_CHEMBL1096002,lig_CHEMBL1085692,lig_CHEMBL1096002,0.20000000000000107,0.0,1.12,0.56
edge_CHEMBL1085895_CHEMBL1078998,lig_CHEMBL1085895,lig_CHEMBL1078998,0.4800000000000004,0.0,2.53,0.34
edge_CHEMBL1085895_CHEMBL1088740,lig_CHEMBL1085895,lig_CHEMBL1088740,2.17,0.0,3.69,0.59
edge_CHEMBL1089393_CHEMBL1085895,lig_CHEMBL1089393,lig_CHEMBL1085895,-2.49,0.0,-5.07,0.47
edge_CHEMBL1089393_CHEMBL1088740,lig_CHEMBL1089393,lig_CHEMBL1088740,-0.3200000000000003,0.0,0.05,0.17
edge_CHEMBL1089393_CHEMBL1093088,lig_CHEMBL1089393,lig_CHEMBL1093088,-2.8599999999999994,0.0,-2.28,0.59
edge_CHEMBL1093087_CHEMBL1083517,lig_CHEMBL1093087,lig_CHEMBL1083517,-0.9299999999999997,0.0,4.51,0.95
edge_CHEMBL1093087_CHEMBL1084678,lig_CHEMBL1093087,lig_CHEMBL1084678,-0.5899999999999999,0.0,0.17,0.82
edge_CHEMBL1093087_CHEMBL1086409,lig_CHEMBL1093087,lig_CHEMBL1086409,0.6699999999999999,0.0,2.79,0.58
edge_CHEMBL1093087_CHEMBL1096003,lig_CHEMBL1093087,lig_CHEMBL1096003,-1.3399999999999999,0.0,-1.24,0.93
