name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_CHEMBL1077204_CHEMBL1083836,lig_CHEMBL1077204,lig_CHEMBL1083836,0.1899999999999995,0.0,1.90,0.77
edge_CHEMBL1077204_CHEMBL1084143,lig_CHEMBL1077204,lig_CHEMBL1084143,-0.8300000000000001,0.0,-1.56,0.68
edge_CHEMBL1077204_CHEMBL1084676,lig_CHEMBL1077204,lig_CHEMBL1084676,0.33000000000000007,0.0,1.34,0.27
edge_CHEMBL1083836_CHEMBL1085666,lig_CHEMBL1083836,lig_CHEMBL1085666,0.34999999999999964,0.0,-0.37,0.66
edge_CHEMBL1083836_CHEMBL1096002,lig_CHEMBL1083836,lig_CHEMBL1096002,-0.2699999999999996,0.0,-1.38,0.86
edge_CHEMBL1077227_CHEMBL1078998,lig_CHEMBL1077227,lig_CHEMBL1078998,0.9500000000000011,0.0,0.62,0.18
edge_CHEMBL1077227_CHEMBL1084935,lig_CHEMBL1077227,lig_CHEMBL1084935,0.7900000000000009,0.0,1.92,0.45
edge_CHEMBL1077227_CHEMBL1085666,lig_CHEMBL1077227,lig_CHEMBL1085666,0.8200000000000003,0.0,1.31,0.28
edge_CHEMBL1077227_CHEMBL1086410,lig_CHEMBL1077227,lig_CHEMBL1086410,-0.1399999999999988,0.0,2.17,0.17
edge_CHEMBL1086410_CHEMBL1084935,lig_CHEMBL1086410,lig_CHEMBL1084935,0.9299999999999997,0.0,-2.45,0.84
edge_CHEMBL1086410_CHEMBL1089056,lig_CHEMBL1086410,lig_CHEMBL1089056,2.0299999999999994,0.0,-0.82,0.44
edge_CHEMBL1086410_CHEMBL1096002,lig_CHEMBL1086410,lig_CHEMBL1096002,0.33999999999999986,0.0,-2.32,1.11
edge_CHEMBL1078691_CHEMBL1089056,lig_CHEMBL1078691,lig_CHEMBL1089056,0.75,0.0,-1.70,0.21
edge_CHEMBL1078691_CHEMBL1093088,lig_CHEMBL1078691,lig_CHEMBL1093088,-1.0399999999999991,0.0,-2.14,0.17
edge_CHEMBL1089056_CHEMBL1078998,lig_CHEMBL1089056,lig_CHEMBL1078998,-0.9399999999999995,0.0,-1.10,0.29
edge_CHEMBL1089056_CHEMBL1088740,lig_CHEMBL1089056,lig_CHEMBL1088740,0.75,0.0,1.32,0.18
edge_CHEMBL1093088_CHEMBL1088740,lig_CHEMBL1093088,lig_CHEMBL1088740,2.539999999999999,0.0,1.58,0.74
edge_CHEMBL1078774_CHEMBL1088740,lig_CHEMBL1078774,lig_CHEMBL1088740,1.92,0.0,-2.91,0.10
edge_CHEMBL1078774_CHEMBL1089056,lig_CHEMBL1078774,lig_CHEMBL1089056,1.17,0.0,-4.71,0.17
edge_CHEMBL1082248_CHEMBL1083517,lig_CHEMBL1082248,lig_CHEMBL1083517,0.16999999999999993,0.0,1.91,0.29
edge_CHEMBL1082248_CHEMBL1083836,lig_CHEMBL1082248,lig_CHEMBL1083836,0.7799999999999994,0.0,1.12,0.24
edge_CHEMBL1082248_CHEMBL1084143,lig_CHEMBL1082248,lig_CHEMBL1084143,-0.2400000000000002,0.0,0.00,0.62
edge_CHEMBL1082248_CHEMBL1084678,lig_CHEMBL1082248,lig_CHEMBL1084678,0.5099999999999998,0.0,-0.62,0.46
edge_CHEMBL1082248_CHEMBL1086410,lig_CHEMBL1082248,lig_CHEMBL1086410,0.16999999999999993,0.0,2.65,0.78
edge_CHEMBL1082248_CHEMBL1096002,lig_CHEMBL1082248,lig_CHEMBL1096002,0.5099999999999998,0.0,0.31,0.16
edge_CHEMBL1084678_CHEMBL1077204,lig_CHEMBL1084678,lig_CHEMBL1077204,0.08000000000000007,0.0,-2.63,0.59
edge_CHEMBL1084678_CHEMBL1084143,lig_CHEMBL1084678,lig_CHEMBL1084143,-0.75,0.0,-0.54,0.86
edge_CHEMBL1084678_CHEMBL1084431,lig_CHEMBL1084678,lig_CHEMBL1084431,1.3200000000000003,0.0,5.49,0.57
edge_CHEMBL1084678_CHEMBL1084676,lig_CHEMBL1084678,lig_CHEMBL1084676,0.41000000000000014,0.0,-0.79,0.43
edge_CHEMBL1084678_CHEMBL1084677,lig_CHEMBL1084678,lig_CHEMBL1084677,-0.33999999999999986,0.0,0.17,0.47
edge_CHEMBL1084678_CHEMBL1084935,lig_CHEMBL1084678,lig_CHEMBL1084935,0.5899999999999999,0.0,2.57,0.93
edge_CHEMBL1096002_CHEMBL1084935,lig_CHEMBL1096002,lig_CHEMBL1084935,0.5899999999999999,0.0,-0.12,0.69
edge_CHEMBL1082249_CHEMBL1077227,lig_CHEMBL1082249,lig_CHEMBL1077227,-0.10000000000000142,0.0,2.12,1.04
edge_CHEMBL1082249_CHEMBL1082248,lig_CHEMBL1082249,lig_CHEMBL1082248,-0.41000000000000014,0.0,0.43,0.56
edge_CHEMBL1082249_CHEMBL1086409,lig_CHEMBL1082249,lig_CHEMBL1086409,1.3599999999999994,0.0,2.53,0.74
edge_CHEMBL1082249_CHEMBL1096003,lig_CHEMBL1082249,lig_CHEMBL1096003,-0.6500000000000004,0.0,0.73,0.74
edge_CHEMBL1086409_CHEMBL1082248,lig_CHEMBL1086409,lig_CHEMBL1082248,-1.7699999999999996,0.0,-1.13,0.13
edge_CHEMBL1086409_CHEMBL1083517,lig_CHEMBL1086409,lig_CHEMBL1083517,-1.5999999999999996,0.0,0.73,0.14
edge_CHEMBL1086409_CHEMBL1084676,lig_CHEMBL1086409,lig_CHEMBL1084676,-0.8499999999999996,0.0,-1.80,0.85
edge_CHEMBL1086409_CHEMBL1084678,lig_CHEMBL1086409,lig_CHEMBL1084678,-1.2599999999999998,0.0,0.14,0.91
edge_CHEMBL1086409_CHEMBL1085666,lig_CHEMBL1086409,lig_CHEMBL1085666,-0.6400000000000006,0.0,-1.31,0.68
edge_CHEMBL1086409_CHEMBL1086410,lig_CHEMBL1086409,lig_CHEMBL1086410,-1.5999999999999996,0.0,1.02,0.41
edge_CHEMBL1096003_CHEMBL1084143,lig_CHEMBL1096003,lig_CHEMBL1084143,0.0,0.0,1.46,0.78
edge_CHEMBL1084115_CHEMBL1078998,lig_CHEMBL1084115,lig_CHEMBL1078998,-0.9399999999999995,0.0,-0.23,0.12
edge_CHEMBL1084115_CHEMBL1088740,lig_CHEMBL1084115,lig_CHEMBL1088740,0.75,0.0,0.47,0.20
edge_CHEMBL1084115_CHEMBL1089056,lig_CHEMBL1084115,lig_CHEMBL1089056,0.0,0.0,-0.70,0.22
edge_CHEMBL1084431_CHEMBL1083517,lig_CHEMBL1084431,lig_CHEMBL1083517,-1.6600000000000001,0.0,2.09,1.19
edge_CHEMBL1084431_CHEMBL1085666,lig_CHEMBL1084431,lig_CHEMBL1085666,-0.7000000000000011,0.0,0.53,1.14
edge_CHEMBL1084431_CHEMBL1096002,lig_CHEMBL1084431,lig_CHEMBL1096002,-1.3200000000000003,0.0,-1.01,1.68
edge_CHEMBL1084677_CHEMBL1083836,lig_CHEMBL1084677,lig_CHEMBL1083836,0.6099999999999994,0.0,0.83,0.91
edge_CHEMBL1084677_CHEMBL1084676,lig_CHEMBL1084677,lig_CHEMBL1084676,0.75,0.0,-0.08,0.37
