name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_19_37,lig_19,lig_37,-2.460000000000001,0.0,-3.90,0.19
edge_19_70,lig_19,lig_70,-2.7699999999999996,0.0,-2.11,0.17
edge_20_39,lig_20,lig_39,1.33,0.0,1.57,0.09
edge_20_42,lig_20,lig_42,0.05000000000000071,0.0,-0.85,0.08
edge_39_37,lig_39,lig_37,-2.8200000000000003,0.0,-7.20,0.20
edge_24_34,lig_24,lig_34,-1.1099999999999994,0.0,-0.79,0.13
edge_24_69,lig_24,lig_69,-1.8599999999999994,0.0,-1.53,0.18
edge_24_70,lig_24,lig_70,-1.4499999999999993,0.0,-0.51,0.15
edge_69_23,lig_69,lig_23,2.8199999999999994,0.0,2.98,0.13
edge_69_53,lig_69,lig_53,3.7399999999999993,0.0,3.79,0.11
edge_69_60,lig_69,lig_60,2.59,0.0,4.32,0.20
edge_26_69,lig_26,lig_69,-1.549999999999999,0.0,-2.15,0.16
edge_26_70,lig_26,lig_70,-1.1399999999999988,0.0,-1.36,0.18
edge_29_23,lig_29,lig_23,1.7500000000000009,0.0,1.04,0.12
edge_29_54,lig_29,lig_54,1.4800000000000004,0.0,2.43,0.13
edge_29_63,lig_29,lig_63,1.1000000000000014,0.0,2.17,0.14
edge_29_70,lig_29,lig_70,-0.6599999999999984,0.0,-1.23,0.11
edge_54_36,lig_54,lig_36,0.7400000000000002,0.0,-0.99,0.20
edge_54_70,lig_54,lig_70,-2.139999999999999,0.0,-2.88,0.09
edge_63_36,lig_63,lig_36,1.1199999999999992,0.0,0.19,0.24
edge_30_56,lig_30,lig_56,-1.370000000000001,0.0,-2.60,0.22
edge_30_70,lig_30,lig_70,-1.1099999999999994,0.0,-0.87,0.20
edge_56_69,lig_56,lig_69,-0.14999999999999858,0.0,0.28,0.09
edge_31_19,lig_31,lig_19,1.7400000000000002,0.0,2.88,0.13
edge_33_23,lig_33,lig_23,0.7000000000000002,0.0,1.39,0.10
edge_33_36,lig_33,lig_36,1.17,0.0,2.06,0.22
edge_33_70,lig_33,lig_70,-1.709999999999999,0.0,0.07,0.11
edge_35_69,lig_35,lig_69,-0.5800000000000001,0.0,-0.74,0.06
edge_38_26,lig_38,lig_26,-0.41999999999999993,0.0,-1.85,0.13
edge_38_39,lig_38,lig_39,1.5700000000000003,0.0,1.97,0.15
edge_38_41,lig_38,lig_41,1.3800000000000008,0.0,-0.49,0.08
edge_41_44,lig_41,lig_44,-2.58,0.0,-0.13,0.07
edge_44_68,lig_44,lig_68,0.16999999999999993,0.0,-2.98,0.06
edge_43_44,lig_43,lig_44,-1.959999999999999,0.0,0.28,0.06
edge_43_48,lig_43,lig_48,-0.009999999999999787,0.0,2.12,0.07
edge_48_20,lig_48,lig_20,-0.5099999999999998,0.0,-0.67,0.09
edge_48_47,lig_48,lig_47,-0.33000000000000007,0.0,0.83,0.06
edge_68_53,lig_68,lig_53,2.8,0.0,3.53,0.16
edge_68_70,lig_68,lig_70,-0.5299999999999994,0.0,0.91,0.11
edge_47_20,lig_47,lig_20,-0.17999999999999972,0.0,-1.25,0.12
edge_47_46,lig_47,lig_46,0.4800000000000004,0.0,-0.17,0.07
edge_49_42,lig_49,lig_42,-0.5399999999999991,0.0,-1.36,0.11
edge_49_44,lig_49,lig_44,-2.0299999999999994,0.0,-1.98,0.06
edge_49_58,lig_49,lig_58,-1.209999999999999,0.0,-2.06,0.07
edge_58_60,lig_58,lig_60,1.0,0.0,0.34,0.15
edge_58_63,lig_58,lig_63,0.5800000000000001,0.0,0.45,0.04
edge_58_68,lig_58,lig_68,-0.6500000000000004,0.0,-2.90,0.10
edge_52_19,lig_52,lig_19,2.860000000000001,0.0,0.50,0.13
edge_52_46,lig_52,lig_46,2.5500000000000007,0.0,3.05,0.07
edge_52_53,lig_52,lig_53,3.420000000000001,0.0,1.31,0.05
edge_55_23,lig_55,lig_23,2.7399999999999993,0.0,3.20,0.13
edge_55_63,lig_55,lig_63,2.09,0.0,4.62,0.10
edge_57_70,lig_57,lig_70,0.16999999999999993,0.0,0.43,0.05
edge_59_35,lig_59,lig_35,-2.0299999999999994,0.0,-4.13,0.11
edge_59_47,lig_59,lig_47,-0.22000000000000064,0.0,0.85,0.10
edge_59_52,lig_59,lig_52,-2.290000000000001,0.0,-2.41,0.14
edge_62_31,lig_62,lig_31,-1.5999999999999996,0.0,-4.21,0.20
edge_62_70,lig_62,lig_70,-2.629999999999999,0.0,-4.53,0.04
edge_65_20,lig_65,lig_20,0.9800000000000004,0.0,2.09,0.10
edge_65_34,lig_65,lig_34,-0.47999999999999865,0.0,-1.73,0.21
edge_65_63,lig_65,lig_63,0.9400000000000013,0.0,1.19,0.07
edge_65_64,lig_65,lig_64,0.07000000000000028,0.0,0.35,0.13
edge_65_70,lig_65,lig_70,-0.8199999999999985,0.0,-1.95,0.09
edge_67_56,lig_67,lig_56,-0.3200000000000003,0.0,-1.17,0.12
edge_67_57,lig_67,lig_57,-0.22999999999999865,0.0,-0.70,0.12
edge_67_64,lig_67,lig_64,0.8300000000000001,0.0,1.31,0.16
