name,ligand0,ligand1,exp_dg[kcal/mol],exp_dg_error[kcal/mol],pred_dg[kcal/mol],pred_dg_error[kcal/mol]
edge_43249674_48022468,lig_43249674,lig_48022468,-0.20000000000000107,0.33421549934136807,-0.53,0.15
edge_43249674_49175789,lig_43249674,lig_49175789,0.6400000000000006,0.3661966684720111,-3.58,0.34
edge_49175789_49072088,lig_49175789,lig_49072088,2.3099999999999987,0.34985711369071804,1.85,0.74
edge_48009208_43249674,lig_48009208,lig_43249674,-0.75,0.34205262752974136,-0.27,0.13
edge_48009208_49137374,lig_48009208,lig_49137374,-0.2699999999999996,0.4909175083453431,-0.65,0.36
edge_49137374_48271249,lig_49137374,lig_48271249,0.41000000000000014,0.42449970553582245,1.85,0.41
edge_48168913_48022468,lig_48168913,lig_48022468,-1.540000000000001,0.41231056256176607,-1.82,0.13
edge_48168913_48271249,lig_48168913,lig_48271249,-0.4499999999999993,0.3383784863137726,1.18,0.79
edge_48168913_49585367,lig_48168913,lig_49585367,0.8100000000000005,0.41231056256176607,0.36,0.55
edge_49585367_49137530,lig_49585367,lig_49137530,-1.5600000000000005,0.4854894437575342,-1.90,0.24
edge_49072088_48271249,lig_49072088,lig_48271249,-2.0599999999999987,0.21095023109728986,1.37,0.36
edge_49175828_49580115,lig_49175828,lig_49580115,1.8900000000000006,0.5594640292279746,3.35,0.53
edge_49220392_49137530,lig_49220392,lig_49137530,0.09999999999999964,0.5021951811795887,1.63,0.55
edge_49220392_49175828,lig_49220392,lig_49175828,-0.7400000000000002,0.5693856338194704,-0.51,0.17
edge_49220548_49137374,lig_49220548,lig_49137374,-0.03999999999999915,0.4701063709417263,2.06,0.44
edge_49220548_49220392,lig_49220548,lig_49220392,-0.02999999999999936,0.37013511046643494,0.35,0.26
edge_49220548_49580115,lig_49220548,lig_49580115,1.120000000000001,0.35468295701936403,4.22,1.02
edge_49220548_49932129,lig_49220548,lig_49932129,1.5600000000000005,0.41048751503547587,4.21,0.43
edge_49396360_49137530,lig_49396360,lig_49137530,-0.8499999999999996,0.4652956049652736,-0.54,0.07
edge_49396360_49175828,lig_49396360,lig_49175828,-1.6899999999999995,0.5371219600798314,-1.58,0.79
edge_49396360_49220548,lig_49396360,lig_49220548,-0.9199999999999999,0.31827660925679097,-3.43,0.40
edge_49396360_49582390,lig_49396360,lig_49582390,-0.4599999999999991,0.4652956049652736,-0.09,0.06
edge_49582468_49137530,lig_49582468,lig_49137530,-0.8300000000000001,0.4606517122512408,-0.64,0.32
edge_49582468_49932129,lig_49582468,lig_49932129,0.6600000000000001,0.3996248240537617,-0.25,0.67
edge_49932714_49137530,lig_49932714,lig_49137530,-1.3000000000000007,0.4101219330881975,-0.75,0.44
edge_49932714_49175789,lig_49932714,lig_49175789,-1.25,0.30016662039607267,-3.67,0.24
edge_49932714_49580115,lig_49932714,lig_49580115,-0.25,0.27018512172212594,0.32,0.39
edge_49932714_49582390,lig_49932714,lig_49582390,-0.9100000000000001,0.4101219330881975,-0.17,0.25
edge_49932714_49582468,lig_49932714,lig_49582468,-0.47000000000000064,0.21023796041628637,0.26,0.65
edge_50107616_48271249,lig_50107616,lig_48271249,-1.4299999999999997,0.4438468204234429,0.86,0.67
edge_50107616_49582390,lig_50107616,lig_49582390,-1.3399999999999999,0.5941380311005179,-0.77,0.26
edge_50107616_49585367,lig_50107616,lig_49585367,-0.16999999999999993,0.5024937810560445,0.72,0.30
edge_50181001_49137530,lig_50181001,lig_49137530,-1.6600000000000001,0.41593268686170837,0.00,0.27
edge_50181001_49582390,lig_50181001,lig_49582390,-1.2699999999999996,0.41593268686170837,-0.36,0.48
